OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,CESenabled,x,y
26,Medicine Shoppe 1247,Federal Allocation,,3310 Fort Boulevard,El Paso,El Paso,3310 Fort Boulevard,79930,31.805882026026,-106.454781902357,0,230,0,0,0,230,0,,,,04/28/2021      ,20:25:23        ,,-106.454782,31.805882
27,DFW Medical Clinic,Other,,,IRVING,,916 W 6th ST ,75060,32.8085910908098,-96.9584207177778,0,200,0,0,0,200,0,214-570-0006,,,04/28/2021      ,13:59:34        ,,-96.958421,32.808591
28,Mi Doctor #10,Medical Practice,,,Plano,Collin,1120 E Parker Rd Ste 195,75074,33.0362103,-96.6977324,0,175,0,0,0,175,0, 469-298-1216 ,,,04/28/2021      ,09:34:45        ,,-96.697732,33.03621
29,CLINICAS MI DOCTOR #9,Medical Practice,,,Dallas,,9753 Webb Chapel Rd. Ste. 900 Dallas,75220,32.8681151,-96.8656329,0,100,0,0,0,100,0,,,,04/28/2021      ,08:09:54        ,,-96.865633,32.868115
30,BERRY MEDICAL CLINIC,Medical Practice,,8518 Jensen Dr,Houston,Harris,8518 Jensen Drive,77093,29.8375812,-95.3422997,0,80,0,0,0,80,0,(713) 691-2112,staff@berrymedical.net,,04/28/2021      ,17:47:21        ,,-95.3423,29.837581
31,"ROBERTO CANALES, M.D., P.A.",Medical Practice,,1733 Curie Drive Suite 103,El Paso,El Paso,1733 CURIE DR STE 103 STE 103 El Paso 79902,79902,31.7794632095694,-106.478797774674,922,0,0,0,0,922,0,,,,04/28/2021      ,19:18:06        ,,-106.478798,31.779463
32,Walgreens Pharmacy 02954,Federal Allocation,,,Lake Jackson,,131 OYSTER CREEK DR,77566,29.0456213199945,-95.481716946265,0,5200,0,0,0,5200,0,979-292-0328,https://www.walgreens.com/locator/walgreens-131+oyster+creek+dr-lake+jackson-tx-77566/id=2954,,04/28/2021      ,20:16:48        ,,-95.481717,29.045621
33,CASH SAVER PHARMACY #6,Federal Allocation,,655 LAVACA ST ,BEAUMONT ,,655 LAVACA ST BEAUMONT 77705,77705,30.0466559944656,-94.0875097111191,0,195,0,0,195,390,0,,,,04/28/2021      ,20:14:19        ,,-94.08751,30.046656
34,Roberto Canales Md Pa - El Paso 2,Medical Practice,,2295 Trawood Dr Ste C,El Paso,El Paso,2295 Trawood Dr Ste C El Paso 79935,79935,31.7656439252606,-106.319752901657,960,0,0,0,0,960,0,,,,04/28/2021      ,19:09:18        ,,-106.319753,31.765644
35,FAMILY CARE MEDICAL CENTER CARROLTON,Other,,1205 N Josey Ln,Carrollton,Dallas,1205 North Josey Lane,75006,32.9564368,-96.8906653,0,89,0,0,0,89,0,,,,04/28/2021      ,16:26:43        ,,-96.890665,32.956437
36,Walgreens Pharmacy 07963,Pharmacy,,,,,"2906 HOUSTON HWY Victoria, TX 77901",,28.8127756126209,-96.9735039367591,2658,90,2658,0,70,2818,2658,(361) 576-5458,https://www.walgreens.com/locator/walgreens-2906+houston+hwy-victoria-tx-77901/id=7963,,04/28/2021      ,19:57:13        ,,-96.973504,28.812776
37,"Sun Eye Care, PA",Medical Practice,,,El Paso,El Paso,5920 Cromo Dr,79912,31.819,-106.5413996,0,9,0,0,0,9,0,,,,04/27/2021      ,12:31:38        ,,-106.5414,31.819
38,Trustn Diagnostic,Other,,909 Blossomwood Ct,Arlington,Tarrant,909 Blossomwood Ct,76017,32.65596,-97.12143,0,500,0,0,0,500,0,,,,04/29/2021      ,07:48:39        ,,-97.12143,32.65596
39,Walgreens Pharmacy 07251,Pharmacy,,, Houston ,,11038 Westheimer Rd,77042,29.7376948162122,-95.5713272030007,0,0,0,0,70,70,0,,,,04/28/2021      ,20:59:09        ,,-95.571327,29.737695
40,"Family HealthCare Associates, Keller , Texas",Medical Practice,,4140 Heritage Trace Pkwy,Keller,,"4140 Heritage Trace Pkwy Ste #312, Keller, Texas 76244",76244,32.91463142423,-97.2963342446699,0,100,0,0,0,100,0,,,,04/28/2021      ,15:13:46        ,,-97.296334,32.914631
41,Allegiance Mobile Health,Other,,1702 N Lexington Blvd,Corpus Christi,Nueces,1702 North Lexington Boulevard,78409,27.7928807,-97.4729186,0,90,0,0,0,90,0,,,,04/28/2021      ,19:15:12        ,,-97.472919,27.792881
42,International Travel Solutions - Dallas,Medical Practice,,12810 Hillcrest Rd,Dallas,Dallas,"12810 Hillcrest Road, Dallas, TX, USA",75230,32.923762,-96.785173,0,10,0,0,0,10,0,,,,04/27/2021      ,08:18:53        ,,-96.785173,32.923762
43,Premier Independent Physicians of McKinney,Medical Practice,,1820 N Lake Forest Dr,McKinney,Collin,"1820 North Lake Forest Drive, McKinney, TX, USA",75071,33.2158034,-96.6788902,0,100,0,0,0,100,0,,,,04/27/2021      ,16:23:17        ,,-96.67889,33.215803
44,SUPERCARE PHARMACY,Pharmacy,,13480 VETERANS MEMORIAL DR SUITE R5,HOUSTON,HARRIS,13480 VETERANS MEMORIAL DR STE R5,77014,29.9815411,-95.493097,0,200,0,0,40,240,0,(281) 701-2155,,,04/28/2021      ,23:46:22        ,,-95.493097,29.981541
45,El Paso Pulmonary Association West,Medical Practice,,4305 N Mesa St,El Paso,El Paso,4305 N Mesa St Ste A,79902,31.7973560010071,-106.511277419753,0,960,0,0,25,985,0,(915) 532-2477,http://www.elpasopulmonary.com/,,04/28/2021      ,16:56:19        ,,-106.511277,31.797356
46,RGV Hometown Pharmacy PLLC,Federal Allocation,,608 E Harrison Ave ,Harlingen,Cameron,"608 E Harrison Ave, Harlingen, Texas 78550",78550,26.1905991,-97.689917,0,150,0,0,0,150,0,(956) 496-2093,https://www.rgvhometownpharmacy.com/,,04/28/2021      ,09:12:31        ,,-97.689917,26.190599
47,Contents Trader Inc,Federal Allocation,,1403 Highway 6,Sugar Land,Fort Bend,1403 Highway 6 Suite 700a,77478,29.6027346,-95.6323561,1170,160,0,0,0,1330,0,(832) 944-6112,,,04/28/2021      ,08:03:06        ,,-95.632356,29.602735
48,MD KIDS PEDIATRICS- #34 CYPRESS,Medical Practice,Q,20403 FM-529 Rd. Ste. 200,Cypress,Harris,"20403 FM-529 Rd. Ste. 200, Cypress, Tx 77433",77433,29.8782984,-95.7225369,1170,0,0,0,0,1170,0,(281) 656-4041,https://mdmedicalgroup.us/location/cypress-practice-at-529/,,04/28/2021      ,10:02:23        ,,-95.722537,29.878298
49,Cox Dental Services,Other,,15th,Plano,Collin,3105 West 15th Street,75075,33.0197997,-96.7536649,2300,0,0,0,0,2300,0,,,,04/27/2021      ,16:20:37        ,,-96.753665,33.0198
50,"Texans People Pharmacy and Wellness Ctr, LLC",Federal Allocation,,,houston,TX - Texas,"6609 W Sam Houston Parkway S, Ste 98b",77072,29.706432,-95.5561622,0,190,0,0,0,190,0,(713) 995-8885,gm@sterlingpharmacyrx.com,,04/28/2021      ,16:52:51        ,,-95.556162,29.706432
51,Medical Clinic,Other,,,Mesquite,Dallas,6500 NORTHWEST DR STE 350,75150,32.8475130552536,-96.62982487831,1146,0,0,0,0,1146,0,(972) 373-4191,,,04/25/2021      ,21:10:15        ,,-96.629825,32.847513
52,Communicare Health Centers West,Medical Practice,P,1102 Barclay St,San Antonio,Bexar,1102 Barclay St,78207,29.40984,-98.54249,0,975,0,780,0,975,780,210-431-6142,,,04/28/2021      ,18:43:10        ,,-98.54249,29.40984
53,Marathon Health-Keller ISD Employee Health and Wellness Center,Medical Practice,,5308 N Tarrant Pkwy,Fort Worth,Tarrant,5308 North Tarrant Parkway,76244,32.894436,-97.2695698,0,100,0,0,0,100,0,,,,04/28/2021      ,15:57:25        ,,-97.26957,32.894436
54,TOTAL PHARMACY ENNIS,Pharmacy,E,"2046 Forest Lane, SUITE 140",GARLAND,Dallas,"2046 FOREST LANE, STE 140",75042,32.9084792,-96.6591165,0,90,0,0,0,90,0,,,,04/28/2021      ,18:08:03        ,,-96.659116,32.908479
55,Brightmed Corporation,Federal Allocation,,,Houston,Harris,9630 CLAREWOOD DR STE A3,77036,29.70722,-95.5506031,1032,180,0,0,0,1212,0,,,,04/29/2021      ,07:53:54        ,,-95.550603,29.70722
56,"CHOICE PHARMACY, INC.",Federal Allocation,,9935 Bissonnet St,Houston,Harris,"9935 Bissonnet Street, Houston, TX, USA",77036,29.6745223,-95.5531556,1170,0,0,0,0,1170,0,,,,04/27/2021      ,10:16:01        ,,-95.553156,29.674522
57,"Superfast Pharmacy And Medical Supplies, LLC",Federal Allocation,,11690 Spring Cypress Rd Ste 100,Tomball,Harris,11690 Spring Cypress Rd Ste 100,77377,30.0135429365737,-95.601148175182,0,80,0,100,0,80,100,,,,04/28/2021      ,19:36:13        ,,-95.601148,30.013543
58,Lake June Medical Clinic,Medical Practice,,7716 Lake June Rd,Dallas,Dallas,7716 Lake June Rd,75217,32.7341519396436,-96.6891949282443,0,130,0,0,0,130,0,(214) 398-8801,,,04/22/2021      ,20:17:05        ,,-96.689195,32.734152
59,The Austin Diagnostic Clinic,Medical Practice,,12221 N Mopac Expy,Austin,Travis,12221 North Mopac Expressway,78758,30.4114435,-97.7062822,1144,0,428,0,0,1144,428,(512) 901-4490     512-901-4352,,,04/28/2021      ,18:06:25        ,,-97.706282,30.411444
60,Southside Medical Clinic,Community Clinic,,544 W Seminary Dr,Fort Worth,Tarrant,544 West Seminary Drive,76115,32.685241,-97.3307702,0,260,0,0,0,260,0,(469) 235-9135,,,04/24/2021      ,00:13:29        ,,-97.33077,32.685241
61,James Haden Md,Medical Practice,,1000 College Ave,Fort Worth,Tarrant,1000 College Ave,76104,32.734023622579,-97.3350817977149,0,100,0,20,0,100,20,(817) 336-8855,http://www.allergyfortworth.com/,,04/21/2021      ,09:32:09        ,,-97.335082,32.734024
62,MEMORIAL HERMANN THE WOODLANDS,Hospital,Q,9250 Pinecroft Drive,Spring,Montgomery,9250 Pinecroft Drive,77380,30.1743489784069,-95.4561125745322,0,0,2340,0,0,0,2340,(713) 897-2300, https://www.memorialhermann.org/locations/woodlands,,04/26/2021      ,11:17:47        ,,-95.456113,30.174349
63,North Richland Hills Fire Department,Other,E,4301 City Point Dr,North Richland Hills,Tarrant,4301 City Point Dr,76180,32.8277916800359,-97.2178168768146,0,60,0,0,0,60,0,,,,04/28/2021      ,16:54:57        ,,-97.217817,32.827792
64,Hometown Healthcare Orange Grove,Other,U,101 S Eugenia St,Orange Grove,Jim Wells,"101 S Eugenia St, Orange Grove, Tx 78372",78372,27.957496,-97.938573,594,140,0,0,0,734,0,(361) 382-2024,https://urgentcarelocations.org/tx/orange-grove/289578--hometown-healthcare-llc#,,04/27/2021      ,17:09:26        ,,-97.938573,27.957496
65,LifeRestore MD USA LLC,Medical Practice,,3910 Gaston Ave,Dallas,Dallas,"3910 Gaston Avenue Ste 140, Dallas, TX, USA",75246,32.7924497,-96.7780523,600,0,0,0,0,600,0,214-494-8121,,,04/28/2021      ,14:32:46        ,,-96.778052,32.79245
66,Kelsey Seybold Clinic - Cypress,Community Clinic,,13105 Wortham Center Drive,Houston,Harris,13105 Wortham Center Drive,77065,29.9195063430365,-95.6149808663704,0,0,0,0,100,100,0,713-442-4000,,,04/28/2021      ,14:35:16        ,,-95.614981,29.919506
67,Hometown Pediatrics,Medical Practice,,1595 Lake Front Cir,Spring,Montgomery,"1595 Lake Front Cir, Spring, Texas 77380",77380,30.1706524752874,-95.4629669596734,0,0,0,0,120,120,0, (281) 292-8980,https://www.hometownpediatrics.com/,,04/27/2021      ,11:06:34        ,,-95.462967,30.170652
68,Internal Medicine Associates Of Plano,Medical Practice,,6124 W Parker Rd Ste 234,Plano,Collin,6124 W Parker Rd Ste 234,75093,33.045061071266,-96.8335574635417,0,600,0,10,0,600,10,(972) 468-9999,http://www.planointernist.com/,,03/25/2021      ,08:22:55        ,,-96.833557,33.045061
69,JASPER NEWTON CO CLINIC,Community Clinic,,139 W. Lamar,Jasper,Jasper,139 W. Lamar,75951,30.921822502707,-94.0011099884292,0,4248,0,4209,100,4348,4209,(409) 384-6829,,,04/23/2021      ,12:12:27        ,,-94.00111,30.921823
70,Hometown Pharmacy Fairfield,Federal Allocation,,201 East Commerce,Fairfield,Freestone,"201 East Commerce, Faifield, Texas 75840",75840,31.725142,-96.161712,0,298,0,249,0,298,249,(903) 389-2541,https://www.mygnp.com/pharmacies/hometown-pharmacy-fairfield-tx-75840/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4519647,,04/28/2021      ,16:26:37        ,,-96.161712,31.725142
71,Wilson County ESD #3,Other,,West Wheeler St,Stockdale,Wilson,656 West Wheeler St,78160,29.1407,-97.5818,0,500,0,0,1985,2485,0,,,,04/26/2021      ,16:03:20        ,,-97.5818,29.1407
72,Gibson Sales,Pharmacy,,,Waco,McLennan,5900 Bosque Blvd,76710,31.5304803,-97.1967654,0,64,0,0,0,64,0,,,,04/28/2021      ,16:39:39        ,,-97.196765,31.53048
73,Brookshire Family Practice,Other,,,Brookshire,Waller,4019 S Front St,77423,29.7863,-95.9513,1152,0,0,0,100,1252,0,,,,04/26/2021      ,16:10:11        ,,-95.9513,29.7863
74,Hope Community Medicine - San Augustine,Community Clinic,,109 E Main St,San Augustine,San Augustine,"109 E Main St, San Augustine, Texas 75972",75972,31.5293677810251,-94.1092439154672,0,150,0,0,0,150,0,(936) 275-4420,http://www.hcmtx.org/,,04/27/2021      ,07:23:30        ,,-94.109244,31.529368
75,10 Minute Pharmacy,Federal Allocation,,18 Gruene Park Dr,New Braunfels,Comal,18 GRUENE PARK DR NEW BRAUNFELS 78130,78130,29.7266261903978,-98.0948757728571,0,190,0,0,385,575,0,,,,04/28/2021      ,19:07:29        ,,-98.094876,29.726626
76,Emergency Operations Center,Community Clinic,,West 10th,Del Rio,Val Verde,1051 West 10th,78840,29.3701092789369,-100.916992588528,5200,0,4680,0,970,6170,4680,,,,04/26/2021      ,10:14:56        ,,-100.916993,29.370109
77,"Saenz Medical Pharmacy of Penitas, Inc.",Federal Allocation,,East Expressway 83,La Joya,Hidalgo,1000 East Expressway 83 Suite 1,78560,26.2420023,-98.4373059,0,340,0,0,20,360,0,,,,04/26/2021      ,16:35:04        ,,-98.437306,26.242002
78,Quality Research Incorporated,Other,,303 W Sunset,San Antonio,Bexar,6601 Blanco Rd,78209,29.50772,-98.47117,0,270,0,0,0,270,0,,,,04/28/2021      ,16:03:27        ,,-98.47117,29.50772
79,Texas Direct Medical Care,Medical Practice,,6507 Jester Blvd BLDG 5 STE 511,Austin,Travis,"6507 Jester Boulevard, Austin, TX, USA",78750,30.3695075,-97.8004289,0,334,0,334,0,334,334,,,,04/28/2021      ,16:11:35        ,,-97.800429,30.369508
80,Dshs Phr 9 /10 Hq - El Paso (Re),Local Health Department,,401 E Franklin Ave,El Paso,El Paso,"401 E Franklin Ave, El Paso, TX, USA",79901,31.7627729,-106.4876396,0,0,0,0,0,0,0,915-834-7680,https://www.dshs.texas.gov/region9-10.shtm,,04/28/2021      ,17:04:18        ,Yes,-106.48764,31.762773
81,United Health Partners,Community Clinic,,6846 Antoine Dr,Houston,Harris,"6846 Antoine Drive, Houston, TX, USA",77091,29.8627263,-95.4717635,0,140,0,0,0,140,0,,,,04/09/2021      ,17:38:30        ,,-95.471763,29.862726
82,I Care Network Consultants LLC,Community Clinic,,6201 MATLOCK RD,Arlington,tarrent,6201 MATLOCK RD STE 125,76002,32.6441379,-97.1143618,9,450,0,0,0,459,0,(214)-214-9322   (817)-217-1880  (214) 210-9969  ,icarehealthpc.com,,04/28/2021      ,18:31:25        ,,-97.114362,32.644138
83,Princeton  Pharmacy,Federal Allocation,,100 W Princeton Dr Ste A,Princeton,Collin,100 W PRINCETON DR # A PRINCETON 75407,75407,33.1749445029216,-96.5001321574494,0,160,0,0,170,330,0,,,,04/26/2021      ,09:30:00        ,,-96.500132,33.174945
84,MCI Diagnostic Center LLC,Community Clinic,,9728 Greenville Ave,Dallas,Dallas,9728 GREENVILLE AVE DALLAS 75243,75243,32.9084320195316,-96.7464959132732,1082,200,0,0,0,1282,0,,,,04/28/2021      ,18:54:13        ,,-96.746496,32.908432
85,Hardeman County Clinic,Community Clinic,,404 Mercer St,Quanah,Hardeman,404 Mercer St,79252,34.2968617634019,-99.7410497969142,0,180,0,200,65,245,200,(940) 663-6651,,,04/26/2021      ,16:30:56        ,,-99.74105,34.296862
86,Walgreens Pharmacy 04538,Pharmacy,,,,,"1180 CLEAR LAKE CITY BLVD Houston, TX 77062",,29.5808335214013,-95.1556571860489,0,0,0,0,40,40,0,(281) 218-0184,https://www.walgreens.com/locator/walgreens-1180+clear+lake+city+blvd-houston-tx-77062/id=4538,,04/28/2021      ,15:59:47        ,,-95.155657,29.580834
87,Glenview Professional Pharmacy Richlan,Pharmacy,,7640 Glenview Dr Ste A,North Richland Hills,Tarrant,7640 Glenview Dr Ste A,76180,32.8237381916603,-97.2125928556605,0,410,0,0,385,795,0,(817) 284-1489,http://www.glenviewrx.com/,,04/28/2021      ,14:05:33        ,,-97.212593,32.823738
88,PUSH PHLEBOTOMY,Community Clinic,,,Huntsville,Walker,1650 7th Street,77320,30.7284068616471,-95.5595709750138,0,500,0,0,0,500,0,,,,04/28/2021      ,15:54:55        ,,-95.559571,30.728407
89,Mendoza's Pharmacy LLC,Federal Allocation,,102 S. University Blvd.,Kingsville,Kleberg,102 S University Blvd Kingsville 78363,78363,27.5169150159452,-97.8819713305665,0,0,0,0,200,200,0,,,,04/28/2021      ,22:14:03        ,,-97.881971,27.516915
90,"Rose City Pharmacy, LLC",Other,,,Tyler,,2130 W GRANDE BLVD,75703,32.2806709522377,-95.3297782174738,0,66,0,40,0,66,40,(903) 707-2034,,,04/26/2021      ,15:29:24        ,,-95.329778,32.280671
91,ExxonMobil Medicine & Occupational Health,Medical Practice,,,Irving,Dallas,5959 Las Colinas Blvd Ste 2446,75039,32.864656,-96.9355971,0,80,0,10,0,80,10,,,,04/28/2021      ,16:04:22        ,,-96.935597,32.864656
92,Dr. Heena Thakkar,Community Clinic,,,Houston,Harris,1740 W 27th St.,77008,29.8118326901753,-95.4304044596854,0,100,0,0,0,100,0,,,,04/28/2021      ,14:53:54        ,,-95.430404,29.811833
93,Dna Reference Lab,Other,,,San Antonio,Bexar,5282 Medical Drive Ste 312,78229,29.5088454,-98.5880075,0,489,0,0,0,489,0,,,,04/28/2021      ,15:44:33        ,,-98.588007,29.508845
94,Lisa E. Medwedeff Md,Medical Practice,,,Plano,Collin,5425 W Spring Creek Pkwy,75024,33.0630758,-96.8134297,0,100,0,0,0,100,0,,,,04/28/2021      ,15:42:03        ,,-96.81343,33.063076
95,"Jameson Bowles DO, PLLC",Community Clinic,,Hwy 59,New Caney,Montgomery,17516 US Hwy 59 suite 100,77357,30.1913308,-95.1924182,0,350,0,0,0,350,0,(832) 855-3080,v.larson@tx-urgentcare.com,,04/28/2021      ,11:55:37        ,,-95.192418,30.191331
96,Family Care Clinic of Boys Ranch,Community Clinic,A,74 Patterson Circle,Boys Ranch,Oldham,74 Patterson Circle,79010,35.53002951,-102.2564613,0,540,0,0,0,540,0,806-533-1300,https://www.familycarepanhandle.com/copy-of-bushland,,04/26/2021      ,07:33:59        ,,-102.256461,35.53003
97,Kidney Care Associates,Medical Practice,,600 E Taylor Street,Sherman,Grayson,600 E Taylor Street,75090,33.6566702898854,-96.6079926009327,0,0,0,0,260,260,0,(903) 893-7170,https://www.kcatexoma.com/,,04/23/2021      ,09:06:36        ,,-96.607993,33.65667
98,Kk Pharmacy,Pharmacy,,1411 West American Blvd,Muleshoe,Bailey,1411 West American Blvd,79347,34.2336625579604,-102.737287738701,1170,0,1314,100,0,1170,1414,(806) 272-7511,https://www.mygnp.com/pharmacies/kks-pharmacy-51-dallas-tx-75233/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=5904493,,04/27/2021      ,09:55:29        ,,-102.737288,34.233663
99,City of Dallas (The Potters House) ,Vaccine Hub,,650 S Griffin Street,Dallas,Dallas,650 S Griffin Street,75202,32.7747699817525,-96.7985150203102,0,0,0,0,0,0,0,214-670-3111,https://dallascityhall.com/Pages/Coronavirus-Vaccine-Information.aspx,,04/26/2021      ,11:47:20        ,,-96.798515,32.77477
100,"Chuling Jiang, Md",Federal Allocation,,375 Municipal Dr. ste. 244,Richardson,Dallas,"375 Municipal Drive, Richardson, TX, USA",75080,32.972961,-96.7257344,0,30,0,0,0,30,0,,,,04/26/2021      ,10:03:14        ,,-96.725734,32.972961
101,Family Care Clinic Of Bushland,Medical Practice,,1600 S Fm 2381,Amarillo,Potter,1600 S Fm 2381,79124,35.1963033178804,-102.063955097489,0,150,0,0,0,150,0,(806) 310-9855,http://www.familycarepanhandle.com/,,04/26/2021      ,07:21:55        ,,-102.063955,35.196303
