County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Cottle,2/3,0,435,322,113,1123,339,5,0,446,0,,
Crane,9/10,2650,1584,963,621,3554,594,71,110,1353,0,,
Crockett,9/10,0,1276,784,492,2694,612,31,56,1031,0,,
Crosby,1,3050,2553,1504,1055,4421,1085,98,115,1771,284,,
Culberson,9/10,1100,884,603,281,1746,480,67,0,722,0,,
Dallam,1,13970,3205,1924,1286,5217,857,40,0,2067,0,,
Dallas,2/3,860935,670415,445979,239314,2028105,292117,142713,21399,730851,83452,,
Dawson,9/10,1800,2185,1408,782,9789,1898,304,112,4206,475,,
Deaf Smith,1,3000,4331,2803,1604,13439,2423,238,147,5332,0,,
Delta,4/5N,800,1215,791,444,4222,1118,379,100,1580,0,,
Denton,2/3,270790,232054,142356,92004,697330,93499,23806,5913,257836,22330,,
DeWitt,8,2500,4385,3197,1214,16110,4035,319,438,6110,1055,,
Dickens,1,0,638,419,220,1858,525,21,0,689,0,,
Dimmit,8,14375,5544,3284,2263,7539,1749,238,175,3179,48,,
Donley,1,700,1124,832,296,2716,804,27,65,918,0,,
Duval,11,1700,4825,3154,1819,8600,2031,69,150,3541,482,,
Eastland,2/3,3000,4137,3067,1117,14970,4054,860,389,5393,591,,
Ector,9/10,74390,44522,29956,14871,120896,15970,5303,1016,50679,428,,
Edwards,8,0,777,631,146,1555,561,24,0,528,0,,
El Paso,9/10,301620,280761,180516,103179,640180,105175,35065,8383,245567,27330,,
Ellis,2/3,42040,50981,33584,18490,141665,24288,3985,1994,54463,6578,,
Erath,2/3,8800,9647,6871,2947,34875,6256,1250,481,12564,1079,,
Falls,7,14945,4112,2556,1598,14049,3226,328,187,5671,486,,
Fannin,2/3,18845,8530,5481,3218,28874,6588,962,614,10987,1108,,
Fayette,7,2900,6419,4349,2160,20879,6679,998,647,6844,671,,
Fisher,2/3,1300,999,628,385,3088,961,101,28,1061,0,,
Floyd,1,1300,2116,1391,736,4371,1070,132,68,1723,0,,
Foard,2/3,1200,579,341,241,962,315,7,80,332,0,,
Fort Bend,6/5S,235360,272066,170438,104832,616413,93851,24721,4977,175581,19047,,
Franklin,4/5N,1800,2454,1616,860,8554,2367,169,163,2871,0,,
Freestone,7,1900,3055,2164,1004,15808,3996,553,261,6319,689,,
Frio,8,7050,4879,3046,2215,16121,2499,186,166,6797,28,,
Gaines,9/10,2400,2732,1917,897,14548,1907,323,95,6156,717,,
Galveston,6/5S,118240,118848,76889,43849,269280,50987,11784,2830,96486,10219,,
Garza,1,1500,1204,909,303,5325,719,33,75,2197,0,,
Gillespie,8,16700,10150,6231,3974,22307,8110,1175,706,6815,681,,
Glasscock,9/10,0,674,375,300,1099,210,23,0,426,0,,
Goliad,8,900,2615,1552,1074,6281,1832,39,135,2282,0,,
Gonzales,8,3700,5888,4167,2431,15937,3572,550,256,6356,693,,
Gray,1,2800,4406,2971,1452,16924,3531,689,315,6978,42,,
Grayson,2/3,33470,28477,18558,11050,107521,24182,9338,2131,40586,4254,,
Gregg,4/5N,51335,30674,18866,11927,95544,19451,7025,2324,37362,3988,,
Grimes,7,2600,5880,4088,1857,23245,5134,234,311,9653,771,,
Guadalupe,8,39775,39153,26114,15437,130517,23614,3801,1225,49282,3850,,
Hale,1,5500,7540,5183,2524,25476,4604,873,399,10561,1177,,
Hall,1,0,1235,739,501,2406,711,27,72,978,0,,
Hamilton,7,3200,2864,1998,1044,6832,2146,481,296,2427,10,,
Hansford,1,1800,1656,1147,582,3987,812,139,84,1616,295,,
Hardeman,2/3,2100,1781,1029,777,3190,912,102,16,1146,0,,
Hardin,6/5S,8200,14022,9280,4777,45112,9762,1003,527,16190,1814,,
Harris,6/5S,1423180,1151291,780021,388426,3601939,514167,225769,27623,1408024,148273,,
Harrison,4/5N,8900,12333,7941,4784,51900,11607,3063,608,20509,2169,,
Hartley,1,1475,2678,1752,929,4561,861,196,94,1669,253,,
Haskell,2/3,1600,2006,1387,631,4831,1266,123,68,1872,187,,
Hays,7,71180,57721,39759,19662,183380,26187,5488,1907,61462,6431,,
Hemphill,1,2200,1513,913,688,2827,606,104,98,1066,0,,
Henderson,4/5N,11600,16480,10914,5987,67238,18534,2043,998,26544,1787,,
Hidalgo,11,288950,238236,152828,89126,620824,98328,54962,17074,286328,36161,,
Hill,7,4400,8668,5781,3272,29198,7684,862,523,11381,1209,,
Hockley,1,2700,6985,4373,2739,17799,3453,483,263,6829,887,,
Hood,2/3,12200,20247,13949,6455,50193,15416,1720,867,16867,147,,
Hopkins,4/5N,4800,6831,4237,2649,29175,6887,1192,620,11166,1299,,
Houston,4/5N,3800,4431,3165,1449,18929,5176,634,538,7399,631,,
Howard,9/10,4700,5841,3540,2333,29544,4813,1456,454,12143,858,,
Hudspeth,9/10,900,1366,876,490,3979,775,33,0,1778,145,,
Hunt,2/3,18970,18937,12515,6701,77878,15810,4112,947,31096,2723,,
Hutchinson,1,2100,5189,3514,1679,16258,3581,504,246,6098,741,,
Irion,9/10,0,542,376,167,1234,328,15,0,429,0,,
Jack,2/3,2400,2329,1545,794,7230,1515,198,149,2732,284,,
Jackson,8,4850,4465,2537,1993,11425,2720,380,237,4205,674,,
Jasper,4/5N,12900,10388,6327,4172,28056,7187,1597,374,11687,1173,,
Jeff Davis,9/10,700,1472,887,591,2180,812,28,0,685,0,,
Jefferson,6/5S,106290,57323,41740,15701,197382,37595,13127,2431,90120,6898,,
Jim Hogg,11,1000,2742,1847,899,3791,890,14,60,1572,0,,
Jim Wells,11,16645,17924,11205,6890,30579,6358,3897,985,12474,1370,,
Johnson,2/3,32850,35491,24477,11609,135345,25151,3559,1471,53224,5814,,
Jones,2/3,1500,3507,2290,1326,17011,3188,337,254,6981,525,,
Karnes,8,5000,3785,2538,1336,12669,2211,370,244,5177,505,,
Kaufman,2/3,20750,27095,17865,9605,102341,16113,2857,1189,40613,4498,,
Kendall,8,6900,16332,10437,6045,37890,9152,1091,801,12702,160,,
Kenedy,11,0,272,153,119,321,68,1,0,139,0,,
Kent,2/3,0,294,178,124,615,201,13,60,198,0,,
Kerr,8,9600,12752,8511,4288,43793,14769,2805,1022,13990,1087,,
Kimble,9/10,1400,1655,1081,592,3651,1288,90,0,1243,0,,
King,1,0,48,32,16,205,51,7,0,69,0,,
Kinney,8,1100,916,616,304,3050,910,11,0,1171,0,,
Kleberg,11,27845,16730,10243,6558,24188,4046,1401,341,9265,870,,
Knox,2/3,1400,1515,874,642,2808,736,95,127,976,182,,
La Salle,8,14945,3987,2312,1799,6212,1018,22,60,2410,0,,
Lamar,4/5N,14400,14343,9354,5079,39402,9726,3115,745,14986,1612,,
Lamb,1,1300,4161,2657,1578,9740,2240,454,226,3968,536,,
Lampasas,7,2100,4029,2685,1389,17366,4322,348,284,6457,0,,
Lavaca,8,4500,5655,3957,1973,16004,4775,820,612,5435,476,,
Lee,7,1700,3537,2547,1062,13993,3219,334,226,5333,494,,
Leon,7,1900,3069,2215,914,13946,4334,155,74,4662,603,,
Liberty,6/5S,19845,11537,7654,4168,66868,11399,1398,614,28567,2987,,
Limestone,7,3500,4332,3048,1311,18871,4670,2332,1060,7512,702,,
Lipscomb,1,700,918,593,334,2520,617,24,61,919,190,,
Live Oak,11,1300,3188,2043,1179,10055,2533,35,100,3769,300,,
Llano,7,3200,6503,4419,2185,18908,8119,277,358,5362,15,,
Loving,9/10,0,36,26,10,129,23,0,0,50,0,,
Lubbock,1,145340,112871,70041,43291,244992,39476,20974,4093,83028,9242,,
Lynn,1,700,1765,1092,680,4496,974,191,40,1838,328,,
Madison,7,1700,2120,1432,727,11595,2264,299,258,4451,17,,
Marion,4/5N,400,1967,1374,615,8277,2697,351,158,3058,0,,
Martin,9/10,1300,1823,1134,699,4136,659,165,0,1624,0,,
Mason,9/10,1000,1646,1061,624,3521,1250,104,0,1147,0,,
Matagorda,6/5S,4900,5988,4233,1813,28247,6391,1113,369,11409,1164,,
Maverick,8,21800,11998,10017,2701,42606,7003,2970,1198,18727,152,,
McCulloch,9/10,2300,1974,1355,659,6435,1792,212,122,2275,260,,
McLennan,7,72890,60375,38680,22759,200781,37728,11153,3621,71906,8718,,
McMullen,11,600,263,158,109,616,189,10,0,202,0,,
Medina,8,6300,13933,9581,5083,41263,8757,899,536,16090,1720,,
Menard,9/10,700,1036,664,475,1790,699,9,40,550,0,,
Midland,9/10,78825,42074,28629,13665,131025,18438,5950,1288,49538,4151,,
Milam,7,4400,6247,4142,2191,19689,5245,532,297,7641,827,,
Mills,7,900,1665,1134,552,4006,1416,149,152,1305,265,,
Mitchell,2/3,2100,1657,1023,649,6958,1259,265,96,2753,254,,
Montague,2/3,2850,5417,3203,2242,15872,4444,560,383,5668,702,,
Montgomery,6/5S,172660,131161,82476,50100,467232,81457,20255,3836,157396,17330,,
Moore,1,2400,8888,5116,3835,14986,2372,448,176,6143,27,,
Morris,4/5N,1200,2173,1504,710,9830,2730,77,179,3692,0,,
Motley,1,0,454,301,153,994,368,22,50,319,0,,
Nacogdoches,4/5N,16400,16663,10826,6176,51773,9953,2530,755,19948,1728,,
Navarro,2/3,18600,16191,10002,6215,38360,8651,1720,869,15775,1772,,
Newton,4/5N,1700,2977,1856,1148,11298,2878,55,113,4648,354,,
Nolan,2/3,4800,4265,2701,1987,11321,2737,519,251,4249,719,,
Nueces,11,129195,112554,69504,44283,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,2200,2574,1916,663,7106,1148,200,114,2812,0,,
Oldham,1,1000,584,343,245,1728,316,18,0,654,227,,
Orange,6/5S,2600,14907,10494,4585,65087,13729,1456,548,26244,2692,,
Palo Pinto,2/3,3100,5498,4012,1558,23207,5893,864,283,8796,816,,
Panola,4/5N,2300,3742,2461,1456,18462,4589,473,377,7117,661,,
Parker,2/3,35060,35206,21897,13571,111686,22331,2890,1301,40567,3773,,
Parmer,1,1400,3390,2120,1336,7222,1366,161,174,2910,525,,
Pecos,9/10,3600,6498,4244,2322,12317,2141,400,120,5047,517,,
Polk,4/5N,6700,11318,7416,3952,42276,9733,1184,574,17118,1025,,
Potter,1,121695,37461,22602,15029,88673,15203,10224,1770,35559,518,,
Presidio,9/10,2900,4504,3095,1412,5069,1601,27,0,2039,0,,
Rains,4/5N,1100,2176,1486,708,10277,3123,163,68,3649,0,,
Randall,1,9700,55056,32201,23241,108431,21424,2812,869,34803,519,,
Reagan,9/10,800,969,599,371,2841,427,52,42,1173,0,,
Real,8,900,1595,998,597,2943,1053,25,86,1051,0,,
Red River,4/5N,1800,3253,2060,1218,9965,3044,420,252,3717,477,,
Reeves,9/10,14945,6818,3863,2960,12781,1878,281,89,5277,0,,
Refugio,11,1500,2623,1807,829,5583,1617,228,154,2031,313,,
Roberts,1,0,231,146,86,672,193,16,0,227,0,,
Robertson,7,2000,3971,2688,1307,13474,3412,252,252,4991,690,,
Rockwall,2/3,18655,30399,19861,11480,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,4100,3232,2128,1116,8184,2153,405,312,2979,430,,
Rusk,4/5N,4900,8795,5438,3455,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,2100,3467,2277,1199,8871,3267,572,186,3077,0,,
San Augustine,4/5N,1900,2536,1765,776,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,2600,5197,3409,1883,23444,6488,132,190,9275,40,,
San Patricio,11,8900,18272,12036,6554,51116,10209,975,347,19063,2379,,
San Saba,7,900,862,659,211,5000,1465,33,72,1828,197,,
Schleicher,9/10,1000,882,651,231,2218,559,65,34,793,0,,
Scurry,2/3,5695,4538,2848,1712,13000,2566,399,128,5165,0,,
Shackelford,2/3,1000,909,640,279,2612,691,52,0,937,119,,
Shelby,4/5N,3570,3990,2797,1204,19449,4532,540,369,7876,948,,
Sherman,1,1400,1054,634,420,2294,462,24,42,868,0,,
Smith,4/5N,110020,60401,37578,23037,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,2100,2862,1956,1048,7386,1770,457,220,2741,479,,
Starr,11,17300,24431,18515,7797,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,1700,1947,1402,719,7542,1890,168,92,2928,22,,
Sterling,9/10,300,350,266,85,975,186,10,44,375,0,,
Stonewall,2/3,1200,460,311,151,1095,361,63,53,369,0,,
Sutton,9/10,1000,1260,923,338,2992,723,91,0,1051,0,,
Swisher,1,1200,2266,1409,994,5764,1305,114,61,2381,323,,
Tarrant,2/3,665690,517610,328600,194693,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,50645,43803,28524,15742,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,492,289,206,639,255,10,0,207,0,,
Terry,1,4750,4147,2453,1783,9307,1858,345,178,3985,416,,
Throckmorton,2/3,1200,813,466,347,1247,445,64,0,399,0,,
Titus,4/5N,7600,5417,3497,1955,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,47450,40062,25211,15062,93752,18625,6702,1601,33131,3815,,
Travis,7,455450,329003,229469,107038,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,3350,4003,2365,1692,12104,3956,347,241,4400,427,,
Tyler,4/5N,5700,5303,3194,2138,17963,4895,476,238,6926,722,,
Upshur,4/5N,3100,7210,4838,2446,33011,7825,714,567,12366,1404,,
Upton,9/10,2100,1644,945,699,2730,537,170,30,1105,0,,
Uvalde,8,16545,10164,6641,3622,20379,4508,1498,515,8253,985,,
Val Verde,8,11770,12294,8284,4160,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,6300,10752,7304,3663,45216,11495,1280,711,16861,1783,,
Victoria,8,30250,23565,14491,9242,71388,15242,5624,1030,27119,241,,
Walker,6/5S,15700,11625,8063,3749,63471,10049,1526,400,24628,1438,,
Waller,6/5S,6200,8726,5449,3396,43350,6546,1182,466,16819,1813,,
Ward,9/10,2370,4136,2824,1326,8921,1629,137,92,3551,0,,
Washington,7,37000,10910,6823,4211,29086,7889,2581,1018,10662,72,,
Webb,11,85300,95556,64907,33733,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,6100,8383,5800,2840,32110,7239,1438,615,12933,1328,,
Wheeler,1,1800,1609,1019,614,3915,1002,200,114,1459,243,,
Wichita,2/3,39990,38611,23691,15548,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,7800,5837,3619,2598,10361,2421,457,304,4240,27,,
Willacy,11,1700,6780,4915,1952,16897,3057,325,557,7612,775,,
Williamson,7,163050,140642,101674,42995,458433,73202,14404,4639,146388,19090,,
Wilson,8,6700,12226,8063,4395,40488,8411,1224,615,13986,1510,,
Winkler,9/10,1000,2289,1483,816,5954,964,102,0,2445,0,,
Wise,2/3,12790,14249,9801,4710,54722,10598,3589,552,22459,1533,,
Wood,4/5N,4500,10699,6975,3868,38005,12527,1046,880,13019,1130,,
Yoakum,1,1700,2136,1433,762,6135,1033,225,60,2367,0,,
Young,2/3,5200,5281,3577,1787,14219,3774,862,431,5296,626,,
Zapata,11,3000,4610,3395,1299,9981,1866,195,202,4642,0,,
Zavala,8,600,4814,2869,1955,8840,1723,25,60,4035,458,,
Other,N/A,N/A,415967,357697,82499,,,,,,,,
,,,,,,,,,,,,,
