County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Henderson,4/5N,23170,37959,22204,17635,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,673186,404302,291345,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,17464,10469,8406,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,12140,6932,5942,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,40511,22409,18997,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,16242,9493,7417,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,10682,6661,4729,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,12954,7555,6181,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,3460,2041,1542,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,43201,25165,19760,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,9381,5303,4291,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,828,457,384,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,3904,2295,1848,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,8239,4646,3869,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,15531,8737,7419,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,1940,1070,925,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,131507,76919,55911,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4230,2387,1872,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,28071,15835,12971,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,89970,51344,40871,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,7975,5224,3251,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,8464,5598,3665,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,74009,44051,32617,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,34796,20829,15598,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,324,172,155,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,390,221,192,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,29364,17361,13112,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2622,1516,1220,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,69,42,31,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,1929,1160,802,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,25464,14065,11787,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,1989,1096,1005,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,5539,3124,2580,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,24116,13423,11595,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,6744,3959,3172,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,10204,6221,4656,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,11128,6648,5526,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,9391,5490,4320,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,8151,4940,4023,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,34212,21684,14224,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,9850,5888,4603,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1377,760,684,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5180,2903,2405,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,15402,8936,7356,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,56,31,25,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,190944,107673,89114,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,2999,1717,1378,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,6069,4003,2485,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,4683,2727,2286,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2355,1391,1068,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,2923,1596,1414,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,20310,12100,8957,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,44180,29314,17186,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,3629,2091,1687,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,139729,83947,63827,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,417,241,206,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,29867,18275,13593,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1467,838,760,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,90698,50772,41551,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,13111,7437,6052,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,2730,1538,1286,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,3483,2159,1386,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,9029,5212,4283,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,346089,215040,141486,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,12711,7249,5702,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,5597,3439,2622,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,557,355,212,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,32811,19937,16495,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,27771,15769,12591,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4240,2341,1999,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,7272,4494,3916,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,244177,140180,110888,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,4699,2581,2329,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,890,512,408,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,31749,18715,13973,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,12887,7434,6023,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,7716,4647,3801,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,76880,43540,35881,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5087,2847,2505,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,10544,6221,4672,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,24435,14731,10766,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,57899,34254,24744,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,8405,4726,3869,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,5163,2962,2340,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,77530,44053,35858,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1730,1026,912,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2348,1257,1127,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,5595,3229,2809,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,9090,4931,4254,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,4780,2639,2238,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,333,184,163,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,8583,5236,4123,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,71861,42194,32264,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,5685,3172,2806,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,21402,12956,9798,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5343,2980,2609,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,4561,2573,2111,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,10839,6459,5225,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,40037,23616,18189,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,2520,1539,1067,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1621,887,786,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,8338,4991,3836,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1671,925,780,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,9002,5342,4357,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1436,855,654,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,128153,71986,58624,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,4908,2836,2376,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,57564,34236,28795,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,3835,2365,1864,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,616,347,273,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,785,443,396,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2291,1255,1064,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3141,1863,1614,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1324340,770702,586627,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,77677,42936,36718,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,610,347,277,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,6503,3739,3142,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,985,531,470,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,13620,8279,5799,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,69974,38199,32965,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1051531,633886,457981,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,7503,4380,3495,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,9149,5407,3930,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,15656,8946,7399,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2167,1184,994,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,17469,9760,8233,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,30586,19617,12965,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,23620,13799,11105,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,52786,29184,24751,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,34844,23288,13640,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,24561,14878,10774,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6436,3618,3109,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,23556,13321,10748,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,237959,144970,103977,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,22220,13807,9869,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2363,1368,1184,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,68665,39804,32910,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8086,4672,4224,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,15070,8815,6515,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,446055,272501,191727,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,25982,16419,11025,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,3694,2133,1801,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,31324,18318,14716,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,23526,13843,11201,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4232,2595,2084,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,8944,5165,4490,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,10935,6366,5387,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,7716,4347,3434,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,204322,135843,78150,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
