County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Cherokee,4/5N,18070,30004,17543,14563,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,5523,3290,2990,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,7247,3962,3593,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1687,997,884,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,2111,1193,989,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,4895,2785,2351,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,1171089,643453,559072,865275,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1508,890,745,2432,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,17487,10421,8688,18273,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,155361,88478,75049,133278,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,9456,5478,4641,11640,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,2240,1322,1039,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,26139,15036,12323,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,45002,25525,21300,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,867,500,438,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,2703,1681,1050,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2491,1375,1149,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,4225,2337,1988,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,2075,1108,984,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,5246,3049,2299,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2533391,1436114,1182915,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,6566,3898,3196,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,14414,8197,6953,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,12031,7106,5639,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,2854,1610,1349,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,916021,501454,441346,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1127,651,563,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,12993,7896,5183,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,2048,1163,952,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,11339,6668,5149,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,10078,5947,4873,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,110080,62695,50402,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1205,655,577,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,1039511,578806,491302,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,150903,85742,70719,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,23900,13574,11450,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,12079,6845,5576,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,21608,12624,10612,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,20770,12235,9989,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,2121,1223,1063,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,4038,2282,1938,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,789,467,358,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,962122,534382,457585,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,6043,3574,2906,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,11525,6677,5609,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,14454,8788,7174,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,6670,3930,3243,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,338303,186099,161611,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4584,2915,2716,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,24582,13691,11777,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,961,544,450,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,5207,2972,2497,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,14989,8808,7607,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,13077,7594,6320,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,89725,53066,44586,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,89797,50849,41618,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,23744,13682,11296,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,143505,83267,70705,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,20599,12033,10250,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2095,1206,1038,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,6317,3741,3111,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3419,2048,1801,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2723,1593,1384,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,33395,19279,15242,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,4682031,2681287,2207061,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,38527,22729,18422,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4593,2647,2127,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3642,2077,1742,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,233909,133916,110850,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2458,1475,1287,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,51487,29766,24634,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1020077,579793,475069,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,22465,13403,11177,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,15275,8892,7357,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,49660,27405,23857,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,22389,12785,10598,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,14762,8576,7150,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,19234,11371,9596,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5222,3077,2701,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,62927,36272,29747,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,11738,6555,5528,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1041,580,488,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5254,3035,2517,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,10350,5859,4917,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,20005,11608,9473,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2168,1194,1044,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,192835,110084,86880,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5214,2975,2287,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,37044,21174,16899,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,125662,70838,59002,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,12858,7881,6716,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,12832,7445,6381,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,108205,62086,50243,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,48212,27110,23514,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,388,216,177,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,460,269,221,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,41583,23731,19972,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3110,1775,1479,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,77,47,37,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2658,1556,1174,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,32675,18364,14896,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2299,1277,1155,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,7634,4489,3808,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,30199,17137,14566,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,8620,4985,4138,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,14408,8517,6957,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,13814,8004,7060,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,12995,7485,6231,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,10174,6145,5079,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,57756,33775,26413,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,13708,8225,6750,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1615,899,794,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,6538,3661,3072,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,18596,10639,9134,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,64,35,29,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,241694,136622,114435,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3763,2107,1783,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,9113,5376,4373,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,6214,3629,3037,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2892,1733,1287,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3399,1872,1659,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,27899,16107,12846,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,67507,43597,28954,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4622,2610,2251,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,193899,112899,92974,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,524,300,266,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,44113,25322,21629,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1673,965,849,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,120522,67648,55700,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,17681,9945,8316,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3303,1893,1536,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4776,2676,2358,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,10953,6422,5207,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,542335,310669,253343,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,15365,8817,6817,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,7910,4732,3766,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,633,395,252,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,43595,26431,21405,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,36824,20865,17016,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,5284,3017,2476,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,9306,5748,4896,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,332572,190142,154243,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5987,3326,2918,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1153,647,542,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,46382,27083,21025,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,17285,9851,8290,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,11379,6930,5428,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,103518,58071,49825,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,6126,3498,2986,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,14308,8419,6809,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,34832,19933,16634,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,81615,47153,36923,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,10497,5873,4898,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,7084,4028,3353,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,99853,56768,46776,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,2181,1317,1087,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2746,1521,1303,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6933,4120,3424,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,15105,9742,5493,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,6205,3480,2882,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,407,233,192,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,11465,6805,5671,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,99291,56825,46304,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6982,4019,3426,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,30969,18320,14848,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,6266,3539,3070,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5687,3260,2612,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,15089,8859,7323,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,58919,34551,27181,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3496,2009,1637,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1967,1109,929,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,11195,6735,5419,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1961,1086,928,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,12780,7814,5841,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1663,990,755,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,169923,95105,79620,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,6144,3530,3028,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,77696,45428,38552,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4923,2969,2558,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,779,445,341,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,880,500,446,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2752,1503,1294,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,4235,2620,2264,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1927663,1070865,910852,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,99122,56560,46791,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,694,390,324,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,8034,4749,3999,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1078,594,507,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,20437,12090,9103,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,88726,49565,41702,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1491215,836077,713601,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,9744,5674,4679,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,12616,7174,5898,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,21278,12341,10063,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2433,1348,1100,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,22724,12929,10636,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,49013,30431,21483,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,31933,18412,15577,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,72609,40591,33998,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,56854,32868,27062,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,36965,21401,17241,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7477,4244,3603,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,30035,16731,14186,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,362530,210879,170801,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,32474,18945,15449,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,3046,1792,1500,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,92091,52444,45851,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,9576,5645,4878,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,22145,12548,10377,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,655154,367310,314066,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,41048,23643,20054,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4669,2699,2258,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,42461,24089,20769,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,30892,17767,15297,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,5231,3153,2603,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,10743,6303,5313,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,14306,8364,6783,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,10208,5662,4661,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,438979,297224,199815,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
