County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Coleman,44230,2600,2834,1845,1089,6721,2119,342,162,2379,289,,
Collin,44230,487360,473674,308251,173704,801716,116575,38139,7817,236374,34589,,
Collingsworth,1,1800,1174,715,519,2263,555,80,92,847,0,,
Colorado,6/5S,8700,9303,5909,4043,17107,4850,853,477,5957,613,,
Comal,8,60930,64929,41740,25541,125307,28528,5457,1845,38712,4242,,
Comanche,44230,6490,5881,3721,2565,10944,3330,330,292,3738,455,,
Concho,44449,1800,1283,791,520,2288,689,76,66,815,0,,
Cooke,44230,15000,12549,7986,4788,32675,7804,948,552,11640,1051,,
Coryell,7,25465,14979,9281,6119,60428,8040,1178,610,22789,2014,,
Cottle,44230,0,553,344,218,1123,339,5,0,446,0,,
Crane,44449,3150,1839,1148,704,3554,594,71,110,1353,0,,
Crockett,44449,0,1578,909,681,2694,612,31,56,1031,0,,
Crosby,1,3650,2988,1677,1329,4421,1085,98,115,1771,284,,
Culberson,44449,1600,1057,698,362,1746,480,67,0,722,0,,
Dallam,1,20990,3643,2146,1506,5217,857,40,0,2067,0,,
Dallas,44230,1197645,997890,656395,364654,2028105,292117,142713,21399,730851,83452,,
Dawson,44449,3100,2979,1941,1085,9789,1898,304,112,4206,475,,
Deaf Smith,1,3700,5801,3695,2336,13439,2423,238,147,5332,0,,
Delta,4/5N,1300,1626,1017,651,4222,1118,379,100,1580,0,,
Denton,44230,404090,354174,219749,140620,697330,93499,23806,5913,257836,22330,,
DeWitt,8,4500,6817,4326,2682,16110,4035,319,438,6110,1055,,
Dickens,1,0,857,484,393,1858,525,21,0,689,0,,
Dimmit,8,20525,6603,3734,2873,7539,1749,238,175,3179,48,,
Donley,1,1200,1255,860,404,2716,804,27,65,918,0,,
Duval,11,2600,6282,3794,2790,8600,2031,69,150,3541,482,,
Eastland,44230,4000,6631,4278,2847,14970,4054,860,389,5393,591,,
Ector,44449,98960,59412,36225,24189,120896,15970,5303,1016,50679,428,,
Edwards,8,0,704,484,226,1555,561,24,0,528,0,,
El Paso,44449,412370,401147,257227,150698,640180,105175,35065,8383,245567,27330,,
Ellis,44230,78860,72931,46839,28458,141665,24288,3985,1994,54463,6578,,
Erath,44230,15500,12105,8373,4227,34875,6256,1250,481,12564,1079,,
Falls,7,22165,5333,3411,2154,14049,3226,328,187,5671,486,,
Fannin,44230,26365,11749,7025,5268,28874,6588,962,614,10987,1108,,
Fayette,7,5800,9522,6138,3906,20879,6679,998,647,6844,671,,
Fisher,44230,1900,1307,780,576,3088,961,101,28,1061,0,,
Floyd,1,1900,2646,1612,1093,4371,1070,132,68,1723,0,,
Foard,44230,1600,673,402,296,962,315,7,80,332,0,,
Fort Bend,6/5S,355990,385559,243486,150615,616413,93851,24721,4977,175581,19047,,
Franklin,4/5N,2600,2969,1896,1148,8554,2367,169,163,2871,0,,
Freestone,7,3100,4662,3204,1773,15808,3996,553,261,6319,689,,
Frio,8,9750,6059,3858,2766,16121,2499,186,166,6797,28,,
Gaines,44449,3800,3763,2453,1530,14548,1907,323,95,6156,717,,
Galveston,6/5S,181900,165051,103069,64613,269280,50987,11784,2830,96486,10219,,
Garza,1,2400,1611,1079,614,5325,719,33,75,2197,0,,
Gillespie,8,24000,12990,8382,4768,22307,8110,1175,706,6815,681,,
Glasscock,44449,0,730,419,318,1099,210,23,0,426,0,,
Goliad,8,1700,3031,1760,1302,6281,1832,39,135,2282,0,,
Gonzales,8,6900,8100,5682,3357,15937,3572,550,256,6356,693,,
Gray,1,4000,6845,4540,2540,16924,3531,689,315,6978,42,,
Grayson,44230,47020,41460,27477,17657,107521,24182,9338,2131,40586,4254,,
Gregg,4/5N,81915,43571,26852,17292,95544,19451,7025,2324,37362,3988,,
Grimes,7,3600,9591,6347,3671,23245,5134,234,311,9653,771,,
Guadalupe,8,59805,56154,36041,24465,130517,23614,3801,1225,49282,3850,,
Hale,1,7700,10753,7170,4156,25476,4604,873,399,10561,1177,,
Hall,1,0,1453,862,617,2406,711,27,72,978,0,,
Hamilton,7,4500,3845,2648,1594,6832,2146,481,296,2427,10,,
Hansford,1,2300,2582,1623,1316,3987,812,139,84,1616,295,,
Hardeman,44230,3100,2143,1222,1083,3190,912,102,16,1146,0,,
Hardin,6/5S,9100,19618,12096,7809,45112,9762,1003,527,16190,1814,,
Harris,6/5S,2130230,1809800,1214159,641605,3601939,514167,225769,27623,1408024,148273,,
Harrison,4/5N,14170,17436,10746,7817,51900,11607,3063,608,20509,2169,,
Hartley,1,1475,2674,1615,1067,4561,861,196,94,1669,253,,
Haskell,44230,2300,2497,1637,975,4831,1266,123,68,1872,187,,
Hays,7,108820,87236,58533,32313,183380,26187,5488,1907,61462,6431,,
Hemphill,1,2800,1836,1073,972,2827,606,104,98,1066,0,,
Henderson,4/5N,18270,23703,15609,9062,67238,18534,2043,998,26544,1787,,
Hidalgo,11,406770,382096,253485,136667,620824,98328,54962,17074,286328,36161,,
Hill,7,7800,12599,8460,5000,29198,7684,862,523,11381,1209,,
Hockley,1,4000,8973,5320,3997,17799,3453,483,263,6829,887,,
Hood,44230,21870,29120,18702,10905,50193,15416,1720,867,16867,147,,
Hopkins,4/5N,8870,10260,6688,3809,29175,6887,1192,620,11166,1299,,
Houston,4/5N,4900,7138,4879,2853,18929,5176,634,538,7399,631,,
Howard,44449,6100,9186,5390,4066,29544,4813,1456,454,12143,858,,
Hudspeth,44449,1300,1845,1115,767,3979,775,33,0,1778,145,,
Hunt,44230,31930,26399,16361,10802,77878,15810,4112,947,31096,2723,,
Hutchinson,1,3500,7299,4262,3146,16258,3581,504,246,6098,741,,
Irion,44449,0,647,427,225,1234,328,15,0,429,0,,
Jack,44230,3000,3081,1815,1376,7230,1515,198,149,2732,284,,
Jackson,8,8590,5790,3607,2299,11425,2720,380,237,4205,674,,
Jasper,4/5N,13300,13010,7757,5668,28056,7187,1597,374,11687,1173,,
Jeff Davis,44449,1100,1708,976,748,2180,812,28,0,685,0,,
Jefferson,6/5S,173490,84332,56837,27954,197382,37595,13127,2431,90120,6898,,
Jim Hogg,11,1300,3617,2128,1502,3791,890,14,60,1572,0,,
Jim Wells,11,24665,21643,12817,9197,30579,6358,3897,985,12474,1370,,
Johnson,44230,65990,52779,34092,19665,135345,25151,3559,1471,53224,5814,,
Jones,44230,2500,4886,3079,2143,17011,3188,337,254,6981,525,,
Karnes,8,11380,5587,3619,2681,12669,2211,370,244,5177,505,,
Kaufman,44230,39750,40368,26148,15395,102341,16113,2857,1189,40613,4498,,
Kendall,8,10500,22547,14340,8733,37890,9152,1091,801,12702,160,,
Kenedy,11,0,295,167,129,321,68,1,0,139,0,,
Kent,44230,0,355,211,160,615,201,13,60,198,0,,
Kerr,8,13700,19856,13065,7082,43793,14769,2805,1022,13990,1087,,
Kimble,44449,2100,2162,1322,926,3651,1288,90,0,1243,0,,
King,1,0,67,44,26,205,51,7,0,69,0,,
Kinney,8,1500,1380,1014,376,3050,910,11,0,1171,0,,
Kleberg,11,40865,19735,11464,8390,24188,4046,1401,341,9265,870,,
Knox,44230,1800,1815,1036,879,2808,736,95,127,976,182,,
La Salle,8,21295,4736,2752,2140,6212,1018,22,60,2410,0,,
Lamar,4/5N,20500,18494,11277,7581,39402,9726,3115,745,14986,1612,,
Lamb,1,2000,5367,3255,2355,9740,2240,454,226,3968,536,,
Lampasas,7,3600,5690,3758,2125,17366,4322,348,284,6457,0,,
Lavaca,8,6400,7757,4807,3435,16004,4775,820,612,5435,476,,
Lee,7,3200,5707,3842,2047,13993,3219,334,226,5333,494,,
Leon,7,2800,5149,3385,2045,13946,4334,155,74,4662,603,,
Liberty,6/5S,27765,18822,12808,6674,66868,11399,1398,614,28567,2987,,
Limestone,7,5800,6454,4160,2730,18871,4670,2332,1060,7512,702,,
Lipscomb,1,1000,1178,715,502,2520,617,24,61,919,190,,
Live Oak,11,2100,4006,2408,1663,10055,2533,35,100,3769,300,,
Llano,7,4900,9036,5913,3386,18908,8119,277,358,5362,15,,
Loving,44449,0,46,32,14,129,23,0,0,50,0,,
Lubbock,1,181680,145875,88300,59179,244992,39476,20974,4093,83028,9242,,
Lynn,1,1200,2305,1414,946,4496,974,191,40,1838,328,,
Madison,7,2400,3227,2195,1239,11595,2264,299,258,4451,17,,
Marion,4/5N,900,2872,1699,1257,8277,2697,351,158,3058,0,,
Martin,44449,1800,2040,1233,891,4136,659,165,0,1624,0,,
Mason,44449,1500,2297,1402,956,3521,1250,104,0,1147,0,,
Matagorda,6/5S,10040,10514,7348,3374,28247,6391,1113,369,11409,1164,,
Maverick,8,32400,23977,17463,7468,42606,7003,2970,1198,18727,152,,
McCulloch,44449,3100,2745,1740,1096,6435,1792,212,122,2275,260,,
McLennan,7,103010,85990,55227,35473,200781,37728,11153,3621,71906,8718,,
McMullen,11,1000,359,222,164,616,189,10,0,202,0,,
Medina,8,10800,19546,12624,8295,41263,8757,899,536,16090,1720,,
Menard,44449,1000,1286,774,633,1790,699,9,40,550,0,,
Midland,44449,116325,47568,31648,16597,131025,18438,5950,1288,49538,4151,,
Milam,7,6500,8738,5702,3224,19689,5245,532,297,7641,827,,
Mills,7,1700,2149,1344,866,4006,1416,149,152,1305,265,,
Mitchell,44230,3100,2127,1397,761,6958,1259,265,96,2753,254,,
Montague,44230,3650,6991,4286,2817,15872,4444,560,383,5668,702,,
Montgomery,6/5S,277610,186329,119551,71067,467232,81457,20255,3836,157396,17330,,
Moore,1,4770,10345,6308,4184,14986,2372,448,176,6143,27,,
Morris,4/5N,1800,3227,2160,1259,9830,2730,77,179,3692,0,,
Motley,1,0,496,331,172,994,368,22,50,319,0,,
Nacogdoches,4/5N,23800,25057,16291,11123,51773,9953,2530,755,19948,1728,,
Navarro,44230,26400,21451,12961,8706,38360,8651,1720,869,15775,1772,,
Newton,4/5N,2400,3602,2097,1556,11298,2878,55,113,4648,354,,
Nolan,44230,7000,5739,3690,2891,11321,2737,519,251,4249,719,,
Nueces,11,176295,158973,92616,69035,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,3700,3459,2449,1186,7106,1148,200,114,2812,0,,
Oldham,1,1300,661,394,278,1728,316,18,0,654,227,,
Orange,6/5S,3100,22456,14138,8893,65087,13729,1456,548,26244,2692,,
Palo Pinto,44230,4200,8918,5542,3745,23207,5893,864,283,8796,816,,
Panola,4/5N,3300,5522,3712,2370,18462,4589,473,377,7117,661,,
Parker,44230,51370,50037,31015,20174,111686,22331,2890,1301,40567,3773,,
Parmer,1,2100,4051,2536,1671,7222,1366,161,174,2910,525,,
Pecos,44449,5100,8508,4862,3805,12317,2141,400,120,5047,517,,
Polk,4/5N,7900,15514,9531,6388,42276,9733,1184,574,17118,1025,,
Potter,1,152695,44134,26743,17923,88673,15203,10224,1770,35559,518,,
Presidio,44449,4900,6277,4046,2270,5069,1601,27,0,2039,0,,
Rains,4/5N,1800,3258,2114,1209,10277,3123,163,68,3649,0,,
Randall,1,11700,63339,37050,27688,108431,21424,2812,869,34803,519,,
Reagan,44449,1200,1349,855,664,2841,427,52,42,1173,0,,
Real,8,1400,2004,1148,857,2943,1053,25,86,1051,0,,
Red River,4/5N,2700,4281,2739,1791,9965,3044,420,252,3717,477,,
Reeves,44449,21895,7986,4362,3674,12781,1878,281,89,5277,0,,
Refugio,11,2100,3276,2220,1098,5583,1617,228,154,2031,313,,
Roberts,1,0,297,164,140,672,193,16,0,227,0,,
Robertson,7,2800,5658,3658,2323,13474,3412,252,252,4991,690,,
Rockwall,44230,40035,42398,27277,16515,80325,13395,3750,1347,27575,3321,,
Runnels,44230,5900,4418,2634,1980,8184,2153,405,312,2979,430,,
Rusk,4/5N,8870,12834,8345,5264,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,3200,4042,2563,1651,8871,3267,572,186,3077,0,,
San Augustine,4/5N,3000,3411,2209,1262,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,3600,7362,4745,3059,23444,6488,132,190,9275,40,,
San Patricio,11,15370,26324,16533,10634,51116,10209,975,347,19063,2379,,
San Saba,7,1800,1343,945,425,5000,1465,33,72,1828,197,,
Schleicher,44449,1400,1221,708,522,2218,559,65,34,793,0,,
Scurry,44230,6395,5647,3306,2443,13000,2566,399,128,5165,0,,
Shackelford,44230,1400,1276,821,488,2612,691,52,0,937,119,,
Shelby,4/5N,8080,6194,3853,2653,19449,4532,540,369,7876,948,,
Sherman,1,1800,1195,712,491,2294,462,24,42,868,0,,
Smith,4/5N,157060,82943,53094,30746,182283,39337,19690,3030,62467,7172,,
Somervell,44230,3400,3748,2406,1552,7386,1770,457,220,2741,479,,
Starr,11,25700,38898,25640,16339,45765,7370,4479,1999,21117,3311,,
Stephens,44230,2700,2754,1853,1169,7542,1890,168,92,2928,22,,
Sterling,44449,500,503,313,191,975,186,10,44,375,0,,
Stonewall,44230,1600,637,364,297,1095,361,63,53,369,0,,
Sutton,44449,1600,1561,1094,478,2992,723,91,0,1051,0,,
Swisher,1,1700,2682,1676,1289,5764,1305,114,61,2381,323,,
Tarrant,44230,943240,728227,451398,288399,1617160,244511,86106,18386,590239,56668,,
Taylor,44230,73805,59161,36466,23667,107257,20131,11065,2465,36680,4185,,
Terrell,44449,0,575,334,254,639,255,10,0,207,0,,
Terry,1,6720,5546,3342,2482,9307,1858,345,178,3985,416,,
Throckmorton,44230,1700,900,500,406,1247,445,64,0,399,0,,
Titus,4/5N,10500,7449,4852,2853,24323,4845,1811,633,9797,1297,,
Tom Green,44449,69410,52387,31834,20971,93752,18625,6702,1601,33131,3815,,
Travis,7,847580,522187,359010,177355,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,4150,4962,3004,2140,12104,3956,347,241,4400,427,,
Tyler,4/5N,7300,6632,3883,2848,17963,4895,476,238,6926,722,,
Upshur,4/5N,3900,10562,6394,4548,33011,7825,714,567,12366,1404,,
Upton,44449,2800,1767,1018,757,2730,537,170,30,1105,0,,
Uvalde,8,24865,14443,8674,5977,20379,4508,1498,515,8253,985,,
Val Verde,8,27300,18569,12563,6541,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,10100,15199,10156,5739,45216,11495,1280,711,16861,1783,,
Victoria,8,42750,30898,18798,12655,71388,15242,5624,1030,27119,241,,
Walker,6/5S,24770,18457,12911,6671,63471,10049,1526,400,24628,1438,,
Waller,6/5S,9400,12827,8200,5182,43350,6546,1182,466,16819,1813,,
Ward,44449,4240,5614,3159,2595,8921,1629,137,92,3551,0,,
Washington,7,53000,13915,8027,6158,29086,7889,2581,1018,10662,72,,
Webb,11,122400,142581,94332,53010,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,11710,12273,8651,4574,32110,7239,1438,615,12933,1328,,
Wheeler,1,2600,2059,1213,1000,3915,1002,200,114,1459,243,,
Wichita,44230,52130,48060,29959,20276,105631,19854,8664,2030,42031,3508,,
Wilbarger,44230,9000,7111,4287,3539,10361,2421,457,304,4240,27,,
Willacy,11,4800,10030,6309,3851,16897,3057,325,557,7612,775,,
Williamson,7,253550,219578,152396,74187,458433,73202,14404,4639,146388,19090,,
Wilson,8,13300,17244,11360,6922,40488,8411,1224,615,13986,1510,,
Winkler,44449,1700,3143,1834,1471,5954,964,102,0,2445,0,,
Wise,44230,19130,21023,12706,9095,54722,10598,3589,552,22459,1533,,
Wood,4/5N,5600,15406,9769,6316,38005,12527,1046,880,13019,1130,,
Yoakum,1,2600,3124,2138,1380,6135,1033,225,60,2367,0,,
Young,44230,7600,6921,4418,2982,14219,3774,862,431,5296,626,,
Zapata,11,6000,7392,5140,2733,9981,1866,195,202,4642,0,,
Zavala,8,1200,6044,3634,2423,8840,1723,25,60,4035,458,,
Other, ,,645815,551059,116500,,,,,,,,
