County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Glasscock,9/10,0,909,505,435,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4671,2574,2346,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,13627,7841,7142,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,11735,6653,5830,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,81855,47421,41928,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,78929,43334,37984,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,21412,12147,10424,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,129031,73636,65231,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,18396,10449,9427,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1950,1099,992,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5755,3356,2919,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3131,1836,1688,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2522,1432,1315,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,29480,16317,14141,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,4193447,2364000,2016912,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,33513,19221,16790,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4246,2401,1978,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3500,1968,1699,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,214527,121180,103549,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2283,1347,1232,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,46358,26103,22865,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,916886,512492,437118,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,20664,12003,10545,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13672,7701,6848,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,46200,24904,22729,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,20120,11173,9868,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,13305,7634,6565,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,17531,10307,8805,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4786,2759,2460,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,55691,31281,27267,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,10666,5885,5078,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,950,520,453,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4806,2675,2405,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9543,5246,4692,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,17749,9833,8781,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2097,1143,1022,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,169104,93190,79090,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4822,2700,2166,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,33091,18290,15756,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,112529,61655,54649,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,11436,6830,5972,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,11586,6555,5922,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,96069,53908,46036,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,45025,24962,22217,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,355,190,170,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,429,241,217,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,37585,21102,18316,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2925,1646,1415,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,70,42,34,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2388,1344,1096,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,29456,16037,13932,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2175,1188,1116,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6598,3713,3220,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,27444,15098,13642,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7875,4439,3902,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,12962,7508,6438,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12768,7264,6693,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,11560,6487,5664,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,9285,5499,4745,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,49084,27859,23444,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,12111,7046,6095,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1522,828,763,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,6015,3295,2885,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17505,9829,8758,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,62,34,28,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,221124,121722,107525,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3498,1906,1708,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,8292,4789,4107,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5515,3127,2784,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2616,1520,1213,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3202,1724,1589,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,25004,14113,11853,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,58157,36528,25444,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4203,2399,2030,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,174731,99279,86077,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,482,269,251,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,39781,22469,19945,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1568,884,820,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,109664,59708,52506,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,15923,8666,7788,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3068,1712,1475,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4432,2420,2215,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,10135,5771,5014,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,488112,273906,233417,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,14304,8077,6490,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6987,4046,3492,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,598,376,234,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,39543,23569,20020,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,33119,18280,15768,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4746,2597,2316,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8367,5024,4641,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,298865,165656,143287,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5692,3104,2829,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1062,585,511,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,40257,22612,19259,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15800,8791,7799,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9684,5630,4994,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,94149,51562,46512,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5641,3177,2797,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,13037,7420,6489,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,31503,17713,15389,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,73128,40977,34257,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9901,5507,4652,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6323,3502,3087,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,90977,50186,44027,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1936,1131,1023,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2588,1394,1270,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6304,3594,3289,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,11502,6628,4992,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5506,2962,2681,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,364,199,181,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10391,6042,5276,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,89638,50330,42866,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6356,3527,3248,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,27253,15626,13614,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5848,3222,2943,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5182,2875,2486,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13545,7748,6846,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,51728,29338,24934,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3150,1770,1508,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1804,974,895,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,10092,5878,5104,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1847,1013,884,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10873,6352,5383,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1573,923,729,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,153868,83704,74261,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5667,3173,2886,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,70818,40575,36239,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4558,2681,2433,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,705,385,326,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,841,471,433,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2569,1371,1236,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3873,2339,2109,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1746152,953076,843325,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,89836,49602,43917,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,664,367,313,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7385,4246,3761,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1029,550,502,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,18030,10333,8339,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,80308,43430,39126,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1380449,767253,666863,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8892,5051,4385,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,11266,6168,5499,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,18787,10501,9325,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2314,1260,1068,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,20399,11416,9781,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,41711,24989,19437,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,28865,16174,14534,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,65022,35202,31634,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,51531,29548,24932,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,32915,18580,15884,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7140,3989,3514,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,27740,15155,13358,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,323018,184558,154374,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,29106,16616,14299,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2735,1565,1386,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,84437,47327,42878,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8816,5044,4679,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,19877,11076,9316,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,603520,335815,291648,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,37302,21120,18639,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4290,2414,2132,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,38723,21490,19492,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,28190,15877,14367,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4838,2855,2485,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9897,5627,5123,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12806,7315,6325,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,9282,5061,4331,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,348031,224948,152029,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
