County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition",,,
Somervell,2/3,600,1079,861,218,7386,1770,457,220,2741,,,
Starr,11,6400,6058,4443,1615,45765,7370,4479,1999,21117,,,
Stephens,2/3,900,460,397,63,7542,1890,168,92,2928,,,
Sterling,9/10,100,116,99,17,975,186,10,44,375,,,
Stonewall,2/3,500,183,139,44,1095,361,63,53,369,,,
Sutton,9/10,400,428,343,85,2992,723,91,0,1051,,,
Swisher,1,500,1162,907,255,5764,1305,114,61,2381,,,
Tarrant,2/3,395350,185874,139352,46522,1617160,244511,86106,18386,590239,,,
Taylor,2/3,22375,20104,15247,4857,107257,20131,11065,2465,36680,,,
Terrell,9/10,0,225,201,24,639,255,10,0,207,,,
Terry,1,3450,2529,1886,643,9307,1858,345,178,3985,,,
Throckmorton,2/3,500,431,361,70,1247,445,64,0,399,,,
Titus,4/5N,4300,1908,1315,593,24323,4845,1811,633,9797,,,
Tom Green,9/10,24000,19105,13220,5885,93752,18625,6702,1601,33131,,,
Travis,7,217400,127664,94918,32746,1032386,129553,51820,8264,311477,,,
Trinity,4/5N,2750,1517,1248,269,12104,3956,347,241,4400,,,
Tyler,4/5N,2800,2486,1816,670,17963,4895,476,238,6926,,,
Upshur,4/5N,1400,2184,1689,495,33011,7825,714,567,12366,,,
Upton,9/10,400,660,511,149,2730,537,170,30,1105,,,
Uvalde,8,7175,4287,3529,758,20379,4508,1498,515,8253,,,
Val Verde,8,5150,5334,4227,1107,36546,7003,2610,490,14417,,,
Van Zandt,4/5N,2900,4324,3177,1147,45216,11495,1280,711,16861,,,
Victoria,8,13475,11913,8477,3436,71388,15242,5624,1030,27119,,,
Walker,6/5S,5600,4204,3171,1033,63471,10049,1526,400,24628,,,
Waller,6/5S,3300,2950,2331,619,43350,6546,1182,466,16819,,,
Ward,9/10,600,1064,842,222,8921,1629,137,92,3551,,,
Washington,7,14000,4090,3321,769,29086,7889,2581,1018,10662,,,
Webb,11,46900,34478,26508,7970,196916,26921,12073,1646,88397,,,
Wharton,6/5S,2800,2556,1907,649,32110,7239,1438,615,12933,,,
Wheeler,1,900,724,554,170,3915,1002,200,114,1459,,,
Wichita,2/3,28000,21328,15123,6205,105631,19854,8664,2030,42031,,,
Wilbarger,2/3,5700,3121,2123,998,10361,2421,457,304,4240,,,
Willacy,11,800,2026,1643,383,16897,3057,325,557,7612,,,
Williamson,7,65550,54466,40442,14024,458433,73202,14404,4639,146388,,,
Wilson,8,4100,5407,3594,1813,40488,8411,1224,615,13986,,,
Winkler,9/10,400,660,565,95,5954,964,102,0,2445,,,
Wise,2/3,6850,6591,4097,2494,54722,10598,3589,552,22459,,,
Wood,4/5N,2400,3348,2650,698,38005,12527,1046,880,13019,,,
Yoakum,1,800,945,605,340,6135,1033,225,60,2367,,,
Young,2/3,2700,1689,1264,425,14219,3774,862,431,5296,,,
Zapata,11,700,1154,1023,131,9981,1866,195,202,4642,,,
Zavala,8,200,2012,1834,178,8840,1723,25,60,4035,,,
*Other,N/A,9775,338443,268670,69773,,,,,,,,
,,,,,,,,,,,,,
