County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Childress,1,4300,3554,2039,1815,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,44230,12645,5741,3211,2723,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,3701,2831,1027,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,44449,0,1668,969,732,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,44230,3100,3557,2089,1622,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,44230,600460,657303,421289,253488,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2100,1305,773,635,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,10700,11541,7490,5335,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,74410,84944,55496,34320,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,44230,6690,6927,4089,3337,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,44449,1800,1426,871,625,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,44230,17700,14454,9083,5942,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,30745,19660,12132,8346,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,44230,0,745,422,370,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,44449,3450,1991,1249,761,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,44449,0,1738,997,766,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3244,1814,1465,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,44449,1900,1533,905,635,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,25970,3787,2224,1592,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,44230,1492385,1359902,891977,515782,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,44449,3800,3787,2287,1645,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,6100,9028,5544,4048,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,4500,6962,4269,3188,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1500,1948,1148,868,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,44230,462750,515688,326025,204287,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,925,536,447,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23065,7279,4203,3100,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1620,987,678,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3200,7571,4517,3480,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,44230,6070,7606,4678,3536,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,44449,109350,72285,41827,32235,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,958,557,418,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,44449,524630,531723,338707,210983,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,44230,98780,89130,55941,36934,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,44230,20300,16722,10109,7271,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,26945,6651,4270,2687,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,44230,31145,13219,7908,6213,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,6600,12377,7890,5521,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,44230,2100,1579,942,740,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2200,2980,1716,1364,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,44230,1600,760,451,341,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,418980,542558,336946,222887,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3000,3956,2438,1751,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,3700,6088,3911,2693,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,11050,7850,4925,3650,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,44449,4500,4519,2719,2134,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,240360,209963,127468,86517,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,3400,2254,1452,1214,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,28400,16273,10054,6709,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,44449,0,903,556,462,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2300,3860,2254,1842,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,8700,9686,6270,4485,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,4600,8147,5001,3532,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,44230,56930,54452,35133,25236,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,99295,57591,34272,24626,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4300,12669,8445,4933,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,75785,73022,48100,32453,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,11500,12975,7953,5866,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1651,977,796,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,5000,4756,2953,2282,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3200,2776,1672,1480,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,44230,3200,2280,1310,1159,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11000,22853,13628,9750,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,2669720,2398261,1560531,943358,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,15370,23326,14545,10545,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,2804,1703,1114,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,44230,2600,3061,1807,1393,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,141540,120440,79727,47512,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,2900,2063,1241,1107,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,20170,32019,19968,13812,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,500890,527848,335654,211918,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,8200,15768,9624,7441,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5200,10929,6465,5115,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,44230,26970,36147,21274,15704,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,10670,13499,8530,5584,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6100,8771,5582,3899,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,44449,7600,11700,6779,5499,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,44449,1700,2453,1444,1062,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,44230,34970,34176,20902,14633,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4200,8664,5067,3807,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,44449,0,806,462,357,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,44230,3700,3657,2157,1738,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,9290,7002,4318,2923,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,14000,14278,8257,6643,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,44449,1400,1844,1039,857,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,211590,109899,67403,43705,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,3928,2260,1695,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,30045,25745,14874,11528,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,44230,84210,74606,45243,31217,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,44230,2800,5926,3663,2747,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,11680,6616,4274,3136,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,44230,51050,58288,37871,22824,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,15100,29257,18722,11945,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,312,172,144,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,44230,0,384,222,187,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,16500,24238,15005,10158,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,44449,2500,2419,1395,1133,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,95,68,31,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2200,1687,1096,621,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,50045,23573,13296,10649,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,44230,2100,1940,1079,971,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,23835,5045,2873,2340,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,24800,21706,12611,9943,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2300,5897,3519,2732,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,4400,8400,5354,3628,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,7800,9823,6017,4678,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,4500,7632,4876,3131,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3500,7149,4610,3321,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,33845,26758,17330,11033,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,6700,8326,5328,3629,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1316,756,617,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,2900,4737,2718,2139,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,5700,10996,6954,4756,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,44449,0,56,32,24,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,207750,166358,99340,71336,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1700,2671,1625,1122,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,3000,4522,3053,1862,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,3986,2419,1857,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,44449,2000,2283,1367,1018,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,44449,1900,2694,1522,1257,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,14850,16401,10895,6196,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,40400,31854,22985,11078,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,44449,4000,3267,2006,1406,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,124810,115219,72910,49551,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1000,383,225,189,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,15000,24564,15546,10931,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,44449,1300,1366,811,684,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,44449,130425,80648,46929,35155,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,8400,11195,6718,4802,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2400,2497,1480,1108,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,44230,3600,2462,1526,993,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,44230,4350,8284,4876,3792,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,339000,264748,173919,99703,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,6740,11723,6872,5072,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,1900,4722,3007,2128,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,538,349,199,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,27600,29259,18895,13917,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,44230,32800,24675,14775,10411,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2700,4029,2259,1862,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,44230,7500,6513,4258,3337,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,225855,207008,126580,86700,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4200,4513,2510,2209,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1500,772,448,350,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,4300,27393,16636,11553,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,44230,4800,11206,6767,4970,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3800,6694,4415,3015,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,44230,61730,64464,39334,27442,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2400,4806,2722,2344,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,44449,5900,9301,5160,4410,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,9100,20151,12167,8937,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,170495,50151,30073,21054,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,44449,5000,7806,4419,3569,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,1900,4296,2565,1845,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,15270,70804,41048,31985,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,44449,1400,1588,978,813,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,1700,2202,1216,1019,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3300,5058,3037,2424,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,44449,26235,8435,4603,3924,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2600,4221,2458,1853,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,313,173,151,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,3700,7336,4626,3417,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,44230,50685,53299,32967,22838,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,44230,6400,5407,3039,2654,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,10470,17268,10989,7511,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3500,4971,2856,2351,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3300,4145,2465,1792,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4000,9226,5565,4351,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,17570,32981,20568,14031,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2000,1812,1254,632,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,44449,1700,1490,832,707,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,44230,6895,7490,4393,3547,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,44230,1700,1499,856,679,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,8680,7804,4787,3588,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1343,807,606,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,184920,104775,63348,43514,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,44230,4000,4416,2668,2036,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,32000,49813,31240,23803,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,44230,3000,3366,2101,1636,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,44449,700,538,333,207,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,44230,1600,754,434,374,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,44449,1900,2045,1164,905,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2200,2973,1800,1514,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,44230,1167770,1054016,661594,420701,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,44230,85425,69233,40098,30944,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,44449,0,622,369,272,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8490,6096,3604,2863,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,44230,2000,941,518,437,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,17150,10862,6975,4309,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,44449,83510,62734,35767,27973,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,1212100,808468,536443,309033,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,4650,6327,3789,2818,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,8300,7600,4341,3429,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5000,13479,8046,6021,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,44449,3100,2103,1151,959,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,27805,15759,9242,7003,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,34410,24033,16805,9160,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,11200,19870,12320,8676,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,51750,43750,26630,18210,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,30770,25236,17051,10194,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,12270,18329,11895,7401,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,44449,4640,6135,3478,2927,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,59400,18050,11027,7468,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,160400,186908,123327,73543,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,15450,16879,11452,6822,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,2800,2238,1309,1113,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,44230,62970,57970,35952,25917,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,44230,9600,7539,4476,3850,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,5500,13077,7767,5563,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,322350,346964,229159,134566,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,17400,21338,13669,9040,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,44449,2000,3426,2036,1625,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,44230,23870,26200,16166,11572,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6300,20245,12415,9248,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3000,3385,2269,1544,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,44230,7900,8322,4873,4126,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,7400,9885,6029,4598,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,1700,7128,4117,3065,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,162769,112900,58569,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
