County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Kent,2/3,0,237,164,73,615,201,13,60,198,0,,
Kerr,8,7800,9632,6079,3553,43793,14769,2805,1022,13990,1087,,
Kimble,9/10,1100,1403,940,463,3651,1288,90,0,1243,0,,
King,1,0,50,35,15,205,51,7,0,69,0,,
Kinney,8,900,729,461,268,3050,910,11,0,1171,0,,
Kleberg,11,23205,14881,8754,6128,24188,4046,1401,341,9265,870,,
Knox,2/3,1100,1436,816,620,2808,736,95,127,976,182,,
La Salle,8,12305,3490,1926,1564,6212,1018,22,60,2410,0,,
Lamar,4/5N,10800,12266,8215,4052,39402,9726,3115,745,14986,1612,,
Lamb,1,900,3664,2373,1291,9740,2240,454,226,3968,536,,
Lampasas,7,1700,2972,1914,1058,17366,4322,348,284,6457,0,,
Lavaca,8,3200,4662,3105,1559,16004,4775,820,612,5435,476,,
Lee,7,1300,2679,1883,796,13993,3219,334,226,5333,494,,
Leon,7,1500,2466,1715,751,13946,4334,155,74,4662,603,,
Liberty,6/5S,16505,9356,5773,3584,66868,11399,1398,614,28567,2987,,
Limestone,7,3100,3920,2842,1080,18871,4670,2332,1060,7512,702,,
Lipscomb,1,500,800,504,296,2520,617,24,61,919,190,,
Live Oak,11,900,2581,1570,1011,10055,2533,35,100,3769,300,,
Llano,7,2800,4649,3584,1065,18908,8119,277,358,5362,15,,
Loving,9/10,0,34,25,9,129,23,0,0,50,0,,
Lubbock,1,130300,101942,64562,37380,244992,39476,20974,4093,83028,9242,,
Lynn,1,500,1547,1035,512,4496,974,191,40,1838,328,,
Madison,7,1200,1498,1037,461,11595,2264,299,258,4451,17,,
Marion,4/5N,200,1528,1108,420,8277,2697,351,158,3058,0,,
Martin,9/10,900,1314,958,356,4136,659,165,0,1624,0,,
Mason,9/10,600,1318,952,366,3521,1250,104,0,1147,0,,
Matagorda,6/5S,4400,4678,3085,1594,28247,6391,1113,369,11409,1164,,
Maverick,8,17800,8663,6931,1732,42606,7003,2970,1198,18727,152,,
McCulloch,9/10,1800,1533,1050,483,6435,1792,212,122,2275,260,,
McLennan,7,59710,50558,32881,17677,200781,37728,11153,3621,71906,8718,,
McMullen,11,400,183,111,72,616,189,10,0,202,0,,
Medina,8,4100,10814,7233,3581,41263,8757,899,536,16090,1720,,
Menard,9/10,400,795,539,256,1790,699,9,40,550,0,,
Midland,9/10,66425,39851,26945,12906,131025,18438,5950,1288,49538,4151,,
Milam,7,3700,4782,3104,1678,19689,5245,532,297,7641,827,,
Mills,7,500,1240,822,418,4006,1416,149,152,1305,265,,
Mitchell,2/3,1800,1186,842,344,6958,1259,265,96,2753,254,,
Montague,2/3,2650,4972,2826,2146,15872,4444,560,383,5668,702,,
Montgomery,6/5S,141880,113232,69567,43678,467232,81457,20255,3836,157396,17330,,
Moore,1,2000,8024,4552,3472,14986,2372,448,176,6143,27,,
Morris,4/5N,1000,1565,1079,486,9830,2730,77,179,3692,0,,
Motley,1,0,243,163,80,994,368,22,50,319,0,,
Nacogdoches,4/5N,13000,15181,9727,5455,51773,9953,2530,755,19948,1728,,
Navarro,2/3,15300,13630,8962,4668,38360,8651,1720,869,15775,1772,,
Newton,4/5N,1500,2515,1640,875,11298,2878,55,113,4648,354,,
Nolan,2/3,3700,3701,2184,1517,11321,2737,519,251,4249,719,,
Nueces,11,112155,91936,55799,36141,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,1700,1724,1081,643,7106,1148,200,114,2812,0,,
Oldham,1,800,532,315,217,1728,316,18,0,654,227,,
Orange,6/5S,2000,11902,8862,3040,65087,13729,1456,548,26244,2692,,
Palo Pinto,2/3,2900,4488,3318,1170,23207,5893,864,283,8796,816,,
Panola,4/5N,2100,2776,1815,961,18462,4589,473,377,7117,661,,
Parker,2/3,29880,28868,17542,11327,111686,22331,2890,1301,40567,3773,,
Parmer,1,1200,2930,1673,1257,7222,1366,161,174,2910,525,,
Pecos,9/10,3400,6250,4077,2173,12317,2141,400,120,5047,517,,
Polk,4/5N,5300,9388,6305,3083,42276,9733,1184,574,17118,1025,,
Potter,1,111595,33795,20189,13606,88673,15203,10224,1770,35559,518,,
Presidio,9/10,2700,3841,2463,1378,5069,1601,27,0,2039,0,,
Rains,4/5N,800,1734,1137,597,10277,3123,163,68,3649,0,,
Randall,1,7700,50550,29339,21211,108431,21424,2812,869,34803,519,,
Reagan,9/10,500,923,575,348,2841,427,52,42,1173,0,,
Real,8,500,1165,805,360,2943,1053,25,86,1051,0,,
Red River,4/5N,1400,3041,1895,1146,9965,3044,420,252,3717,477,,
Reeves,9/10,12405,6562,3638,2924,12781,1878,281,89,5277,0,,
Refugio,11,1000,2092,1328,764,5583,1617,228,154,2031,313,,
Roberts,1,0,218,137,81,672,193,16,0,227,0,,
Robertson,7,1400,3051,2119,932,13474,3412,252,252,4991,690,,
Rockwall,2/3,15855,24898,15938,8960,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,2300,2535,1526,1009,8184,2153,405,312,2979,430,,
Rusk,4/5N,3600,6733,4503,2230,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,1900,2931,1884,1047,8871,3267,572,186,3077,0,,
San Augustine,4/5N,1700,2084,1488,596,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,2200,4135,2508,1627,23444,6488,132,190,9275,40,,
San Patricio,11,6100,14623,9549,5075,51116,10209,975,347,19063,2379,,
San Saba,7,600,487,359,128,5000,1465,33,72,1828,197,,
Schleicher,9/10,600,759,551,208,2218,559,65,34,793,0,,
Scurry,2/3,5395,4287,2646,1641,13000,2566,399,128,5165,0,,
Shackelford,2/3,800,645,478,167,2612,691,52,0,937,119,,
Shelby,4/5N,3370,3040,2095,945,19449,4532,540,369,7876,948,,
Sherman,1,1200,988,600,388,2294,462,24,42,868,0,,
Smith,4/5N,98190,53441,32145,21297,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,1600,2468,1639,829,7386,1770,457,220,2741,479,,
Starr,11,12600,18379,13714,4668,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,1500,1362,1026,336,7542,1890,168,92,2928,22,,
Sterling,9/10,100,208,139,69,975,186,10,44,375,0,,
Stonewall,2/3,1000,431,300,131,1095,361,63,53,369,0,,
Sutton,9/10,800,895,577,318,2992,723,91,0,1051,0,,
Swisher,1,1000,1932,1140,792,5764,1305,114,61,2381,323,,
Tarrant,2/3,577670,423632,251865,171777,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,42425,38047,24580,13467,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,406,235,171,639,255,10,0,207,0,,
Terry,1,4050,3778,2160,1618,9307,1858,345,178,3985,416,,
Throckmorton,2/3,1000,750,427,323,1247,445,64,0,399,0,,
Titus,4/5N,6200,4030,2694,1336,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,40900,32625,19706,12919,93752,18625,6702,1601,33131,3815,,
Travis,7,360770,245497,162977,82583,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,3150,3552,2005,1547,12104,3956,347,241,4400,427,,
Tyler,4/5N,4500,4291,2915,1376,17963,4895,476,238,6926,722,,
Upshur,4/5N,1900,5203,3443,1760,33011,7825,714,567,12366,1404,,
Upton,9/10,900,1569,928,641,2730,537,170,30,1105,0,,
Uvalde,8,14005,9316,5929,3387,20379,4508,1498,515,8253,985,,
Val Verde,8,10570,9911,6170,3741,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,4700,8287,5362,2925,45216,11495,1280,711,16861,1783,,
Victoria,8,25550,20049,12783,7285,71388,15242,5624,1030,27119,241,,
Walker,6/5S,10200,9229,6170,3059,63471,10049,1526,400,24628,1438,,
Waller,6/5S,4900,7401,4632,2770,43350,6546,1182,466,16819,1813,,
Ward,9/10,2070,3598,2643,955,8921,1629,137,92,3551,0,,
Washington,7,31000,9242,6250,3009,29086,7889,2581,1018,10662,72,,
Webb,11,70600,76462,51957,24506,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,4700,6049,3755,2302,32110,7239,1438,615,12933,1328,,
Wheeler,1,1600,1442,957,485,3915,1002,200,114,1459,243,,
Wichita,2/3,35990,33436,19624,13812,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,6800,4965,3046,1919,10361,2421,457,304,4240,27,,
Willacy,11,1400,4381,2762,1620,16897,3057,325,557,7612,775,,
Williamson,7,130550,104553,72202,32359,458433,73202,14404,4639,146388,19090,,
Wilson,8,5600,10080,6399,3681,40488,8411,1224,615,13986,1510,,
Winkler,9/10,800,2180,1437,743,5954,964,102,0,2445,0,,
Wise,2/3,10390,12292,8255,4037,54722,10598,3589,552,22459,1533,,
Wood,4/5N,2900,8526,5428,3098,38005,12527,1046,880,13019,1130,,
Yoakum,1,1100,1858,1291,567,6135,1033,225,60,2367,0,,
Young,2/3,4100,4058,2732,1326,14219,3774,862,431,5296,626,,
Zapata,11,2400,4042,3072,970,9981,1866,195,202,4642,0,,
Zavala,8,400,3838,2691,1147,8840,1723,25,60,4035,458,,
*Other,N/A,0,289547,239775,49896,,,,,,,,
,,,,,,,,,,,,,
