County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Duval,11,3800,12450,7142,5798,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,10965,6468,5257,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,120347,68221,55217,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1282,708,601,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,1077607,597396,512049,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,163437,92304,76869,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,25620,14569,12218,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,13108,7445,6027,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,23648,13762,11564,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,22296,13153,10634,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,2352,1395,1159,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,4340,2432,2107,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,850,489,397,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,1007841,554885,483475,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,6581,3886,3142,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,12556,7299,6075,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,16144,10139,8521,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,7489,4443,3554,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,361266,196789,174425,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4746,3021,2803,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,25800,14365,12354,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,1038,583,491,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,5647,3185,2728,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,16522,9774,8217,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,14319,8217,6959,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,96429,56837,47814,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,99283,55728,46295,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,25744,14765,12242,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,152067,87052,75642,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,22387,12982,11139,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2197,1252,1095,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,6814,3972,3380,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3625,2167,1904,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2942,1714,1488,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,37361,21311,17269,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,5035578,2860891,2390113,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,42869,24960,20545,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4795,2762,2221,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3785,2172,1791,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,246773,139962,117899,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2595,1555,1346,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,56244,32286,26941,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1086671,611773,510266,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,24141,14422,11894,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,16597,9588,8023,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,52350,28879,25104,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,24884,14193,11756,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,16079,9292,7778,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,20914,12404,10266,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5434,3172,2821,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,69262,39489,32935,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,12559,7015,5926,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1111,618,524,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5747,3299,2763,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,10947,6178,5206,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,22150,12788,10532,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2205,1209,1065,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,213171,119935,97746,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5596,3168,2476,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,40509,22898,18660,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,136136,76280,64229,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,14005,8630,7241,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,13648,7827,6844,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,118328,67085,55502,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,50853,28562,24775,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,418,229,194,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,509,294,248,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,43832,24923,21180,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3310,1894,1564,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,82,52,37,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2874,1652,1300,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,34960,19258,16293,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2425,1357,1206,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,8201,4784,4108,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,32758,18558,15752,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,9206,5274,4458,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,15702,9217,7610,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,14776,8580,7485,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,13896,7946,6685,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,11071,6709,5437,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,64537,37189,29877,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,14700,8785,7277,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1690,935,839,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,7086,4013,3280,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,19545,11146,9625,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,66,37,30,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,258677,145382,123279,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,4095,2310,1923,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,9906,5840,4709,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,6765,3905,3326,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,3144,1878,1400,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3625,2005,1765,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,30049,17256,13869,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,78008,48480,34966,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,5167,2966,2450,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,210505,122566,100595,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,571,329,284,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,46985,26744,23137,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1821,1055,908,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,131271,73623,60665,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,19389,10843,9151,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3572,2009,1698,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,5212,2978,2596,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,12045,7004,5735,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,580046,329272,273304,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,16224,9291,7211,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,8821,5192,4221,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,658,412,262,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,47601,28832,23107,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,39758,22432,18422,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,5799,3315,2717,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,10137,6183,5308,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,359809,203144,168824,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,6423,3595,3095,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1241,693,584,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,52001,29877,23902,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,18916,10731,9060,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,13317,7959,6356,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,110705,61721,53518,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,6507,3709,3167,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,15505,9011,7424,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,37401,21282,17887,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,88444,50561,40451,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,11026,6134,5167,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,7735,4363,3677,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,107169,60379,50648,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,2484,1523,1185,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2920,1628,1378,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,7753,4542,3845,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,17172,11371,5935,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,6717,3676,3201,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,451,255,216,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,12453,7385,6107,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,106165,60096,50060,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,7687,4410,3772,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,34653,20298,16607,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,6700,3814,3250,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,6232,3555,2870,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,16422,9562,7981,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,64859,37437,30322,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3750,2166,1748,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,2222,1253,1055,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,12816,7806,6023,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,2090,1160,988,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,14995,9115,6793,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1755,1046,792,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,185102,103228,86987,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,6538,3772,3183,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,83155,48000,41579,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,5338,3219,2732,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,865,484,389,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,953,559,461,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2923,1599,1374,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,4518,2787,2412,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,2049737,1129038,976368,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,107328,60633,51183,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,735,416,340,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,8698,5132,4300,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1150,632,541,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,22629,13247,10147,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,96081,53122,45721,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1555634,866690,748849,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,10538,6126,5042,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,13742,7697,6527,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,23683,13677,11158,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2608,1456,1170,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,24434,13878,11437,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,54628,32436,25138,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,34932,20150,16947,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,78832,43755,37106,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,60560,34759,28928,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,40415,23145,19007,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7804,4448,3731,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,32217,17886,15310,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,385438,223109,182212,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,34915,20247,16638,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,3332,1956,1652,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,99035,56405,49025,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,10683,6227,5414,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,23668,13384,11340,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,684111,380281,330819,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,43006,24603,21127,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,5103,2963,2441,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,45664,25865,22314,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,33143,18995,16369,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,5738,3473,2799,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,11976,7051,5846,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,15251,8713,7381,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,10897,5992,5034,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,495023,335520,228336,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
