County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Brown,2/3,14800,24379,14898,13097,32897,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4700,15217,8630,7517,15888,14869,3867,143,218,5600,518,,,,,,,,,,,,,
Burnet,7,38215,43449,24772,21239,41525,39239,10999,1823,595,13132,94,,,,,,,,,,,,,
Caldwell,7,15100,41748,23939,19975,37400,34853,6512,1286,524,14114,1294,,,,,,,,,,,,,
Calhoun,8,7300,19694,11408,9810,17988,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3500,8977,5148,4453,11949,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,377955,564413,313728,268371,339698,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,9528,5441,4394,10774,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1800,3608,1995,1719,5073,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,17614,10252,8671,25670,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,3100,5691,3258,2608,6026,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,37400,37503,21052,17429,35653,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,18070,34742,20200,16724,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,5927,3515,3185,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,7999,4396,3937,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1839,1085,948,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,2279,1274,1083,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,5439,3058,2646,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,1241023,675481,598253,865275,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1586,942,783,2432,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,19283,11278,9657,18273,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,167802,93952,82399,133278,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,10595,6042,5236,11640,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,2391,1397,1127,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,28259,16105,13419,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,51992,29235,24760,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,922,526,470,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,3262,1959,1332,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2747,1501,1282,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,4661,2546,2227,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,2214,1192,1039,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,5781,3389,2494,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2757438,1541225,1303900,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,7413,4332,3640,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,16239,9064,7950,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,13557,7702,6573,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,3224,1806,1525,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,976019,529496,474258,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1245,711,627,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,13770,8243,5633,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,2224,1252,1040,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,12792,7311,5973,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,11319,6606,5473,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,125768,70404,58524,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1330,730,628,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,1088760,602170,518634,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,169251,94845,80221,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,27027,15360,12862,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,13814,7783,6397,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,24358,14025,12018,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,23386,13589,11306,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,2409,1411,1199,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,4420,2466,2155,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,933,549,419,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,1024921,561086,494630,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,6774,3956,3266,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,13043,7497,6375,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,16836,10488,8941,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,7817,4563,3764,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,368516,199423,179260,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4807,3051,2838,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,26723,14746,12909,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,1079,602,513,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,5862,3262,2871,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,17683,10288,8878,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,14697,8346,7213,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,99202,58154,49335,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,102672,56993,48421,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,26799,15280,12796,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,156341,88819,78233,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,23114,13306,11551,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2230,1269,1113,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,7133,4131,3543,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3727,2204,1972,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,3059,1750,1571,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,39216,22089,18367,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,5162122,2911454,2468967,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,44546,25593,21593,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4881,2803,2266,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3822,2194,1807,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,252688,142362,121515,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2648,1584,1372,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,57859,32941,27912,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1117846,624223,529189,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,25095,14900,12379,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,17199,9822,8395,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,54065,29651,26071,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,25592,14501,12160,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,16556,9491,8057,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,21709,12719,10748,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5486,3188,2856,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,71445,40420,34212,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,12827,7139,6076,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1161,641,553,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5906,3348,2877,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,11489,6423,5506,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,22841,13035,10990,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2222,1214,1077,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,220011,122480,102147,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5700,3215,2535,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,41940,23467,19533,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,140669,78107,66998,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,14399,8830,7440,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,14084,8035,7109,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,121957,68577,57677,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,52079,29057,25567,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,432,234,203,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,515,297,251,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,45474,25614,22193,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3417,1938,1629,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,86,53,40,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2946,1686,1340,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,35672,19529,16739,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2470,1385,1223,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,8324,4848,4167,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,33703,18992,16277,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,9440,5376,4592,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,16312,9482,7967,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,15294,8785,7800,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,14274,8095,6914,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,11464,6886,5664,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,66986,38148,31394,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,15381,9111,7638,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1713,947,850,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,7347,4107,3452,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,19918,11292,9858,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,68,38,31,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,264843,147978,126970,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,4221,2347,2012,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,10227,5967,4909,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,6993,3986,3477,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,3264,1921,1479,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3718,2049,1820,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,30954,17558,14480,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,81196,50180,36480,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,5346,3052,2553,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,221489,127611,106691,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,587,335,295,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,48592,27375,24147,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1874,1071,946,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,136530,75842,63741,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,19883,11034,9458,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3654,2054,1735,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,5348,3037,2674,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,12452,7181,5969,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,595778,335095,283571,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,16648,9522,7411,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,9189,5328,4454,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,668,415,269,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,49196,29497,24048,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,41387,23107,19383,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,6010,3383,2861,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,10409,6276,5488,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,370456,206941,175821,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,6636,3727,3178,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1321,741,618,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,53844,30517,25117,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,19437,10938,9378,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,13895,8139,6760,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,113779,63081,55318,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,6642,3756,3255,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,16363,9395,7904,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,38284,21652,18408,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,90964,51618,41936,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,11160,6192,5242,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,7957,4464,3799,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,109748,61348,52317,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,2667,1571,1321,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,3033,1674,1450,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,8035,4678,3998,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,18054,11985,6203,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,6865,3732,3297,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,462,256,226,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,12941,7599,6388,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,108317,61036,51323,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,7946,4504,3939,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,36118,20860,17567,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,6822,3882,3308,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,6384,3602,2982,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,16912,9755,8283,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,67244,38305,31859,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3903,2219,1850,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,2298,1273,1112,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,13496,8069,6441,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,2125,1178,1005,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,15731,9365,7282,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1805,1082,806,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,190598,105524,90251,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,6768,3856,3329,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,85123,48620,42949,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,5464,3274,2801,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,902,500,411,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,982,565,484,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,3015,1642,1423,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,4644,2849,2482,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,2093895,1148340,1001801,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,110472,62028,52954,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,761,431,352,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,8949,5237,4447,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1180,650,553,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,23473,13536,10705,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,99174,54473,47547,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1585921,878827,767538,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,10816,6230,5219,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,14085,7828,6743,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,24596,14018,11734,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2765,1518,1265,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,25375,14261,12001,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,56737,33291,26410,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,36011,20611,17583,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,81791,44843,39001,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,62167,35347,29961,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,41686,23577,19867,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,8078,4566,3887,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,33397,18412,15984,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,397913,228581,189421,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,36468,20927,17514,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,3412,1984,1707,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,101632,57658,50436,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,11010,6348,5626,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,24153,13667,11616,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,698075,385780,339580,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,44891,25395,22250,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,5246,3014,2544,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,46869,26399,23017,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,33988,19351,16865,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,5934,3542,2929,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,12582,7304,6206,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,15621,8845,7621,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,11218,6085,5263,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,519647,351706,241167,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
