County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Dallam,1,18650,3157,1875,1290,5217,857,40,0,2067,0,,
Dallas,2/3,1077645,777610,527164,269105,2028105,292117,142713,21399,730851,83452,,
Dawson,9/10,2600,2654,1762,925,9789,1898,304,112,4206,475,,
Deaf Smith,1,3400,4906,3277,1737,13439,2423,238,147,5332,0,,
Delta,4/5N,1000,1350,896,489,4222,1118,379,100,1580,0,,
Denton,2/3,348170,273278,176322,101418,697330,93499,23806,5913,257836,22330,,
DeWitt,8,3500,4945,3703,1292,16110,4035,319,438,6110,1055,,
Dickens,1,0,780,437,362,1858,525,21,0,689,0,,
Dimmit,8,18185,6002,3413,2593,7539,1749,238,175,3179,48,,
Donley,1,1000,1067,768,306,2716,804,27,65,918,0,,
Duval,11,2400,5441,3384,2213,8600,2031,69,150,3541,482,,
Eastland,2/3,3500,4864,3710,1561,14970,4054,860,389,5393,591,,
Ector,9/10,90770,47910,32094,16368,120896,15970,5303,1016,50679,428,,
Edwards,8,0,1341,1200,143,1555,561,24,0,528,0,,
El Paso,9/10,373150,329124,213074,119860,640180,105175,35065,8383,245567,27330,,
Ellis,2/3,67300,57377,38801,20448,141665,24288,3985,1994,54463,6578,,
Erath,2/3,13200,10843,7906,3368,34875,6256,1250,481,12564,1079,,
Falls,7,19825,4544,2933,1767,14049,3226,328,187,5671,486,,
Fannin,2/3,23725,9657,6041,3962,28874,6588,962,614,10987,1108,,
Fayette,7,3700,8133,5326,3024,20879,6679,998,647,6844,671,,
Fisher,2/3,1600,1154,698,493,3088,961,101,28,1061,0,,
Floyd,1,1600,2320,1537,829,4371,1070,132,68,1723,0,,
Foard,2/3,1400,598,361,246,962,315,7,80,332,0,,
Fort Bend,6/5S,301020,321121,209904,117714,616413,93851,24721,4977,175581,19047,,
Franklin,4/5N,2300,2568,1679,948,8554,2367,169,163,2871,0,,
Freestone,7,2500,3684,2741,1130,15808,3996,553,261,6319,689,,
Frio,8,7750,5420,3483,2481,16121,2499,186,166,6797,28,,
Gaines,9/10,3300,2991,2098,1050,14548,1907,323,95,6156,717,,
Galveston,6/5S,159320,138921,90407,50750,269280,50987,11784,2830,96486,10219,,
Garza,1,2100,1300,983,384,5325,719,33,75,2197,0,,
Gillespie,8,21500,11362,7277,4194,22307,8110,1175,706,6815,681,,
Glasscock,9/10,0,598,339,261,1099,210,23,0,426,0,,
Goliad,8,1500,2630,1569,1089,6281,1832,39,135,2282,0,,
Gonzales,8,4900,6290,4509,2569,15937,3572,550,256,6356,693,,
Gray,1,3600,5422,3838,1721,16924,3531,689,315,6978,42,,
Grayson,2/3,40850,33395,22515,12862,107521,24182,9338,2131,40586,4254,,
Gregg,4/5N,69015,37589,24000,13867,95544,19451,7025,2324,37362,3988,,
Grimes,7,3400,7351,5301,2329,23245,5134,234,311,9653,771,,
Guadalupe,8,53635,44392,29660,17678,130517,23614,3801,1225,49282,3850,,
Hale,1,6800,9177,6332,3292,25476,4604,873,399,10561,1177,,
Hall,1,0,1303,791,533,2406,711,27,72,978,0,,
Hamilton,7,3600,3264,2343,1250,6832,2146,481,296,2427,10,,
Hansford,1,2100,1992,1382,831,3987,812,139,84,1616,295,,
Hardeman,2/3,2800,1856,1091,836,3190,912,102,16,1146,0,,
Hardin,6/5S,8500,16739,10931,6008,45112,9762,1003,527,16190,1814,,
Harris,6/5S,1843790,1439108,1001102,471874,3601939,514167,225769,27623,1408024,148273,,
Harrison,4/5N,11100,14428,9385,5734,51900,11607,3063,608,20509,2169,,
Hartley,1,1475,2380,1452,933,4561,861,196,94,1669,253,,
Haskell,2/3,1900,2149,1476,723,4831,1266,123,68,1872,187,,
Hays,7,96900,70798,48855,24599,183380,26187,5488,1907,61462,6431,,
Hemphill,1,2500,1559,951,732,2827,606,104,98,1066,0,,
Henderson,4/5N,14200,19384,13286,6836,67238,18534,2043,998,26544,1787,,
Hidalgo,11,362190,286959,194094,98199,620824,98328,54962,17074,286328,36161,,
Hill,7,5500,10446,7406,3673,29198,7684,862,523,11381,1209,,
Hockley,1,3600,7563,4725,3076,17799,3453,483,263,6829,887,,
Hood,2/3,17600,23438,16510,7256,50193,15416,1720,867,16867,147,,
Hopkins,4/5N,5900,8454,5668,2970,29175,6887,1192,620,11166,1299,,
Houston,4/5N,4500,5766,4274,1939,18929,5176,634,538,7399,631,,
Howard,9/10,5200,7107,4730,2533,29544,4813,1456,454,12143,858,,
Hudspeth,9/10,1100,1492,958,538,3979,775,33,0,1778,145,,
Hunt,2/3,25950,21330,14508,7330,77878,15810,4112,947,31096,2723,,
Hutchinson,1,2900,5766,3857,1978,16258,3581,504,246,6098,741,,
Irion,9/10,0,468,280,190,1234,328,15,0,429,0,,
Jack,2/3,2900,2533,1717,906,7230,1515,198,149,2732,284,,
Jackson,8,5550,4873,2905,2046,11425,2720,380,237,4205,674,,
Jasper,4/5N,12900,11322,7054,4482,28056,7187,1597,374,11687,1173,,
Jeff Davis,9/10,900,1516,888,643,2180,812,28,0,685,0,,
Jefferson,6/5S,150990,67547,48745,19101,197382,37595,13127,2431,90120,6898,,
Jim Hogg,11,1200,2812,1885,935,3791,890,14,60,1572,0,,
Jim Wells,11,21825,19617,12076,7790,30579,6358,3897,985,12474,1370,,
Johnson,2/3,54880,41627,29273,13206,135345,25151,3559,1471,53224,5814,,
Jones,2/3,2100,4036,2700,1614,17011,3188,337,254,6981,525,,
Karnes,8,5700,4531,3149,1896,12669,2211,370,244,5177,505,,
Kaufman,2/3,32750,30977,20871,10958,102341,16113,2857,1189,40613,4498,,
Kendall,8,7800,19329,12676,7002,37890,9152,1091,801,12702,160,,
Kenedy,11,0,227,129,98,321,68,1,0,139,0,,
Kent,2/3,0,309,189,129,615,201,13,60,198,0,,
Kerr,8,11900,15555,10820,4866,43793,14769,2805,1022,13990,1087,,
Kimble,9/10,1800,1763,1174,609,3651,1288,90,0,1243,0,,
King,1,0,53,36,19,205,51,7,0,69,0,,
Kinney,8,1300,1093,777,322,3050,910,11,0,1171,0,,
Kleberg,11,36525,18409,11010,7486,24188,4046,1401,341,9265,870,,
Knox,2/3,1700,1562,914,667,2808,736,95,127,976,182,,
La Salle,8,19725,4174,2479,1848,6212,1018,22,60,2410,0,,
Lamar,4/5N,18500,15957,10428,5762,39402,9726,3115,745,14986,1612,,
Lamb,1,1700,4611,2997,1757,9740,2240,454,226,3968,536,,
Lampasas,7,3200,4533,3058,1591,17366,4322,348,284,6457,0,,
Lavaca,8,5400,6283,4496,2213,16004,4775,820,612,5435,476,,
Lee,7,2700,4301,3163,1233,13993,3219,334,226,5333,494,,
Leon,7,2200,3479,2582,1009,13946,4334,155,74,4662,603,,
Liberty,6/5S,24925,13947,9514,4854,66868,11399,1398,614,28567,2987,,
Limestone,7,4900,4858,3543,1490,18871,4670,2332,1060,7512,702,,
Lipscomb,1,900,996,641,373,2520,617,24,61,919,190,,
Live Oak,11,1700,3453,2184,1308,10055,2533,35,100,3769,300,,
Llano,7,4400,7041,4896,2350,18908,8119,277,358,5362,15,,
Loving,9/10,0,38,28,10,129,23,0,0,50,0,,
Lubbock,1,168240,128978,79217,50749,244992,39476,20974,4093,83028,9242,,
Lynn,1,1000,2048,1278,788,4496,974,191,40,1838,328,,
Madison,7,2100,2434,1698,836,11595,2264,299,258,4451,17,,
Marion,4/5N,700,2189,1524,708,8277,2697,351,158,3058,0,,
Martin,9/10,1600,1865,1174,749,4136,659,165,0,1624,0,,
Mason,9/10,1400,1760,1133,682,3521,1250,104,0,1147,0,,
Matagorda,6/5S,7370,8290,6272,2143,28247,6391,1113,369,11409,1164,,
Maverick,8,28200,14347,12090,3021,42606,7003,2970,1198,18727,152,,
McCulloch,9/10,2900,2266,1514,836,6435,1792,212,122,2275,260,,
McLennan,7,89150,71208,48038,26820,200781,37728,11153,3621,71906,8718,,
McMullen,11,800,246,163,89,616,189,10,0,202,0,,
Medina,8,8900,15551,10580,5871,41263,8757,899,536,16090,1720,,
Menard,9/10,900,1096,710,504,1790,699,9,40,550,0,,
Midland,9/10,102725,43907,29960,14429,131025,18438,5950,1288,49538,4151,,
Milam,7,5800,7177,5024,2302,19689,5245,532,297,7641,827,,
Mills,7,1400,1854,1264,638,4006,1416,149,152,1305,265,,
Mitchell,2/3,2700,1996,1334,688,6958,1259,265,96,2753,254,,
Montague,2/3,3250,6046,3726,2386,15872,4444,560,383,5668,702,,
Montgomery,6/5S,238800,151829,98633,56298,467232,81457,20255,3836,157396,17330,,
Moore,1,4170,8925,5098,3916,14986,2372,448,176,6143,27,,
Morris,4/5N,1600,2625,1815,929,9830,2730,77,179,3692,0,,
Motley,1,0,316,186,133,994,368,22,50,319,0,,
Nacogdoches,4/5N,18500,19757,13681,7912,51773,9953,2530,755,19948,1728,,
Navarro,2/3,24700,18061,11723,6432,38360,8651,1720,869,15775,1772,,
Newton,4/5N,2200,3161,2002,1199,11298,2878,55,113,4648,354,,
Nolan,2/3,6000,4899,3282,2363,11321,2737,519,251,4249,719,,
Nueces,11,156175,130924,84503,48293,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,3100,2982,2296,783,7106,1148,200,114,2812,0,,
Oldham,1,1200,612,364,257,1728,316,18,0,654,227,,
Orange,6/5S,2600,18347,12404,6378,65087,13729,1456,548,26244,2692,,
Palo Pinto,2/3,3800,6632,4553,2372,23207,5893,864,283,8796,816,,
Panola,4/5N,2900,4168,2771,1712,18462,4589,473,377,7117,661,,
Parker,2/3,45590,41342,26569,15417,111686,22331,2890,1301,40567,3773,,
Parmer,1,1800,3599,2321,1359,7222,1366,161,174,2910,525,,
Pecos,9/10,4400,7987,4658,3467,12317,2141,400,120,5047,517,,
Polk,4/5N,7300,13620,8697,5130,42276,9733,1184,574,17118,1025,,
Potter,1,141795,39526,24254,15594,88673,15203,10224,1770,35559,518,,
Presidio,9/10,4200,5474,3476,2007,5069,1601,27,0,2039,0,,
Rains,4/5N,1600,2557,1804,794,10277,3123,163,68,3649,0,,
Randall,1,11200,57683,34222,24308,108431,21424,2812,869,34803,519,,
Reagan,9/10,1000,1174,796,505,2841,427,52,42,1173,0,,
Real,8,1200,1501,955,546,2943,1053,25,86,1051,0,,
Red River,4/5N,2200,3746,2461,1502,9965,3044,420,252,3717,477,,
Reeves,9/10,19625,7261,4036,3252,12781,1878,281,89,5277,0,,
Refugio,11,1800,2991,2050,960,5583,1617,228,154,2031,313,,
Roberts,1,0,244,156,91,672,193,16,0,227,0,,
Robertson,7,2200,4547,3183,1540,13474,3412,252,252,4991,690,,
Rockwall,2/3,33015,35202,23856,12597,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,5100,3611,2432,1265,8184,2153,405,312,2979,430,,
Rusk,4/5N,6300,10517,6800,4171,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,2900,3380,2137,1267,8871,3267,572,186,3077,0,,
San Augustine,4/5N,2600,2918,1988,955,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,2900,5950,3982,2200,23444,6488,132,190,9275,40,,
San Patricio,11,11700,21130,14117,7592,51116,10209,975,347,19063,2379,,
San Saba,7,1400,991,767,244,5000,1465,33,72,1828,197,,
Schleicher,9/10,1300,1090,678,412,2218,559,65,34,793,0,,
Scurry,2/3,6095,5319,3171,2207,13000,2566,399,128,5165,0,,
Shackelford,2/3,1200,1060,738,348,2612,691,52,0,937,119,,
Shelby,4/5N,5340,4417,3179,1349,19449,4532,540,369,7876,948,,
Sherman,1,1600,1068,647,424,2294,462,24,42,868,0,,
Smith,4/5N,142490,68384,44902,23937,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,2900,3123,2182,1136,7386,1770,457,220,2741,479,,
Starr,11,23100,28050,21877,8695,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,2500,2247,1628,870,7542,1890,168,92,2928,22,,
Sterling,9/10,400,298,204,95,975,186,10,44,375,0,,
Stonewall,2/3,1400,588,348,260,1095,361,63,53,369,0,,
Sutton,9/10,1300,1134,770,368,2992,723,91,0,1051,0,,
Swisher,1,1500,2414,1537,1070,5764,1305,114,61,2381,323,,
Tarrant,2/3,831190,583335,395739,197660,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,66185,50504,32660,18680,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,469,275,203,639,255,10,0,207,0,,
Terry,1,6320,4763,2951,1940,9307,1858,345,178,3985,416,,
Throckmorton,2/3,1500,820,471,351,1247,445,64,0,399,0,,
Titus,4/5N,9100,6198,4086,2270,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,62190,45020,28688,16651,93752,18625,6702,1601,33131,3815,,
Travis,7,635080,403181,292161,121769,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,3750,4389,2701,1841,12104,3956,347,241,4400,427,,
Tyler,4/5N,6600,5695,3525,2227,17963,4895,476,238,6926,722,,
Upshur,4/5N,3700,8595,5679,3066,33011,7825,714,567,12366,1404,,
Upton,9/10,2500,1714,1000,731,2730,537,170,30,1105,0,,
Uvalde,8,21825,11671,7074,4730,20379,4508,1498,515,8253,985,,
Val Verde,8,15040,13888,9608,4534,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,7500,12173,8350,4257,45216,11495,1280,711,16861,1783,,
Victoria,8,38450,26485,16103,10715,71388,15242,5624,1030,27119,241,,
Walker,6/5S,19500,14085,10084,4628,63471,10049,1526,400,24628,1438,,
Waller,6/5S,8300,10480,6840,4005,43350,6546,1182,466,16819,1813,,
Ward,9/10,4040,4325,2922,1469,8921,1629,137,92,3551,0,,
Washington,7,49600,12745,7473,5482,29086,7889,2581,1018,10662,72,,
Webb,11,110400,111581,77360,38196,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,8470,9445,6567,3591,32110,7239,1438,615,12933,1328,,
Wheeler,1,2300,1770,1097,742,3915,1002,200,114,1459,243,,
Wichita,2/3,44190,41233,25932,16463,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,8600,6018,3790,2737,10361,2421,457,304,4240,27,,
Willacy,11,2300,7547,5429,2217,16897,3057,325,557,7612,775,,
Williamson,7,223150,170123,126708,49216,458433,73202,14404,4639,146388,19090,,
Wilson,8,8200,14059,9370,5538,40488,8411,1224,615,13986,1510,,
Winkler,9/10,1500,2699,1630,1201,5954,964,102,0,2445,0,,
Wise,2/3,18130,16855,11111,6309,54722,10598,3589,552,22459,1533,,
Wood,4/5N,5100,12330,8327,4430,38005,12527,1046,880,13019,1130,,
Yoakum,1,2200,2502,1738,1065,6135,1033,225,60,2367,0,,
Young,2/3,6600,5927,4042,2208,14219,3774,862,431,5296,626,,
Zapata,11,4900,5326,4003,1693,9981,1866,195,202,4642,0,,
Zavala,8,900,5114,2960,2166,8840,1723,25,60,4035,458,,
Other,N/A,0,414829,354720,80394,,,,,,,,
