County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Gray,1,5500,12055,6771,6069,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,83305,48308,42639,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,81131,44314,39270,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,21921,12382,10727,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,132022,75272,66746,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,18826,10718,9628,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1978,1112,1008,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5858,3427,2959,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3140,1843,1690,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2553,1445,1337,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,30091,16642,14462,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,4305861,2421718,2078506,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,34583,19730,17390,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4340,2465,2027,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3535,1982,1723,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,218817,123474,105740,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2312,1369,1240,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,47425,26636,23466,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,941841,527137,448180,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,20984,12206,10706,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13937,7856,6977,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,46861,25337,23008,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,20547,11420,10062,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,13785,7859,6847,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,18153,10528,9280,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4868,2807,2500,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,57073,32020,27966,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,11015,6011,5311,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,962,525,461,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4851,2704,2430,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9647,5304,4749,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,18126,10074,8955,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2105,1146,1027,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,174043,95742,81726,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4888,2719,2214,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,33782,18703,16046,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,115174,63143,55905,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,11899,7093,6305,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,11726,6635,5988,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,98368,55040,47262,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,45827,25444,22610,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,356,190,171,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,433,243,219,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,38466,21535,18822,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2944,1658,1426,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,71,42,35,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2439,1369,1124,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,30040,16346,14224,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2186,1197,1119,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6992,3970,3465,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,27975,15396,13927,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7998,4511,3955,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,13277,7682,6601,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12957,7362,6794,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,11917,6679,5861,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,9449,5593,4837,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,50875,28898,24259,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,12431,7235,6246,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1540,838,773,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,6115,3358,2933,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17700,9941,8862,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,62,34,28,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,224710,123862,109202,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3546,1937,1727,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,8471,4930,4163,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5660,3198,2863,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2658,1543,1235,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3240,1746,1611,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,25632,14384,12240,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,60126,37953,26133,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4377,2444,2165,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,178672,101520,88110,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,489,272,255,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,40761,23053,20403,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1585,890,831,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,111660,60915,53385,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,16219,8803,7957,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3104,1734,1492,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4526,2482,2278,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,10270,5852,5078,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,498837,279905,238931,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,14503,8187,6580,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,7129,4110,3580,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,609,381,240,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,40258,23965,20399,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,33871,18683,16156,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4855,2662,2371,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8533,5132,4717,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,304928,168996,146370,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5738,3132,2849,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1086,599,521,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,41343,23153,19820,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,16051,8935,7922,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9931,5762,5114,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,96060,52709,47379,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5769,3230,2875,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,13187,7514,6559,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,32228,18119,15741,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,74654,41862,34992,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,10072,5577,4756,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6486,3581,3178,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,92489,51077,44741,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1979,1153,1045,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2607,1403,1280,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6383,3638,3329,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,12935,7996,5059,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5601,3009,2732,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,367,199,184,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10596,6168,5376,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,91622,51441,43807,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6452,3591,3283,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,27903,15940,13982,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5925,3250,2997,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5238,2903,2513,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13798,7898,6962,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,52894,29986,25475,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3206,1807,1535,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1816,985,897,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,10223,5958,5170,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1870,1024,896,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,11150,6501,5510,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1592,933,739,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,157001,85419,75864,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5758,3240,2922,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,72135,41409,36823,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4630,2736,2476,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,715,390,331,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,846,476,434,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2580,1378,1240,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3930,2371,2140,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1786411,974090,863576,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,91459,50639,44642,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,674,376,318,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7496,4318,3813,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1030,551,502,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,18456,10560,8564,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,81626,44240,39713,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1405577,779605,680906,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,9050,5146,4463,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,11470,6291,5596,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,19286,10769,9574,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2332,1269,1077,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,20928,11720,10020,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,43032,25839,19964,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,29453,16543,14797,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,66409,35932,32330,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,52496,30070,25407,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,33690,19013,16273,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7184,4011,3536,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,28225,15446,13581,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,333519,191039,159207,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,29804,17009,14639,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2792,1599,1414,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,86251,48350,43797,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8928,5122,4725,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,20417,11479,9626,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,616107,341836,298774,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,37979,21486,18988,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4357,2442,2176,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,39500,21927,19886,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,28732,16177,14661,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4885,2881,2511,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9997,5707,5147,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,13072,7460,6447,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,9470,5151,4431,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,371551,242068,165924,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
