County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Concho,9/10,2000,2043,1186,958,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,23503,13125,11488,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,39380,21947,19030,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,813,461,413,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,2355,1436,945,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2277,1220,1088,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3858,2056,1878,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,1973,1049,937,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,4778,2755,2109,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2262887,1264169,1078051,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,5870,3349,2920,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,12853,7102,6406,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,10245,5827,5067,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,2579,1418,1260,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,833607,453225,404848,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1039,576,538,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,10628,6217,4472,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1915,1062,912,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,9878,5621,4709,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,9057,5294,4481,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,96272,53186,45807,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1128,606,546,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,948009,525076,450602,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,134696,75014,64737,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,21760,12092,10643,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,10722,5921,5098,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,19450,11031,9910,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,17837,10435,8786,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1964,1108,1002,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3618,1981,1794,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,732,420,344,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,875861,483228,420343,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,5460,3144,2702,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,10005,5800,4874,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,12364,7179,6035,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5965,3398,3054,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,305091,163633,149260,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4416,2792,2641,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,22701,12429,11038,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,908,504,435,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4644,2555,2336,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,13461,7753,7042,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,11620,6577,5754,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,81120,46994,41533,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,78079,42885,37557,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,21079,11932,10295,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,127464,72827,64378,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,18108,10264,9255,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1944,1096,988,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5706,3322,2902,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3123,1828,1688,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2510,1426,1305,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,29177,16179,13959,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,4135699,2333688,1985522,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,33133,19053,16560,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4194,2365,1948,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3485,1962,1688,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,212258,120013,102311,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2268,1336,1226,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,45975,25885,22673,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,902865,505022,430157,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,20484,11909,10435,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13542,7642,6763,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,45889,24733,22566,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,19914,11054,9772,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,13217,7601,6499,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,17008,10117,8354,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4749,2742,2440,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,55077,30941,26944,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,10588,5844,5037,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,940,514,449,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4771,2662,2382,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9464,5207,4650,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,17601,9748,8702,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2090,1137,1020,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,166553,91918,77658,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4805,2696,2152,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,32758,18113,15586,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,111266,61014,53974,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,11249,6678,5811,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,11449,6457,5875,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,94876,53369,45333,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,44628,24770,21983,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,352,189,168,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,429,241,217,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,37111,20862,18040,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2862,1615,1382,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,69,42,33,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2366,1337,1080,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,29230,15924,13812,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2152,1175,1106,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6549,3688,3196,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,27241,14995,13517,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7818,4401,3874,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,12719,7408,6272,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12700,7230,6655,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,11342,6394,5533,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,9234,5469,4719,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,47868,27364,22686,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,11988,6985,6027,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1512,823,758,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5962,3269,2858,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17382,9769,8690,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,62,34,28,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,219411,120869,106563,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3480,1900,1696,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,8161,4696,4061,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5462,3091,2766,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2595,1508,1204,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3175,1713,1570,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,24766,13993,11725,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,57366,35990,25043,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4158,2378,2004,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,172892,98369,85019,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,479,268,249,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,39318,22197,19718,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1567,884,818,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,108617,59160,51960,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,15777,8588,7719,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3050,1701,1467,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4354,2349,2143,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,10064,5727,4973,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,482246,270959,230081,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,14181,8012,6432,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6916,4010,3448,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,589,373,228,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,39084,23316,19778,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,32736,18074,15559,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4709,2582,2293,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8291,4985,4591,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,295902,164252,141619,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5653,3081,2807,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1051,579,506,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,39767,22390,18978,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15633,8699,7705,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9202,5423,4666,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,93433,51155,46154,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5588,3131,2781,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,12938,7368,6428,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,31118,17462,15235,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,72306,40546,33789,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9859,5492,4622,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6271,3473,3062,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,90277,49860,43606,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1918,1122,1014,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2574,1384,1266,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6269,3567,3266,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,11151,6319,4948,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5462,2943,2655,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,363,198,181,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10306,5995,5224,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,88772,49884,42397,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6299,3496,3216,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,26955,15478,13445,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5825,3206,2931,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5135,2844,2464,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13434,7698,6778,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,51182,29067,24635,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3102,1739,1486,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1782,961,883,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,9982,5810,5037,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1831,1005,876,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10705,6255,5309,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1561,920,720,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,152578,83019,73554,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5636,3159,2869,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,70114,40205,35869,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4502,2637,2388,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,697,383,320,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,839,469,433,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2559,1367,1229,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3813,2293,2060,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1724263,941838,831947,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,89077,49236,43466,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,660,364,312,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7336,4219,3722,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1028,550,501,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,17812,10217,8229,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,79616,43091,38720,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1367552,760862,659698,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8827,5021,4338,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,11145,6092,5449,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,18637,10423,9240,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2310,1258,1064,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,20100,11233,9652,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,41305,24745,19233,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,28612,16044,14390,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,64299,34856,31237,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,50562,29019,24404,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,32512,18389,15659,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7099,3974,3486,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,27528,15039,13248,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,317885,181660,151859,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,28710,16408,14091,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2709,1552,1371,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,83604,46862,42411,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8755,5009,4642,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,19700,10959,9253,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,596562,332663,287491,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,36965,20939,18461,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4246,2389,2110,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,38469,21316,19377,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,27992,15765,14260,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4811,2839,2473,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9827,5569,5107,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12739,7259,6314,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,9123,4997,4234,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,336248,216242,144665,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
