County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Gillespie,8,31400,19615,11160,9053,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,840,470,398,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4190,2314,2078,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,11493,6776,5831,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,9880,5829,4473,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,67159,40570,32683,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,64590,36159,30143,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,16439,9973,7259,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,94994,58573,44581,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,15188,8789,7305,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1774,1019,875,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5209,3072,2619,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,2917,1716,1576,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2358,1334,1213,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,25183,14371,11458,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,3124779,1874545,1369849,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,27720,16375,13400,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,3448,2038,1427,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3181,1850,1474,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,164924,99039,73659,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2169,1292,1164,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,38707,22473,18154,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,694428,410125,307097,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,17654,10581,8537,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,12284,6968,6062,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,41173,22597,19559,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,16812,9640,7853,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,10481,6431,4750,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,13112,7663,6258,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,3597,2111,1610,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,44816,26158,20674,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,9484,5349,4362,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,830,457,384,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,3922,2298,1866,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,8340,4685,3943,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,15746,8811,7578,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,1949,1076,931,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,134269,77913,57760,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4305,2420,1915,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,28419,15984,13180,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,91741,51986,42099,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,8075,5259,3323,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,8657,5672,3789,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,76014,44743,34015,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,35670,21004,16318,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,324,172,155,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,391,222,193,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,30177,17751,13567,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2642,1532,1232,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,60,36,29,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,1944,1163,815,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,25706,14161,11939,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2012,1108,1016,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,5553,3128,2591,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,24214,13456,11670,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,6798,3973,3212,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,10345,6244,4790,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,11200,6688,5566,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,9564,5555,4441,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,8246,4991,4083,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,35259,22048,14928,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,10063,5984,4726,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1388,765,691,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5238,2926,2444,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,15673,9031,7542,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,56,31,25,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,193874,108417,91456,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3016,1721,1392,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,6326,4097,2673,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,4754,2743,2347,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2379,1396,1089,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,2950,1607,1434,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,20638,12221,9176,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,45658,29632,18376,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,3689,2136,1713,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,143709,85228,66756,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,424,245,209,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,31060,18759,14324,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1469,839,761,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,92514,51682,42590,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,13285,7500,6170,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,2750,1558,1287,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,3502,2166,1400,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,9222,5293,4410,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,358908,219545,150289,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,12924,7372,5794,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,5722,3475,2715,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,559,355,214,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,33139,20079,16694,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,28397,15922,13102,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4294,2364,2033,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,7397,4543,4010,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,249074,141865,114325,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,4734,2595,2352,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,904,514,420,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,32374,18970,14419,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,13130,7571,6154,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,7858,4736,3867,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,78551,44031,37173,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5147,2893,2522,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,10718,6369,4732,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,24685,14837,10940,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,58883,34623,25405,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,8454,4754,3891,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,5316,3036,2447,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,78799,44522,36733,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1745,1029,924,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2365,1267,1139,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,5647,3255,2844,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,9172,4961,4309,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,4860,2673,2288,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,337,185,167,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,8703,5275,4208,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,73578,42707,33570,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,5725,3183,2840,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,21596,13016,9953,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5406,3021,2647,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,4655,2614,2173,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,11097,6607,5360,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,40697,23926,18594,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,2537,1546,1077,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1638,895,795,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,8436,5016,3915,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1680,929,785,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,9050,5382,4373,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1441,858,656,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,130494,72596,60421,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,4956,2843,2425,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,58675,34574,29596,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,3852,2378,1870,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,619,350,273,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,788,444,399,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2301,1260,1069,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3169,1877,1636,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1364380,782676,616017,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,78387,43328,37124,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,607,342,280,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,6567,3785,3166,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,995,535,476,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,14019,8408,6075,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,70880,38535,33611,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1089729,644813,486432,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,7684,4429,3635,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,9208,5426,3972,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,15589,8878,7439,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2181,1187,1001,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,17633,9852,8327,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,32145,20090,14154,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,24092,13982,11434,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,53775,29790,25149,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,35486,23477,14128,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,25430,15208,11335,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6464,3636,3122,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,24118,13451,11200,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,246591,147406,110377,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,22965,13988,10443,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2381,1382,1192,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,71971,41141,34991,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8164,4708,4274,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,15492,8883,6869,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,460458,276088,202975,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,27307,17157,11647,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,3796,2169,1869,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,32182,18572,15390,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,23897,13924,11509,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4272,2630,2105,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9031,5214,4545,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,11024,6391,5451,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,7822,4375,3514,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,213069,140120,83358,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
