County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Frio,8,13450,14758,9069,7458,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,6779,4024,3258,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,340788,187588,162676,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4595,2925,2717,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,24757,13806,11848,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,976,554,455,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,5254,2997,2519,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,15095,8888,7636,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,13218,7696,6366,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,90386,53482,44846,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,90785,51467,41995,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,24003,13851,11389,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,144454,83799,71176,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,20760,12134,10332,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2099,1208,1041,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,6366,3772,3129,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3469,2084,1823,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2736,1598,1393,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,33789,19558,15370,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,4716213,2701602,2221813,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,38970,23006,18590,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4611,2655,2142,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3646,2081,1742,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,235329,134700,111513,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2472,1488,1289,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,51872,30002,24788,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1028250,584264,478819,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,22570,13488,11211,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,15385,8966,7399,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,49958,27593,23971,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,22566,12892,10671,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,14934,8649,7255,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,19316,11435,9618,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5253,3094,2715,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,63407,36576,29944,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,11813,6608,5552,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1048,585,491,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5276,3049,2525,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,10421,5904,4947,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,20248,11769,9575,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2170,1195,1045,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,194931,111371,87789,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5221,2980,2289,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,37351,21362,17019,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,126598,71397,59403,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,12948,7945,6754,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,12924,7500,6430,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,109081,62611,50608,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,48484,27302,23604,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,388,216,177,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,463,271,222,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,41867,23916,20102,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3163,1817,1492,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,75,46,36,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2732,1575,1232,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,33033,18521,15097,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2304,1280,1157,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,7705,4520,3848,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,30398,17283,14627,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,8679,5023,4159,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,14494,8565,7007,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,13899,8061,7097,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,13089,7548,6267,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,10239,6189,5099,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,58576,34266,26751,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,13782,8267,6784,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1621,902,797,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,6553,3673,3077,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,18704,10713,9178,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,64,35,29,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,243533,137761,115227,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3806,2138,1796,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,9188,5432,4393,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,6280,3660,3073,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2921,1752,1297,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3416,1885,1666,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,28117,16256,12918,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,71835,45541,31496,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4648,2632,2257,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,195185,113677,93532,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,525,301,266,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,44333,25431,21741,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1676,968,849,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,121824,68533,56145,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,17782,10006,8360,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3346,1916,1558,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4825,2706,2379,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,11005,6456,5227,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,546321,313141,255024,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,15442,8862,6849,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,8006,4802,3793,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,636,398,253,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,43948,26695,21505,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,37133,21068,17131,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,5341,3056,2498,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,9369,5787,4921,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,335148,191750,155259,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,6019,3349,2929,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1165,655,546,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,46980,27488,21232,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,17425,9948,8333,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,11596,7099,5479,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,104245,58521,50132,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,6147,3510,2995,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,14431,8510,6842,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,35139,20117,16763,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,82470,47738,37228,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,10523,5890,4907,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,7135,4062,3370,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,100588,57294,47008,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,2204,1334,1093,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2752,1526,1305,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6993,4161,3443,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,15386,9971,5547,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,6244,3500,2901,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,410,234,194,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,11575,6883,5707,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,100084,57291,46645,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,7067,4074,3459,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,31326,18553,14975,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,6307,3570,3084,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5746,3307,2624,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,15269,8957,7409,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,59520,34939,27412,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3525,2032,1648,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1983,1120,936,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,11250,6779,5436,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1971,1093,931,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,12927,7930,5880,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1682,1004,760,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,171189,95907,80106,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,6192,3558,3049,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,78134,45640,38780,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4966,3005,2570,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,789,451,345,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,890,509,447,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2768,1511,1303,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,4283,2663,2284,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1940757,1078491,916531,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,99945,57107,47094,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,698,394,324,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,8163,4847,4031,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1081,596,508,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,20629,12236,9149,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,89615,50003,42174,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1498746,840052,717411,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,9797,5709,4700,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,12740,7244,5959,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,21518,12502,10146,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2472,1379,1108,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,22817,12991,10668,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,51509,30984,23433,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,32192,18587,15676,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,73260,41031,34215,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,57183,33079,27187,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,37284,21619,17345,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7520,4278,3612,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,30209,16827,14267,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,365224,212436,172031,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,32665,19071,15515,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,3085,1817,1514,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,92654,52760,46114,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,9628,5683,4892,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,22281,12644,10435,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,658488,369052,315813,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,41303,23793,20171,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4690,2712,2266,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,42772,24280,20892,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,31057,17867,15365,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,5316,3220,2622,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,10783,6326,5332,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,14427,8425,6843,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,10313,5748,4688,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,444654,301386,202567,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
