County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Calhoun,8,7300,14937,8599,7633,17988,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3500,6996,3978,3531,11949,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,377955,447780,251511,210743,339698,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,7390,4154,3494,10774,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1800,2920,1597,1399,5073,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,13198,7722,6572,25670,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,3100,4235,2404,1978,6026,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,37400,25504,15153,11073,35653,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,18070,25541,14680,12634,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,4973,2901,2685,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,6775,3643,3401,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1489,872,798,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,1963,1081,942,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,4384,2430,2184,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,1040502,570648,497680,865275,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1436,832,722,2432,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,15645,9121,8075,18273,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,136177,77581,65859,133278,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,8411,4737,4261,11640,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,2027,1179,945,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,22966,12898,11135,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,37617,21354,17826,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,800,453,404,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,2308,1411,923,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2251,1205,1076,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3825,2035,1864,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,1939,1036,914,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,4581,2623,2010,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2201084,1238148,1040086,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,5793,3310,2872,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,12139,6965,5809,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,9989,5704,4921,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,2537,1398,1235,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,809507,445413,387892,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1033,574,533,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,9668,5497,4230,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1895,1053,899,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,9635,5500,4581,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,8936,5236,4410,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,93829,52060,44421,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1077,597,504,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,914603,512213,428766,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,131446,73651,62726,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,21379,11894,10426,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,10434,5850,4869,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,19198,10915,9753,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,17560,10302,8616,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1948,1099,994,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3585,1958,1783,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,729,420,341,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,851762,474045,404707,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,5349,3087,2638,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,9629,5656,4623,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,11934,7042,5717,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5882,3360,3001,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,298118,160814,144799,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4379,2762,2609,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,22269,12297,10728,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,894,495,430,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4580,2527,2295,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,13110,7546,6853,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,11433,6489,5631,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,79465,46252,40461,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,76320,42160,36452,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,20602,11770,9963,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,123837,71468,61981,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,17724,10050,9021,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1924,1085,976,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5601,3260,2852,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3091,1812,1672,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2488,1413,1292,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,28564,15943,13561,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,3998470,2278623,1896053,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,32421,18756,16113,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,3964,2234,1756,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3446,1941,1659,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,206441,117664,98582,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2251,1322,1223,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,45120,25467,22160,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,875957,492814,414530,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,20167,11774,10219,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13359,7556,6654,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,45279,24422,22224,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,19464,10841,9498,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,12552,7416,5995,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,16457,9961,7929,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4624,2689,2367,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,53681,30283,26138,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,10455,5785,4953,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,919,504,436,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4637,2652,2252,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9305,5154,4528,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,17280,9585,8503,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2088,1138,1017,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,161661,89958,74471,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4763,2670,2135,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,32116,17814,15203,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,108912,60044,52507,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,10910,6476,5585,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,11110,6327,5653,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,92271,52390,43613,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,43075,24376,20786,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,351,188,168,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,422,238,213,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,35740,20266,17163,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2830,1601,1364,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,68,41,32,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2339,1318,1069,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,28720,15703,13506,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2135,1165,1094,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6424,3664,3095,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,26780,14772,13234,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7732,4361,3823,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,12412,7258,6085,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12537,7164,6544,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,11093,6297,5369,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,9106,5398,4635,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,45755,26602,21281,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,11795,6906,5898,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1493,816,746,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5868,3215,2812,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17204,9684,8582,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,61,34,27,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,215792,119263,104210,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3430,1879,1665,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,7989,4649,3922,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5347,3055,2684,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2573,1499,1189,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3149,1702,1553,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,24275,13805,11400,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,55721,35117,24095,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4082,2336,1969,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,168702,96528,82401,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,476,267,246,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,38256,21814,18998,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1546,873,808,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,106722,58326,50835,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,15397,8441,7472,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3009,1683,1444,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4321,2329,2123,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,9976,5687,4907,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,466105,264941,219106,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,13953,7911,6299,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6759,3921,3366,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,582,370,223,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,37921,22769,19070,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,32095,17767,15195,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4649,2553,2254,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8144,4908,4505,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,289422,161372,137580,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5577,3057,2749,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1037,574,497,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,38628,21968,18235,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15268,8528,7480,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9063,5355,4586,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,90267,49595,44358,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5543,3106,2747,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,12662,7224,6209,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,30430,17136,14821,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,70623,39851,32697,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9698,5413,4537,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6164,3424,2998,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,88713,49235,42559,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1904,1114,1007,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2539,1366,1245,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6202,3526,3228,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,10536,5794,4857,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5381,2909,2608,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,360,196,180,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10104,5895,5113,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,86764,49084,41121,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6223,3451,3172,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,26265,15157,13030,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5761,3166,2899,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5055,2798,2422,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13144,7579,6592,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,49806,28525,23748,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3021,1700,1432,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1765,953,873,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,9840,5716,4950,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1807,989,866,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10463,6116,5185,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1539,909,708,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,149970,81924,71878,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5559,3112,2828,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,68854,39601,35168,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4430,2587,2332,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,691,382,315,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,829,466,425,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2537,1356,1217,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3766,2261,2032,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1678220,923238,802957,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,87569,48543,42514,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,654,362,308,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7172,4096,3602,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1022,545,498,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,17338,9968,7970,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,78414,42469,38041,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1336328,749105,639115,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8657,4940,4231,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,10969,5983,5369,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,18291,10276,9007,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2280,1245,1046,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,19529,10913,9344,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,40433,24253,18682,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,28181,15861,14110,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,62813,34210,30330,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,47863,28110,22586,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,31617,18022,15091,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6894,3842,3360,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,27044,14854,12937,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,308218,176643,146360,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,28148,16168,13745,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2679,1528,1365,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,82310,46301,41579,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8679,4969,4590,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,19150,10723,8936,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,581235,326771,277541,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,35748,20461,17675,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4183,2352,2079,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,37564,20941,18773,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,27561,15530,13999,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4750,2806,2444,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9735,5533,5041,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12494,7163,6164,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,8876,4887,4092,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,318069,205290,135505,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
