County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Bowie,4/5N,59210,32184,19262,15069,73689,15832,6332,1467,29102,3303,,,,,,,,,,,,,
Brazoria,6/5S,194220,224753,135150,98365,287683,45752,9762,2648,105966,12034,,,,,,,,,,,,,
Brazos,7,153600,129625,82427,51365,186843,21693,7514,1414,59619,6083,,,,,,,,,,,,,
Brewster,9/10,5100,7444,4363,3493,7706,2231,303,0,2579,255,,,,,,,,,,,,,
Briscoe,1,1200,890,480,430,1272,404,19,0,452,0,,,,,,,,,,,,,
Brooks,11,3300,5289,2927,2416,5317,1308,323,246,2253,22,,,,,,,,,,,,,
Brown,2/3,14500,15180,9801,8353,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4500,9539,5793,4267,14869,3867,143,218,5600,518,,,,,,,,,,,,,
Burnet,7,33435,24734,15665,10462,39239,10999,1823,595,13132,94,,,,,,,,,,,,,
Caldwell,7,13600,20493,13385,8564,34853,6512,1286,524,14114,1294,,,,,,,,,,,,,
Calhoun,8,6100,12630,7965,5775,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3400,6044,3495,2927,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,321075,309485,194889,125581,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,5623,3455,2346,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1700,2523,1426,1151,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,10890,6724,5094,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,2900,3565,2109,1568,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,34100,18465,11891,6985,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,16170,18720,11354,8499,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,4700,3596,2056,1846,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,13645,5931,3291,2852,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,3203,2038,1324,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,1744,1000,779,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3400,3775,2160,1777,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,653250,731701,451577,297888,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1370,789,681,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,11000,12493,7889,5925,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,80520,95494,59570,40892,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6690,7437,4287,3652,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,1900,1581,903,749,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,17900,15882,9868,6624,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,33485,22150,13772,9223,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,755,428,374,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3450,2028,1261,786,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,1835,1035,825,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3445,1917,1580,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,1900,1634,939,702,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,27140,4081,2402,1727,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1675275,1516854,958649,607346,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4200,4106,2418,1842,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,6500,9727,5733,4559,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,4600,7719,4669,3563,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1500,2109,1202,977,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,520070,595135,356391,253802,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,961,549,473,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,7617,4396,3247,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1699,1016,730,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3400,7913,4692,3635,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,6070,7934,4784,3758,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,113190,76560,43675,34691,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1001,572,446,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,584940,615932,388234,246314,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,110140,98163,60730,41169,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,22400,17617,10393,7878,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,29285,7414,4595,3086,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,33485,14347,8409,6857,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,6900,13644,8335,6402,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1686,984,809,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2200,3119,1757,1462,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,725,430,324,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,452600,603049,364460,256956,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,4219,2570,1886,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,3800,6765,4178,3106,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,11450,8472,5330,3864,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,4700,4784,2902,2229,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,270940,230038,133648,100639,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,3600,2314,1456,1270,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,29800,17609,10430,7697,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,913,561,466,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2300,4027,2310,1952,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,9700,10683,6513,5250,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,4800,9024,5306,4110,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,60100,61465,38178,29192,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,109185,61598,35513,27471,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4300,14479,8986,6221,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,84495,83232,53102,37779,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,12000,13900,8212,6541,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1694,989,828,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,5300,4985,3000,2455,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3300,2837,1684,1527,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3500,2331,1338,1182,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11300,23972,14016,10493,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,2923900,2707508,1717772,1098707,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16770,25277,15230,11835,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,3076,1773,1316,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,2900,3104,1832,1412,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,149690,144277,93022,58392,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3000,2107,1252,1139,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,21070,35204,21104,15893,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,560300,599571,375288,245387,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,8200,16727,10070,7983,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5400,11446,6699,5457,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,29170,38955,22008,17802,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,12640,15278,8987,6930,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6200,9744,5988,4482,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7700,11986,6946,5686,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,1800,2825,1646,1275,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,35870,37214,22545,16099,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4600,9007,5182,4036,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,838,471,380,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3700,3866,2286,1822,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,10660,7526,4576,3212,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,14000,15031,8584,7100,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,1925,1063,917,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,224660,120479,71610,50100,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4174,2358,1843,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,33085,26783,15307,12154,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,90020,81871,48273,35526,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3100,6250,3798,2944,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14420,7244,4684,3364,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,56550,66307,41324,27454,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,15400,32598,20078,14077,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,321,175,149,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,394,227,192,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,19000,26843,16095,11723,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2700,2475,1408,1177,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,99,69,34,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2200,1876,1144,765,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,54685,24455,13674,11163,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,1975,1092,991,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,23935,5225,2904,2488,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,26700,22869,13026,10698,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2300,6443,3837,2964,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,9333,5845,4083,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,7900,10502,6394,5053,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,4900,8563,5140,3808,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3500,7660,4741,3721,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,36585,30616,19556,12681,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,6700,9193,5610,4207,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1374,765,668,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3100,4976,2814,2288,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6100,14570,8663,6756,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,59,35,24,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,220950,177280,103555,78939,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1700,2892,1684,1294,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,3300,5019,3351,2072,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,4336,2569,2067,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2200,2335,1391,1046,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,2821,1557,1349,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,15550,19025,11514,8251,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,42500,38987,28073,13169,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4300,3530,2073,1603,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,134560,127186,78005,56529,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1100,396,227,199,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,16400,27279,16934,12289,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1429,824,734,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,131525,85368,48574,38278,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,9400,12234,7043,5524,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2500,2654,1517,1229,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,3800,2562,1547,1073,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4350,8735,5072,4065,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,360910,303366,195935,116859,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,6940,12138,7021,5345,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2000,5201,3274,2351,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,553,353,210,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,28400,30138,19256,14463,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,32800,26505,15252,11767,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4140,2303,1930,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,8200,6934,4397,3637,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,248045,223517,132907,96976,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4600,4598,2532,2272,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1500,843,486,383,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,4300,29495,17502,12809,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,5100,12081,7141,5484,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,7180,4478,3409,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,66410,71381,41903,31815,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2400,4993,2799,2454,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6000,9430,5237,4470,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,9600,21711,12770,9919,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,178495,53315,31761,22594,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,7981,4502,3659,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,1900,4676,2716,2081,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,15670,73868,42647,33480,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1685,998,893,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,1800,2289,1239,1085,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3400,5331,3135,2603,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,28205,8647,4718,4023,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2700,4589,2548,2132,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,325,178,160,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,3700,7937,4888,3796,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,55395,74707,46551,30904,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,6900,5592,3141,2747,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,10870,18960,11753,8478,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3700,5140,2915,2455,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,4391,2515,1987,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4000,9832,5862,4721,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,19370,36620,22022,16267,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2000,2217,1379,917,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1592,872,769,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,6895,7733,4514,3699,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1627,904,758,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,8579,5147,4096,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1374,825,620,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,195410,118425,68524,52114,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,4400,4603,2730,2163,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,35100,54476,32958,26888,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,3597,2180,1800,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,581,336,248,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,767,445,376,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2200,2248,1241,1034,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2300,3070,1833,1577,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1293630,1180799,716639,493409,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,91035,74135,41695,34329,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,668,393,292,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8490,6349,3655,3071,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2000,971,525,460,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,17950,12239,7745,4924,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,90060,66360,36894,30497,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,1447990,913020,581902,369260,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,4850,6701,3924,3069,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,8500,8093,4594,3683,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5200,14504,8469,6673,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2129,1162,974,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,29475,16946,9487,7953,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,39790,26091,18025,10054,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,11900,21537,13008,9680,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,54350,47845,28341,20608,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,33170,28472,18512,11978,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,13270,21127,13281,8865,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4840,6232,3534,2971,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,60000,21535,12574,9426,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,175240,211808,133476,88615,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,17120,19349,12399,8394,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,2900,2305,1334,1155,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,67040,61990,36953,28950,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10200,7903,4593,4097,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,5800,14309,8297,6268,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,356690,404997,259657,162416,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,18800,23498,14828,10060,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,3600,2096,1739,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,26140,28652,17241,12960,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6500,21837,13081,10206,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3200,3754,2402,1789,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8200,8760,5073,4373,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8000,10316,6169,4892,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,1800,7483,4247,3290,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,175096,120397,63003,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
