County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Cherokee,4/5N,18070,21752,12860,10194,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,4161,2560,1930,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,6415,3450,3197,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1376,810,728,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,1826,1020,843,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,4009,2263,1927,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,893261,501254,414632,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1390,796,696,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,14316,8538,7174,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,112985,66722,52185,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,7842,4477,3909,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,1766,996,850,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,20085,11689,9185,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,28900,18092,11861,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,771,434,387,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,2142,1328,836,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2008,1118,917,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3607,1958,1704,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,1830,970,865,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,4157,2414,1783,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,1837922,1068714,830251,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,4874,2920,2114,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,10869,6346,5069,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,8570,5102,4019,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,2340,1311,1114,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,696449,393081,322413,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,990,553,499,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,8061,4604,3495,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1746,1016,784,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,8635,5060,3974,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,8379,4954,4062,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,83446,46768,38873,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,992,539,473,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,753651,437603,336840,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,112691,64939,51759,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,19632,11096,9261,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,8737,5316,3651,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,16587,9747,7976,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,16223,9650,7799,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1820,1026,911,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3334,1870,1605,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,705,403,331,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,723678,414065,332173,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,4738,2788,2252,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,7950,4991,3531,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,9985,6166,4570,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5319,3105,2612,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,263851,144201,125327,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,3215,2287,1519,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,20192,11378,9459,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,854,477,403,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4257,2359,2110,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,11754,6901,5987,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,10086,5885,4627,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,69865,41517,34709,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,65761,36722,30929,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,17158,10268,7725,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,101588,60691,49330,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,15461,8942,7494,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1787,1025,882,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5264,3088,2660,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,2927,1721,1581,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2378,1350,1221,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,25816,14614,11907,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,3315627,1948283,1502463,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,28506,16813,13952,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,3476,2049,1444,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3215,1868,1491,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,175590,103098,80783,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2173,1292,1168,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,39886,23110,18781,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,730782,424088,331119,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,18426,10917,9146,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,12413,7037,6139,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,42008,22971,20148,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,17274,9804,8178,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,10776,6555,4939,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,13377,7833,6468,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,3743,2154,1716,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,46471,26835,21807,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,9642,5421,4455,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,853,470,400,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,3994,2342,1898,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,8531,4737,4102,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,16032,8939,7756,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,1970,1080,948,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,138785,79597,60784,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4366,2447,1949,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,28996,16237,13520,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,94621,53149,44042,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,8224,5321,3418,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,9079,5880,4013,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,79175,46135,36103,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,37121,21410,17450,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,326,174,156,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,395,224,195,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,30928,18025,14130,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2653,1536,1241,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,61,36,30,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,1969,1175,833,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,26205,14419,12199,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2041,1123,1032,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,5603,3153,2620,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,24739,13730,12008,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,6848,3995,3248,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,10796,6442,5095,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,11517,6779,5817,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,9935,5703,4697,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,8391,5060,4190,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,36869,22781,15891,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,10267,6094,4842,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1401,767,703,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5347,2976,2509,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,15922,9156,7727,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,56,31,25,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,197212,109832,93624,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3179,1775,1504,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,6588,4205,2875,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,4846,2795,2403,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2407,1414,1101,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,2977,1623,1447,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,21408,12505,9686,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,47258,30341,19346,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,3758,2168,1763,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,147828,87114,69309,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,435,252,218,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,32268,19097,15258,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1488,844,775,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,94014,52548,43365,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,13785,7706,6520,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,2836,1596,1338,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,3525,2181,1411,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,9396,5373,4529,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,378563,228300,163301,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,13144,7477,5910,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,5908,3544,2836,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,558,353,215,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,34096,20547,17233,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,28962,16230,13401,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4357,2394,2074,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,7547,4610,4117,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,256482,144862,119203,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,4752,2605,2362,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,932,526,436,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,33755,19598,15422,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,13691,7769,6553,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,8051,4874,3955,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,80422,44831,38462,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5206,2915,2564,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,10825,6436,4785,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,25437,15136,11468,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,61039,35584,26693,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,8652,4930,3919,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,5489,3128,2561,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,80463,45119,37858,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1765,1042,931,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2394,1283,1158,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,5781,3310,2943,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,9337,5039,4399,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,4959,2713,2352,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,340,187,168,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,9014,5403,4433,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,75508,43677,34704,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,5823,3233,2903,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,22430,13475,10573,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5495,3051,2719,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,4758,2654,2248,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,11460,6758,5606,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,42416,24753,19581,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,2571,1566,1097,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1657,900,809,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,8579,5111,3971,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1715,940,811,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,9318,5500,4538,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1459,864,668,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,133758,74060,62487,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5092,2903,2509,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,60536,35767,30341,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,3958,2405,1955,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,630,358,276,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,793,447,401,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2316,1264,1081,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3306,1996,1663,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1420017,804695,653245,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,79681,43904,37984,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,612,342,285,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,6700,3830,3255,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1001,537,480,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,14570,8579,6469,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,72216,39161,34427,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1141408,662626,522562,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,7838,4503,3745,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,9421,5510,4118,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,15909,9045,7654,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2191,1195,1004,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,17954,10049,8470,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,32988,20534,14648,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,24961,14382,12002,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,54872,30427,25753,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,36851,24195,15010,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,26658,15722,12152,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6539,3680,3155,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,24624,13672,11525,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,256777,152081,116357,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,23965,14414,11067,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2442,1412,1229,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,73189,41689,35746,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8246,4752,4320,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,16164,9218,7211,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,485947,284264,221166,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,29197,17886,13082,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,3855,2197,1903,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,33299,19094,16063,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,24664,14277,12019,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4436,2667,2238,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9156,5271,4640,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,11145,6441,5524,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,7974,4461,3584,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,226548,147783,90954,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
