County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Glasscock,9/10,0,1080,603,513,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,5895,3279,2888,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,17824,10337,8971,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,14765,8375,7254,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,99967,58507,49727,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,103559,57372,48941,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,26950,15342,12889,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,156874,89014,78577,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,23241,13353,11632,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2234,1271,1115,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,7244,4173,3614,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3742,2210,1980,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,3068,1756,1575,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,39517,22165,18598,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,5186347,2920343,2484769,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,44917,25741,21821,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4931,2821,2298,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3821,2193,1807,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,253591,142728,122065,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2679,1594,1394,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,58163,33068,28098,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1121459,625558,531491,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,25205,14939,12452,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,17277,9863,8434,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,54260,29710,26209,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,26014,14707,12395,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,17023,9710,8305,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,21778,12739,10797,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5495,3196,2859,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,71855,40557,34495,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,12899,7177,6116,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1167,640,560,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5950,3364,2905,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,11598,6465,5573,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,22997,13084,11103,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2227,1218,1078,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,221615,122975,103267,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5739,3234,2555,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,42150,23558,19654,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,141313,78378,67383,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,14506,8894,7483,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,14157,8043,7173,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,122700,68836,58166,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,52339,29172,25713,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,435,235,205,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,518,298,253,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,45709,25700,22340,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3439,1950,1639,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,86,53,40,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2952,1690,1341,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,35781,19559,16819,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2479,1389,1228,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,8374,4861,4203,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,33900,19060,16405,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,9458,5384,4601,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,16476,9545,8070,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,15362,8806,7846,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,14324,8108,6952,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,11534,6911,5709,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,67478,38306,31733,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,15448,9139,7677,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1723,950,857,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,7403,4126,3489,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,19991,11318,9904,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,70,40,31,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,265938,148374,127748,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,4236,2355,2021,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,10272,5979,4942,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,7031,4003,3499,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,3275,1923,1488,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3746,2062,1836,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,31134,17618,14601,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,81470,50289,36647,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,5362,3056,2565,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,222831,128074,107599,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,592,335,300,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,48782,27420,24295,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1894,1072,964,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,137236,76124,64171,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,20044,11098,9556,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3671,2061,1747,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,5374,3050,2687,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,12508,7197,6011,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,598235,335930,285286,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,16772,9605,7454,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,9258,5359,4491,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,670,416,270,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,49499,29612,24236,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,41598,23166,19537,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,6040,3392,2882,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,10455,6293,5517,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,371849,207406,176797,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,6660,3734,3196,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1326,742,622,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,54261,30623,25433,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,19573,10988,9469,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,13993,8168,6830,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,114291,63278,55642,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,6659,3760,3268,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,16414,9407,7943,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,38475,21746,18509,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,91486,51838,42245,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,11162,6192,5244,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,8004,4479,3831,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,110180,61505,52593,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,2707,1587,1345,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,3049,1679,1461,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,8206,4768,4079,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,18280,12143,6271,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,6896,3740,3320,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,465,256,229,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,13046,7646,6446,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,108754,61190,51614,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,7981,4512,3967,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,36341,20944,17707,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,6846,3893,3322,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,6438,3620,3019,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,17025,9801,8353,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,67597,38417,32105,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3924,2225,1865,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,2339,1279,1147,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,13613,8097,6531,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,2133,1177,1014,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,15853,9415,7355,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1824,1091,816,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,191806,105986,91020,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,6804,3871,3350,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,85307,48682,43073,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,5535,3305,2842,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,905,501,413,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,992,569,490,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,3025,1644,1431,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,4659,2858,2489,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,2102224,1151532,1007052,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,110893,62182,53234,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,763,432,353,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,8982,5249,4469,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1180,650,553,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,23656,13611,10814,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,99685,54633,47905,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1590262,880440,770313,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,10880,6251,5263,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,14151,7856,6782,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,24857,14123,11886,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2792,1523,1287,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,25468,14292,12063,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,56846,33319,26491,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,36234,20701,17717,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,82318,44993,39381,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,62532,35516,30162,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,41884,23632,20009,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,8104,4580,3899,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,33563,18467,16098,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,399525,229276,190370,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,36732,21090,17618,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,3427,1990,1716,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,102206,57874,50805,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,11049,6360,5655,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,24296,13760,11702,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,700119,386572,340890,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,45087,25473,22372,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,5257,3018,2551,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,47086,26481,23154,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,34148,19399,16981,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,5974,3556,2955,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,12631,7323,6237,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,15650,8855,7641,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,11246,6093,5283,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,524654,354960,243842,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
