County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Foard,2/3,1700,851,490,397,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,1013450,556866,487118,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,6674,3925,3197,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,12649,7345,6123,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,16213,10164,8569,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,7621,4497,3634,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,363610,197652,175972,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4768,3032,2814,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,25930,14395,12456,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,1044,585,495,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,5708,3207,2767,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,16696,9891,8279,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,14466,8275,7051,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,97568,57374,48400,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,100627,56262,47103,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,26101,14929,12435,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,153006,87421,76222,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,22642,13100,11282,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2207,1255,1102,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,6856,3989,3405,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3663,2180,1929,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2961,1721,1500,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,37957,21584,17594,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,5079072,2878613,2416599,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,43530,25225,20943,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4822,2776,2234,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3804,2183,1799,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,248195,140520,118789,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2599,1556,1349,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,56913,32556,27340,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1094337,614898,514850,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,24507,14639,12046,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,16768,9669,8115,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,52647,28987,25298,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,25158,14340,11885,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,16203,9350,7843,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,21022,12453,10325,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5446,3176,2829,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,70025,39854,33340,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,12652,7060,5978,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1116,619,528,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5845,3323,2837,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,11001,6208,5231,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,22411,12880,10706,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2214,1213,1070,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,215395,120849,99122,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5627,3183,2492,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,40896,23050,18895,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,137520,76875,65046,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,14073,8654,7289,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,13722,7858,6893,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,119790,67744,56317,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,51033,28629,24892,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,424,230,199,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,511,294,250,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,44061,25014,21323,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3316,1896,1568,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,82,52,37,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2886,1659,1305,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,35174,19337,16428,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2434,1364,1208,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,8246,4807,4130,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,33149,18776,15928,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,9300,5310,4516,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,15804,9260,7670,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,14918,8636,7571,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,14010,7998,6747,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,11203,6769,5508,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,65420,37545,30407,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,14804,8834,7334,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1702,941,846,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,7169,4040,3336,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,19636,11176,9683,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,67,38,30,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,260792,146266,124558,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,4156,2328,1967,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,10054,5903,4795,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,6869,3939,3396,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,3189,1896,1429,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3638,2009,1774,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,30328,17364,14042,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,79347,49534,35253,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,5202,2986,2467,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,212259,123308,101650,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,572,330,284,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,47184,26809,23273,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1827,1058,911,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,132950,74317,61658,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,19508,10896,9218,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3606,2032,1709,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,5251,2997,2617,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,12163,7060,5798,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,585046,331146,276554,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,16411,9394,7302,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,8966,5248,4310,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,660,411,265,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,48231,29113,23463,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,40177,22587,18688,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,5909,3351,2792,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,10223,6222,5354,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,362548,204075,170641,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,6551,3701,3119,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1267,716,587,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,52864,30204,24440,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,19134,10812,9198,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,13560,8048,6515,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,111692,62135,54118,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,6541,3724,3186,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,16050,9262,7720,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,37709,21407,18074,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,89457,50965,41065,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,11087,6159,5202,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,7833,4409,3730,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,108251,60795,51342,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,2520,1527,1217,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2949,1636,1399,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,7862,4594,3903,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,17814,11844,6104,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,6749,3683,3226,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,459,256,223,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,12601,7444,6197,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,107068,60476,50605,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,7761,4431,3825,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,35076,20475,16856,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,6748,3837,3278,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,6281,3570,2906,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,16609,9646,8085,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,65437,37627,30713,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3833,2191,1807,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,2252,1258,1081,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,13118,7942,6190,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,2102,1167,993,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,15298,9231,6980,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1771,1059,795,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,187319,104188,88273,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,6613,3799,3231,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,83580,48145,41860,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,5375,3231,2757,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,877,489,397,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,961,562,466,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2950,1612,1388,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,4560,2808,2433,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,2067779,1136997,986659,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,108207,60981,51720,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,743,419,345,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,8771,5159,4346,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1166,641,548,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,22980,13369,10375,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,96948,53508,46215,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1562827,869598,753251,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,10645,6176,5102,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,13851,7732,6601,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,24016,13825,11342,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2629,1466,1181,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,24631,13960,11555,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,54930,32553,25324,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,35318,20330,17160,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,79544,44006,37569,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,61026,34927,29234,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,40853,23308,19285,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7969,4526,3818,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,32440,18000,15425,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,388096,224406,183649,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,35144,20344,16770,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,3353,1963,1667,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,99967,56870,49509,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,10764,6260,5464,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,23766,13435,11394,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,687725,381642,333144,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,43184,24672,21244,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,5144,2973,2472,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,46090,26078,22537,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,33422,19133,16513,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,5785,3493,2829,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,12253,7148,6027,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,15399,8757,7485,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,10963,6009,5083,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,503831,341291,232814,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
