County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition",,,
Irion,9/10,0,286,180,106,1234,328,15,0,429,,,
Jack,2/3,2000,1660,1249,411,7230,1515,198,149,2732,,,
Jackson,8,4650,3822,2124,1698,11425,2720,380,237,4205,,,
Jasper,4/5N,12100,8035,5244,2791,28056,7187,1597,374,11687,,,
Jeff Davis,9/10,500,892,686,206,2180,812,28,0,685,,,
Jefferson,6/5S,83690,40724,29780,10944,197382,37595,13127,2431,90120,,,
Jim Hogg,11,800,1812,1228,584,3791,890,14,60,1572,,,
Jim Wells,11,13905,13718,8498,5220,30579,6358,3897,985,12474,,,
Johnson,2/3,26550,22866,14869,7997,135345,25151,3559,1471,53224,,,
Jones,2/3,1100,2532,1619,913,17011,3188,337,254,6981,,,
Karnes,8,3600,2646,1620,1026,12669,2211,370,244,5177,,,
Kaufman,2/3,15750,19891,12647,7244,102341,16113,2857,1189,40613,,,
Kendall,8,4100,10853,7393,3460,37890,9152,1091,801,12702,,,
Kenedy,11,0,200,110,90,321,68,1,0,139,,,
Kent,2/3,0,215,152,63,615,201,13,60,198,,,
Kerr,8,7800,7930,5420,2510,43793,14769,2805,1022,13990,,,
Kimble,9/10,1100,1016,770,246,3651,1288,90,0,1243,,,
King,1,0,35,27,8,205,51,7,0,69,,,
Kinney,8,900,609,428,181,3050,910,11,0,1171,,,
Kleberg,11,23205,13724,8260,5464,24188,4046,1401,341,9265,,,
Knox,2/3,1100,1054,701,353,2808,736,95,127,976,,,
La Salle,8,12305,2913,1864,1049,6212,1018,22,60,2410,,,
Lamar,4/5N,10800,11199,7566,3633,39402,9726,3115,745,14986,,,
Lamb,1,900,3447,2226,1221,9740,2240,454,226,3968,,,
Lampasas,7,1700,2682,1786,896,17366,4322,348,284,6457,,,
Lavaca,8,3200,4030,2639,1391,16004,4775,820,612,5435,,,
Lee,7,1300,2235,1641,594,13993,3219,334,226,5333,,,
Leon,7,1500,1954,1362,592,13946,4334,155,74,4662,,,
Liberty,6/5S,16505,8147,4994,3153,66868,11399,1398,614,28567,,,
Limestone,7,3100,3185,2222,963,18871,4670,2332,1060,7512,,,
Lipscomb,1,500,674,460,214,2520,617,24,61,919,,,
Live Oak,11,900,2216,1384,832,10055,2533,35,100,3769,,,
Llano,7,2800,4237,3385,852,18908,8119,277,358,5362,,,
Loving,9/10,0,22,16,6,129,23,0,0,50,,,
Lubbock,1,130300,95042,61261,33781,244992,39476,20974,4093,83028,,,
Lynn,1,500,1452,988,464,4496,974,191,40,1838,,,
Madison,7,1200,1336,943,393,11595,2264,299,258,4451,,,
Marion,4/5N,200,1008,682,326,8277,2697,351,158,3058,,,
Martin,9/10,900,1238,906,332,4136,659,165,0,1624,,,
Mason,9/10,600,1182,924,258,3521,1250,104,0,1147,,,
Matagorda,6/5S,4400,3805,2472,1333,28247,6391,1113,369,11409,,,
Maverick,8,17800,7320,5863,1457,42606,7003,2970,1198,18727,,,
McCulloch,9/10,1800,1326,992,334,6435,1792,212,122,2275,,,
McLennan,7,59710,46412,30563,15849,200781,37728,11153,3621,71906,,,
McMullen,11,400,166,106,60,616,189,10,0,202,,,
Medina,8,4100,8971,6043,2928,41263,8757,899,536,16090,,,
Menard,9/10,400,730,524,206,1790,699,9,40,550,,,
Midland,9/10,66425,37399,26257,11142,131025,18438,5950,1288,49538,,,
Milam,7,3700,4352,2759,1593,19689,5245,532,297,7641,,,
Mills,7,500,1105,710,395,4006,1416,149,152,1305,,,
Mitchell,2/3,1800,1059,728,331,6958,1259,265,96,2753,,,
Montague,2/3,2650,4635,2571,2064,15872,4444,560,383,5668,,,
Montgomery,6/5S,141880,99697,62608,37089,467232,81457,20255,3836,157396,,,
Moore,1,2000,5815,4239,1576,14986,2372,448,176,6143,,,
Morris,4/5N,1000,1366,927,439,9830,2730,77,179,3692,,,
Motley,1,0,211,156,55,994,368,22,50,319,,,
Nacogdoches,4/5N,13000,12953,7806,5147,51773,9953,2530,755,19948,,,
Navarro,2/3,15300,11083,7958,3125,38360,8651,1720,869,15775,,,
Newton,4/5N,1500,2167,1472,695,11298,2878,55,113,4648,,,
Nolan,2/3,3700,3351,1899,1452,11321,2737,519,251,4249,,,
Nueces,11,112155,82484,50668,31816,284366,54069,25582,4100,113767,,,
Ochiltree,1,1700,1564,950,614,7106,1148,200,114,2812,,,
Oldham,1,800,494,291,203,1728,316,18,0,654,,,
Orange,6/5S,2000,10684,8222,2462,65087,13729,1456,548,26244,,,
Palo Pinto,2/3,2900,3525,2517,1008,23207,5893,864,283,8796,,,
Panola,4/5N,2100,2478,1599,879,18462,4589,473,377,7117,,,
Parker,2/3,29880,26309,16117,10192,111686,22331,2890,1301,40567,,,
Parmer,1,1200,2481,1443,1038,7222,1366,161,174,2910,,,
Pecos,9/10,3400,4639,3677,962,12317,2141,400,120,5047,,,
Polk,4/5N,5300,8238,5658,2580,42276,9733,1184,574,17118,,,
Potter,1,111595,31498,18880,12618,88673,15203,10224,1770,35559,,,
Presidio,9/10,2700,3070,2273,797,5069,1601,27,0,2039,,,
Rains,4/5N,800,1391,931,460,10277,3123,163,68,3649,,,
Randall,1,7700,47306,27569,19737,108431,21424,2812,869,34803,,,
Reagan,9/10,500,631,485,146,2841,427,52,42,1173,,,
Real,8,500,1050,725,325,2943,1053,25,86,1051,,,
Red River,4/5N,1400,2292,1607,685,9965,3044,420,252,3717,,,
Reeves,9/10,12405,5915,3350,2565,12781,1878,281,89,5277,,,
Refugio,11,1000,1727,1025,702,5583,1617,228,154,2031,,,
Roberts,1,0,183,129,54,672,193,16,0,227,,,
Robertson,7,1400,2709,1974,735,13474,3412,252,252,4991,,,
Rockwall,2/3,15855,22097,14453,7644,80325,13395,3750,1347,27575,,,
Runnels,2/3,2300,2195,1366,829,8184,2153,405,312,2979,,,
Rusk,4/5N,3600,6104,4169,1935,43777,9197,1501,759,17428,,,
Sabine,4/5N,1900,2613,1645,968,8871,3267,572,186,3077,,,
San Augustine,4/5N,1700,1833,1283,550,6811,2227,415,337,2590,,,
San Jacinto,4/5N,2200,3628,2175,1453,23444,6488,132,190,9275,,,
San Patricio,11,6100,12320,8080,4240,51116,10209,975,347,19063,,,
San Saba,7,600,425,317,108,5000,1465,33,72,1828,,,
Schleicher,9/10,600,702,535,167,2218,559,65,34,793,,,
Scurry,2/3,5395,4072,2484,1588,13000,2566,399,128,5165,,,
Shackelford,2/3,800,560,424,136,2612,691,52,0,937,,,
Shelby,4/5N,3370,2435,1519,916,19449,4532,540,369,7876,,,
Sherman,1,1200,816,523,293,2294,462,24,42,868,,,
Smith,4/5N,98190,47029,29380,17649,182283,39337,19690,3030,62467,,,
Somervell,2/3,1600,1629,1183,446,7386,1770,457,220,2741,,,
Starr,11,12600,13562,10262,3300,45765,7370,4479,1999,21117,,,
Stephens,2/3,1500,1156,862,294,7542,1890,168,92,2928,,,
Sterling,9/10,100,178,124,54,975,186,10,44,375,,,
Stonewall,2/3,1000,387,273,114,1095,361,63,53,369,,,
Sutton,9/10,800,684,462,222,2992,723,91,0,1051,,,
Swisher,1,1000,1633,1086,547,5764,1305,114,61,2381,,,
Tarrant,2/3,577670,379047,227078,151969,1617160,244511,86106,18386,590239,,,
Taylor,2/3,42425,32102,20316,11786,107257,20131,11065,2465,36680,,,
Terrell,9/10,0,391,224,167,639,255,10,0,207,,,
Terry,1,4050,3179,2042,1137,9307,1858,345,178,3985,,,
Throckmorton,2/3,1000,682,404,278,1247,445,64,0,399,,,
Titus,4/5N,6200,3385,2220,1165,24323,4845,1811,633,9797,,,
Tom Green,9/10,40900,29433,18430,11003,93752,18625,6702,1601,33131,,,
Travis,7,360770,214449,142496,71953,1032386,129553,51820,8264,311477,,,
Trinity,4/5N,3150,3312,1839,1473,12104,3956,347,241,4400,,,
Tyler,4/5N,4500,3942,2719,1223,17963,4895,476,238,6926,,,
Upshur,4/5N,1900,4705,3249,1456,33011,7825,714,567,12366,,,
Upton,9/10,900,970,741,229,2730,537,170,30,1105,,,
Uvalde,8,14005,8339,5394,2945,20379,4508,1498,515,8253,,,
Val Verde,8,10570,9271,5677,3594,36546,7003,2610,490,14417,,,
Van Zandt,4/5N,4700,7148,4651,2497,45216,11495,1280,711,16861,,,
Victoria,8,25550,18146,12287,5859,71388,15242,5624,1030,27119,,,
Walker,6/5S,10200,7720,5127,2593,63471,10049,1526,400,24628,,,
Waller,6/5S,4900,6019,4009,2010,43350,6546,1182,466,16819,,,
Ward,9/10,2070,2808,2224,584,8921,1629,137,92,3551,,,
Washington,7,31000,7673,5877,1796,29086,7889,2581,1018,10662,,,
Webb,11,70600,61387,43907,17480,196916,26921,12073,1646,88397,,,
Wharton,6/5S,4700,5297,3390,1907,32110,7239,1438,615,12933,,,
Wheeler,1,1600,1261,825,436,3915,1002,200,114,1459,,,
Wichita,2/3,35990,31606,18460,13146,105631,19854,8664,2030,42031,,,
Wilbarger,2/3,6800,4019,2709,1310,10361,2421,457,304,4240,,,
Willacy,11,1400,3917,2393,1524,16897,3057,325,557,7612,,,
Williamson,7,130550,91209,62558,28651,458433,73202,14404,4639,146388,,,
Wilson,8,5600,8536,5369,3167,40488,8411,1224,615,13986,,,
Winkler,9/10,800,1801,1307,494,5954,964,102,0,2445,,,
Wise,2/3,10390,10785,6915,3870,54722,10598,3589,552,22459,,,
Wood,4/5N,2900,7260,4859,2401,38005,12527,1046,880,13019,,,
Yoakum,1,1100,1528,1039,489,6135,1033,225,60,2367,,,
Young,2/3,4100,3662,2442,1220,14219,3774,862,431,5296,,,
Zapata,11,2400,2770,2139,631,9981,1866,195,202,4642,,,
Zavala,8,400,3414,2583,831,8840,1723,25,60,4035,,,
*Other,N/A,1368715,227981,181479,46502,,,,,,,,
,,,,,,,,,,,,,
