County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Eastland,2/3,7340,8867,5208,4359,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,92518,51443,43685,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1069,591,502,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,894689,503865,416500,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,128874,72741,60957,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,21084,11808,10193,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,10155,5764,4667,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,18836,10786,9499,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,17341,10226,8463,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1919,1084,976,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3564,1946,1774,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,726,418,338,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,836013,467747,394553,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,5291,3070,2588,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,9493,5615,4523,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,11755,6981,5586,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5838,3339,2974,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,294301,159322,142300,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4127,2751,2368,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,21934,12106,10569,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,889,493,427,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4528,2504,2258,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,12932,7462,6751,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,11335,6441,5572,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,78369,45785,39709,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,75361,41733,35870,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,20087,11638,9570,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,119854,69631,59721,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,17515,9975,8871,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1896,1079,954,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5549,3241,2820,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3063,1806,1650,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2479,1407,1289,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,28161,15765,13311,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,3913478,2240550,1842953,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,31938,18542,15835,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,3929,2223,1731,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3435,1937,1650,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,202033,115856,95830,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2242,1318,1218,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,44577,25252,21775,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,857711,484551,403493,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,19943,11685,10052,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13214,7487,6554,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,44920,24272,22001,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,19247,10749,9359,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,12444,7413,5885,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,15488,9536,7081,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4564,2669,2323,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,52740,29823,25593,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,10299,5748,4826,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,912,501,432,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4610,2651,2222,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9217,5110,4474,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,17099,9489,8402,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2081,1136,1012,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,158881,88852,72664,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4709,2644,2104,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,31427,17580,14712,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,107038,59289,51294,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,10723,6337,5505,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,10895,6234,5515,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,90649,51758,42556,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,41537,23648,19925,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,341,184,162,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,418,238,209,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,35108,19925,16825,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2819,1599,1354,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,69,42,33,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2321,1309,1058,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,28342,15513,13305,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2130,1162,1090,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6230,3493,3030,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,26536,14655,13072,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7658,4316,3788,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,12261,7187,5989,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12345,7111,6388,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,10888,6200,5246,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,8992,5352,4553,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,44897,26211,20783,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,11633,6843,5789,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1487,814,742,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5783,3184,2755,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17051,9628,8477,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,61,34,27,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,213649,118365,102831,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3390,1875,1628,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,7911,4620,3866,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5269,3019,2633,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2549,1491,1173,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3118,1693,1528,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,23897,13645,11162,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,54024,34528,22710,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4032,2310,1933,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,166371,95516,80877,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,471,266,242,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,37101,21287,18328,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1540,868,807,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,105312,57752,49946,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,15178,8342,7342,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,2984,1678,1423,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4280,2314,2096,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,9910,5651,4867,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,455980,261378,212005,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,13826,7857,6226,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6671,3877,3309,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,576,365,222,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,37508,22586,18816,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,31631,17577,14900,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4610,2528,2226,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8011,4871,4402,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,285251,159420,135069,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5543,3044,2725,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1025,571,488,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,38055,21722,17887,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15118,8459,7389,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,8961,5314,4521,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,89147,49079,43683,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5509,3086,2729,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,12338,7111,5995,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,29938,16923,14496,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,69480,39422,31904,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9496,5363,4379,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6096,3391,2958,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,87599,48828,41801,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1886,1104,999,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2520,1358,1232,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6142,3512,3180,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,10252,5593,4772,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5325,2879,2574,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,358,195,179,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,9996,5853,5040,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,85262,48516,40126,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6190,3428,3146,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,25947,15008,12835,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5726,3140,2885,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5019,2785,2398,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,12947,7496,6461,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,49002,28150,23241,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,2943,1681,1369,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1754,948,865,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,9758,5675,4902,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1786,980,853,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10324,6063,5094,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1519,895,702,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,147252,80790,70092,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5497,3088,2786,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,68025,39246,34649,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4394,2572,2304,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,674,381,299,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,827,464,425,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2467,1325,1177,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3720,2240,2004,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1644484,909595,781376,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,86453,48160,41714,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,646,361,301,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7132,4075,3577,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1022,545,498,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,17090,9842,7822,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,77490,41948,37438,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1314067,740808,624075,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8563,4894,4170,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,10874,5926,5322,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,18081,10172,8889,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2265,1236,1040,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,19264,10766,9203,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,39355,23936,17880,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,27796,15745,13814,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,61625,33630,29590,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,47240,27821,22222,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,30969,17715,14660,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6874,3833,3348,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,26690,14709,12713,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,301231,173524,142024,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,27712,16001,13451,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2631,1512,1331,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,81575,46013,41088,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8626,4943,4558,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,18483,10458,8528,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,568899,322717,268935,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,34191,19756,16719,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4144,2336,2056,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,37086,20735,18464,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,27282,15428,13793,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4720,2797,2422,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9615,5497,4940,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12293,7110,6008,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,8692,4794,3993,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,304818,197623,128439,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
