County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Limestone,7,8100,11780,6897,5890,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1493,816,746,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5848,3210,2797,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17194,9681,8575,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,61,34,27,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,215583,119176,104071,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3399,1876,1637,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,7984,4646,3920,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5337,3049,2679,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2572,1500,1187,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3147,1702,1551,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,24233,13782,11380,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,55647,35085,24037,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4079,2335,1966,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,168426,96409,82217,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,476,267,246,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,38196,21788,18960,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1545,872,808,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,106585,58269,50745,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,15382,8430,7464,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3008,1683,1443,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4307,2328,2110,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,9979,5680,4915,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,463355,264418,216798,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,13935,7904,6288,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6749,3911,3363,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,580,369,222,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,37880,22755,19040,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,32056,17750,15171,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4642,2550,2249,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8129,4901,4496,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,288954,161155,137284,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5575,3056,2748,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1034,573,495,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,38574,21942,18206,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15246,8520,7463,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9052,5350,4580,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,90165,49531,44305,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5535,3101,2741,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,12650,7218,6203,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,30371,17103,14787,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,70552,39840,32634,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9668,5408,4512,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6148,3415,2989,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,88630,49208,42499,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1898,1111,1004,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2539,1366,1245,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6188,3522,3218,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,10488,5750,4853,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5381,2909,2608,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,360,196,180,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10096,5892,5108,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,86664,49040,41060,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6218,3447,3168,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,26235,15147,13008,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5760,3166,2898,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5053,2798,2420,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13110,7559,6575,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,49735,28487,23712,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,2994,1698,1406,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1764,953,872,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,9835,5713,4948,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1802,987,863,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10442,6107,5172,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1530,902,706,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,149665,81794,71676,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5552,3107,2824,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,68726,39551,35089,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4430,2587,2332,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,691,382,315,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,829,466,425,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2537,1356,1217,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3761,2258,2030,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1675094,921885,801044,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,87495,48525,42452,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,652,361,307,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7164,4094,3596,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1022,545,498,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,17292,9942,7941,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,78359,42437,38009,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1333893,748271,637375,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8641,4928,4225,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,10957,5973,5363,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,18234,10249,8970,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2271,1236,1046,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,19508,10902,9331,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,40401,24236,18664,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,28140,15839,14083,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,62733,34182,30270,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,47786,28077,22540,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,31562,18000,15050,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6890,3839,3359,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,27015,14843,12917,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,307186,176163,145706,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,28103,16160,13708,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2674,1526,1361,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,82261,46278,41551,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8672,4963,4586,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,19136,10713,8930,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,579937,326297,276674,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,35635,20429,17588,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4177,2351,2074,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,37591,20919,18812,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,27528,15516,13971,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4749,2805,2444,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9732,5531,5039,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12476,7162,6147,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,8844,4883,4063,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,316589,204456,134717,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
