County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Borden,9/10,0,289,165,148,569,543,174,9,0,163,0,,,,,,,,,,,,,
Bosque,7,11100,12154,6865,6037,16110,15224,4741,624,407,5126,579,,,,,,,,,,,,,
Bowie,4/5N,67090,43244,25021,21054,78795,73689,15832,6332,1467,29102,3303,,,,,,,,,,,,,
Brazoria,6/5S,224000,310030,171331,151398,310503,287683,45752,9762,2648,105966,12034,,,,,,,,,,,,,
Brazos,7,176390,178455,99414,84984,198148,186843,21693,7514,1414,59619,6083,,,,,,,,,,,,,
Brewster,9/10,5100,8170,4671,3954,8071,7706,2231,303,0,2579,255,,,,,,,,,,,,,
Briscoe,1,1200,924,495,453,1352,1272,404,19,0,452,0,,,,,,,,,,,,,
Brooks,11,3400,6398,3575,3099,5714,5317,1308,323,246,2253,22,,,,,,,,,,,,,
Brown,2/3,14800,18910,11646,10618,32897,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4700,12281,6924,6190,15888,14869,3867,143,218,5600,518,,,,,,,,,,,,,
Burnet,7,38215,34973,19916,17270,41525,39239,10999,1823,595,13132,94,,,,,,,,,,,,,
Caldwell,7,15100,31154,17967,15000,37400,34853,6512,1286,524,14114,1294,,,,,,,,,,,,,
Calhoun,8,7300,15131,8675,7768,17988,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3500,7039,3999,3563,11949,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,377955,454517,254210,215086,339698,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,7471,4196,3540,10774,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1800,2934,1600,1413,5073,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,13337,7798,6640,25670,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,3100,4262,2422,1987,6026,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,37400,27676,15433,12971,35653,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,18070,25908,14799,12902,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,5001,2913,2706,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,6804,3657,3420,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1497,876,803,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,1975,1088,948,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,4418,2446,2202,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,1051431,574861,504686,865275,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1438,832,724,2432,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,15724,9165,8119,18273,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,137452,78104,66685,133278,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,8472,4764,4299,11640,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,2037,1184,951,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,23248,13023,11307,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,38374,21621,18329,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,807,458,408,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,2339,1429,936,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2264,1213,1081,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3928,2093,1917,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,1940,1036,915,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,4680,2671,2066,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2226546,1248990,1055642,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,5833,3331,2898,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,12657,7022,6285,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,10109,5760,4986,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,2562,1411,1251,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,815024,448297,390820,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1035,575,535,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,10291,5992,4359,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1906,1057,907,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,9766,5561,4652,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,8992,5267,4441,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,94904,52572,45022,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1115,602,537,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,929489,518214,438150,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,133064,74264,63783,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,21509,11943,10519,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,10580,5866,5003,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,19311,10970,9821,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,17670,10356,8689,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1955,1103,997,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3598,1967,1788,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,731,420,343,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,860845,477735,410409,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,5404,3110,2671,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,9729,5699,4689,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,12121,7108,5840,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5936,3383,3036,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,301398,162204,146834,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4405,2788,2630,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,22381,12341,10804,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,899,499,431,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4600,2535,2308,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,13293,7668,6950,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,11525,6532,5689,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,80210,46572,40941,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,77043,42481,36884,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,20836,11854,10123,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,125118,72069,62720,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,17858,10120,9096,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1931,1090,980,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5646,3283,2877,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3119,1826,1686,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2498,1419,1296,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,28821,16064,13703,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,4055629,2302749,1932244,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,32728,18881,16304,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4015,2263,1784,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3461,1950,1669,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,209083,118686,100327,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2257,1327,1224,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,45483,25644,22376,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,888150,498034,422043,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,20309,11838,10313,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13424,7586,6692,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,45540,24569,22362,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,19642,10912,9613,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,12701,7460,6115,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,16700,10017,8124,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4681,2713,2400,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,54268,30549,26493,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,10502,5806,4984,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,932,510,444,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4755,2659,2365,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9363,5175,4572,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,17430,9662,8589,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2088,1137,1018,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,164036,90919,75987,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4780,2681,2141,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,32415,17952,15390,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,109983,60443,53215,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,11016,6533,5654,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,11193,6368,5701,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,93431,52814,44394,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,43462,24524,21042,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,351,188,168,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,422,237,214,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,36147,20446,17450,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2849,1609,1375,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,68,41,32,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2358,1334,1072,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,28936,15800,13634,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2151,1175,1105,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6503,3685,3153,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,27026,14891,13377,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7678,4332,3793,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,12538,7313,6167,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12599,7188,6590,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,11228,6340,5464,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,9166,5430,4673,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,46916,26956,22108,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,11894,6947,5967,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1504,820,753,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5907,3236,2831,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17299,9727,8640,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,61,34,27,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,217299,119914,105161,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3445,1886,1673,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,8114,4677,4028,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5415,3076,2732,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2584,1506,1195,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3162,1708,1561,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,24486,13882,11545,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,56524,35525,24571,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4128,2358,1992,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,170476,97296,83523,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,476,267,246,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,38700,22028,19254,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1557,880,812,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,107519,58689,51295,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,15576,8509,7586,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3024,1689,1453,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4333,2339,2130,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,10014,5710,4933,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,472142,267248,223172,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,14080,7976,6365,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6839,3966,3404,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,585,372,225,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,38340,22983,19313,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,32397,17913,15366,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4673,2569,2267,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8205,4935,4543,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,292261,162716,139282,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5631,3073,2791,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1043,576,501,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,39146,22156,18573,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15407,8599,7555,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9123,5382,4623,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,91085,49988,44898,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5567,3117,2762,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,12803,7283,6312,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,30713,17227,15033,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,71475,40201,33260,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9776,5451,4579,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6220,3450,3030,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,89490,49548,43064,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1906,1116,1007,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2556,1373,1256,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6239,3550,3248,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,10888,6092,4911,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5418,2928,2626,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,362,197,181,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10201,5944,5165,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,87586,49399,41651,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6254,3465,3191,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,26637,15299,13284,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5793,3191,2910,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5094,2828,2436,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13290,7633,6692,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,50470,28775,24191,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3067,1710,1470,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1771,953,879,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,9920,5771,5009,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1817,994,872,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10566,6170,5241,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1554,918,714,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,151175,82433,72661,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5592,3132,2847,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,69416,39848,35508,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4455,2610,2351,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,691,382,315,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,834,468,429,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2551,1363,1224,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3781,2270,2039,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1697784,931081,815342,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,88244,48840,42959,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,660,364,312,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7231,4142,3656,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1023,546,498,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,17553,10071,8104,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,79041,42771,38409,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1349612,753995,647959,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8751,4990,4289,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,11054,6038,5407,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,18441,10336,9115,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2285,1247,1049,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,19709,11016,9451,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,40760,24425,18860,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,28383,15945,14251,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,63448,34476,30725,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,49518,28556,23810,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,31953,18150,15308,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6944,3867,3386,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,27218,14920,13050,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,312500,178823,148767,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,28399,16265,13906,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2695,1541,1370,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,83005,46596,42045,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8712,4983,4614,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,19545,10885,9171,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,587566,329143,281709,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,36074,20631,17859,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4206,2361,2093,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,37851,21078,18947,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,27802,15662,14147,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4780,2823,2457,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9795,5554,5089,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12596,7199,6230,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,8976,4932,4148,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,326552,210530,139572,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
