County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Guadalupe,8,53635,45989,30160,18864,130517,23614,3801,1225,49282,3850,,
Hale,1,6800,9305,6463,3315,25476,4604,873,399,10561,1177,,
Hall,1,0,1279,781,521,2406,711,27,72,978,0,,
Hamilton,7,3600,3325,2381,1280,6832,2146,481,296,2427,10,,
Hansford,1,2100,1979,1372,828,3987,812,139,84,1616,295,,
Hardeman,2/3,2800,1541,920,700,3190,912,102,16,1146,0,,
Hardin,6/5S,8500,17128,11171,6169,45112,9762,1003,527,16190,1814,,
Harris,6/5S,1843790,1489853,1031981,493843,3601939,514167,225769,27623,1408024,148273,,
Harrison,4/5N,11100,14764,9705,5862,51900,11607,3063,608,20509,2169,,
Hartley,1,1475,2200,1373,833,4561,861,196,94,1669,253,,
Haskell,2/3,1900,2067,1412,717,4831,1266,123,68,1872,187,,
Hays,7,96900,72879,50439,25185,183380,26187,5488,1907,61462,6431,,
Hemphill,1,2500,1563,956,735,2827,606,104,98,1066,0,,
Henderson,4/5N,14200,20162,13773,7170,67238,18534,2043,998,26544,1787,,
Hidalgo,11,362190,300516,203872,102290,620824,98328,54962,17074,286328,36161,,
Hill,7,5500,10679,7564,3848,29198,7684,862,523,11381,1209,,
Hockley,1,3600,7471,4568,3145,17799,3453,483,263,6829,887,,
Hood,2/3,17600,25090,17303,8153,50193,15416,1720,867,16867,147,,
Hopkins,4/5N,5900,8529,5667,3052,29175,6887,1192,620,11166,1299,,
Houston,4/5N,4500,5905,4324,2028,18929,5176,634,538,7399,631,,
Howard,9/10,5200,7166,4767,2561,29544,4813,1456,454,12143,858,,
Hudspeth,9/10,1100,1529,981,553,3979,775,33,0,1778,145,,
Hunt,2/3,25950,22363,14787,8117,77878,15810,4112,947,31096,2723,,
Hutchinson,1,2900,5544,3719,1912,16258,3581,504,246,6098,741,,
Irion,9/10,0,484,293,195,1234,328,15,0,429,0,,
Jack,2/3,2900,2542,1720,912,7230,1515,198,149,2732,284,,
Jackson,8,5550,4971,2982,2067,11425,2720,380,237,4205,674,,
Jasper,4/5N,12900,11296,6993,4545,28056,7187,1597,374,11687,1173,,
Jeff Davis,9/10,900,1521,892,644,2180,812,28,0,685,0,,
Jefferson,6/5S,150990,70575,50295,20606,197382,37595,13127,2431,90120,6898,,
Jim Hogg,11,1200,2869,1921,956,3791,890,14,60,1572,0,,
Jim Wells,11,21825,19885,12244,7941,30579,6358,3897,985,12474,1370,,
Johnson,2/3,54880,43036,29736,14100,135345,25151,3559,1471,53224,5814,,
Jones,2/3,2100,4129,2787,1645,17011,3188,337,254,6981,525,,
Karnes,8,5700,4699,3239,2021,12669,2211,370,244,5177,505,,
Kaufman,2/3,32750,32690,21742,11834,102341,16113,2857,1189,40613,4498,,
Kendall,8,7800,19791,12977,7163,37890,9152,1091,801,12702,160,,
Kenedy,11,0,227,129,98,321,68,1,0,139,0,,
Kent,2/3,0,307,187,129,615,201,13,60,198,0,,
Kerr,8,11900,15998,11012,5166,43793,14769,2805,1022,13990,1087,,
Kimble,9/10,1800,1764,1174,610,3651,1288,90,0,1243,0,,
King,1,0,54,37,19,205,51,7,0,69,0,,
Kinney,8,1300,1110,782,334,3050,910,11,0,1171,0,,
Kleberg,11,36525,18700,11181,7608,24188,4046,1401,341,9265,870,,
Knox,2/3,1700,1549,908,664,2808,736,95,127,976,182,,
La Salle,8,19725,4239,2529,1866,6212,1018,22,60,2410,0,,
Lamar,4/5N,18500,16114,10550,5827,39402,9726,3115,745,14986,1612,,
Lamb,1,1700,4637,2965,1818,9740,2240,454,226,3968,536,,
Lampasas,7,3200,4697,3176,1645,17366,4322,348,284,6457,0,,
Lavaca,8,5400,6554,4563,2430,16004,4775,820,612,5435,476,,
Lee,7,2700,4486,3295,1294,13993,3219,334,226,5333,494,,
Leon,7,2200,3689,2716,1086,13946,4334,155,74,4662,603,,
Liberty,6/5S,24925,14641,9928,5150,66868,11399,1398,614,28567,2987,,
Limestone,7,4900,4963,3599,1547,18871,4670,2332,1060,7512,702,,
Lipscomb,1,900,961,610,370,2520,617,24,61,919,190,,
Live Oak,11,1700,3584,2283,1341,10055,2533,35,100,3769,300,,
Llano,7,4400,7117,4939,2386,18908,8119,277,358,5362,15,,
Loving,9/10,0,38,28,10,129,23,0,0,50,0,,
Lubbock,1,168240,127070,78358,49718,244992,39476,20974,4093,83028,9242,,
Lynn,1,1000,2040,1286,774,4496,974,191,40,1838,328,,
Madison,7,2100,2510,1746,871,11595,2264,299,258,4451,17,,
Marion,4/5N,700,2208,1541,716,8277,2697,351,158,3058,0,,
Martin,9/10,1600,1862,1172,748,4136,659,165,0,1624,0,,
Mason,9/10,1400,1764,1133,686,3521,1250,104,0,1147,0,,
Matagorda,6/5S,7370,8629,6498,2258,28247,6391,1113,369,11409,1164,,
Maverick,8,28200,14776,12344,3196,42606,7003,2970,1198,18727,152,,
McCulloch,9/10,2900,2286,1527,843,6435,1792,212,122,2275,260,,
McLennan,7,89150,72763,48998,27663,200781,37728,11153,3621,71906,8718,,
McMullen,11,800,254,168,93,616,189,10,0,202,0,,
Medina,8,8900,16123,10923,6127,41263,8757,899,536,16090,1720,,
Menard,9/10,900,1183,717,584,1790,699,9,40,550,0,,
Midland,9/10,102725,43991,30045,14487,131025,18438,5950,1288,49538,4151,,
Milam,7,5800,7377,5192,2338,19689,5245,532,297,7641,827,,
Mills,7,1400,1903,1308,643,4006,1416,149,152,1305,265,,
Mitchell,2/3,2700,1968,1280,715,6958,1259,265,96,2753,254,,
Montague,2/3,3250,5989,3669,2395,15872,4444,560,383,5668,702,,
Montgomery,6/5S,238800,155629,100870,58010,467232,81457,20255,3836,157396,17330,,
Moore,1,4170,8930,5101,3926,14986,2372,448,176,6143,27,,
Morris,4/5N,1600,2678,1860,957,9830,2730,77,179,3692,0,,
Motley,1,0,319,187,135,994,368,22,50,319,0,,
Nacogdoches,4/5N,18500,19893,13792,7958,51773,9953,2530,755,19948,1728,,
Navarro,2/3,24700,18617,11837,6910,38360,8651,1720,869,15775,1772,,
Newton,4/5N,2200,3275,2022,1299,11298,2878,55,113,4648,354,,
Nolan,2/3,6000,5066,3422,2435,11321,2737,519,251,4249,719,,
Nueces,11,156175,132668,85875,48941,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,3100,2720,2124,693,7106,1148,200,114,2812,0,,
Oldham,1,1200,606,362,253,1728,316,18,0,654,227,,
Orange,6/5S,2600,18674,12487,6640,65087,13729,1456,548,26244,2692,,
Palo Pinto,2/3,3800,7061,4797,2568,23207,5893,864,283,8796,816,,
Panola,4/5N,2900,4314,2885,1765,18462,4589,473,377,7117,661,,
Parker,2/3,45590,42726,27349,16110,111686,22331,2890,1301,40567,3773,,
Parmer,1,1800,3594,2330,1345,7222,1366,161,174,2910,525,,
Pecos,9/10,4400,8060,4718,3488,12317,2141,400,120,5047,517,,
Polk,4/5N,7300,13880,8853,5247,42276,9733,1184,574,17118,1025,,
Potter,1,141795,39512,24260,15629,88673,15203,10224,1770,35559,518,,
Presidio,9/10,4200,5494,3484,2024,5069,1601,27,0,2039,0,,
Rains,4/5N,1600,2647,1839,855,10277,3123,163,68,3649,0,,
Randall,1,11200,56450,33416,24008,108431,21424,2812,869,34803,519,,
Reagan,9/10,1000,1301,830,633,2841,427,52,42,1173,0,,
Real,8,1200,1602,980,622,2943,1053,25,86,1051,0,,
Red River,4/5N,2200,3880,2567,1539,9965,3044,420,252,3717,477,,
Reeves,9/10,19625,7456,4117,3369,12781,1878,281,89,5277,0,,
Refugio,11,1800,3019,2060,979,5583,1617,228,154,2031,313,,
Roberts,1,0,247,156,95,672,193,16,0,227,0,,
Robertson,7,2200,4722,3275,1631,13474,3412,252,252,4991,690,,
Rockwall,2/3,33015,36189,24268,13184,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,5100,3712,2521,1336,8184,2153,405,312,2979,430,,
Rusk,4/5N,6300,10884,7094,4366,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,2900,3434,2185,1297,8871,3267,572,186,3077,0,,
San Augustine,4/5N,2600,2994,2061,960,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,2900,6094,4046,2297,23444,6488,132,190,9275,40,,
San Patricio,11,11700,21855,14630,7973,51116,10209,975,347,19063,2379,,
San Saba,7,1400,1008,781,248,5000,1465,33,72,1828,197,,
Schleicher,9/10,1300,1135,704,431,2218,559,65,34,793,0,,
Scurry,2/3,6095,5311,3141,2232,13000,2566,399,128,5165,0,,
Shackelford,2/3,1200,1105,775,358,2612,691,52,0,937,119,,
Shelby,4/5N,5340,4475,3232,1365,19449,4532,540,369,7876,948,,
Sherman,1,1600,1111,664,450,2294,462,24,42,868,0,,
Smith,4/5N,142490,70753,46371,24906,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,2900,3174,2196,1175,7386,1770,457,220,2741,479,,
Starr,11,23100,29976,22297,10276,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,2500,2172,1553,872,7542,1890,168,92,2928,22,,
Sterling,9/10,400,296,202,95,975,186,10,44,375,0,,
Stonewall,2/3,1400,604,354,275,1095,361,63,53,369,0,,
Sutton,9/10,1300,1242,871,377,2992,723,91,0,1051,0,,
Swisher,1,1500,2424,1543,1089,5764,1305,114,61,2381,323,,
Tarrant,2/3,831190,601043,392991,217298,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,66185,51031,32620,19294,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,475,279,205,639,255,10,0,207,0,,
Terry,1,6320,4737,2967,1964,9307,1858,345,178,3985,416,,
Throckmorton,2/3,1500,814,469,348,1247,445,64,0,399,0,,
Titus,4/5N,9100,6261,4135,2300,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,62190,45860,29340,16854,93752,18625,6702,1601,33131,3815,,
Travis,7,635080,418356,304155,125294,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,3750,4411,2702,1866,12104,3956,347,241,4400,427,,
Tyler,4/5N,6600,5822,3636,2250,17963,4895,476,238,6926,722,,
Upshur,4/5N,3700,8790,5824,3194,33011,7825,714,567,12366,1404,,
Upton,9/10,2500,1709,994,720,2730,537,170,30,1105,0,,
Uvalde,8,21825,12316,7214,5250,20379,4508,1498,515,8253,985,,
Val Verde,8,15040,14341,9981,4635,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,7500,12598,8610,4465,45216,11495,1280,711,16861,1783,,
Victoria,8,38450,26735,16295,10789,71388,15242,5624,1030,27119,241,,
Walker,6/5S,19500,14683,10431,4971,63471,10049,1526,400,24628,1438,,
Waller,6/5S,8300,11048,7196,4285,43350,6546,1182,466,16819,1813,,
Ward,9/10,4040,4972,2976,2088,8921,1629,137,92,3551,0,,
Washington,7,49600,13020,7566,5696,29086,7889,2581,1018,10662,72,,
Webb,11,110400,117122,80679,40581,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,8470,9888,6903,3813,32110,7239,1438,615,12933,1328,,
Wheeler,1,2300,1809,1125,782,3915,1002,200,114,1459,243,,
Wichita,2/3,44190,41173,26007,16706,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,8600,6006,3791,2811,10361,2421,457,304,4240,27,,
Willacy,11,2300,7580,5408,2274,16897,3057,325,557,7612,775,,
Williamson,7,223150,176883,131916,50930,458433,73202,14404,4639,146388,19090,,
Wilson,8,8200,14543,9707,5703,40488,8411,1224,615,13986,1510,,
Winkler,9/10,1500,2817,1635,1316,5954,964,102,0,2445,0,,
Wise,2/3,18130,17457,11661,6386,54722,10598,3589,552,22459,1533,,
Wood,4/5N,5100,12716,8498,4670,38005,12527,1046,880,13019,1130,,
Yoakum,1,2200,2540,1758,1103,6135,1033,225,60,2367,0,,
Young,2/3,6600,5909,4001,2237,14219,3774,862,431,5296,626,,
Zapata,11,4900,5355,4013,1713,9981,1866,195,202,4642,0,,
Zavala,8,900,5242,3007,2247,8840,1723,25,60,4035,458,,
Other,N/A,0,446187,384360,81747,,,,,,,,
