County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Potter,1,121695,36088,21651,14461,88673,15203,10224,1770,35559,518,,
Presidio,9/10,2900,3951,2546,1405,5069,1601,27,0,2039,0,,
Rains,4/5N,1100,1949,1286,673,10277,3123,163,68,3649,0,,
Randall,1,9700,53248,31008,22298,108431,21424,2812,869,34803,519,,
Reagan,9/10,800,959,591,368,2841,427,52,42,1173,0,,
Real,8,900,1294,862,432,2943,1053,25,86,1051,0,,
Red River,4/5N,1800,3124,1964,1170,9965,3044,420,252,3717,477,,
Reeves,9/10,14945,6669,3722,2952,12781,1878,281,89,5277,0,,
Refugio,11,1500,2291,1493,804,5583,1617,228,154,2031,313,,
Roberts,1,0,227,144,84,672,193,16,0,227,0,,
Robertson,7,2000,3553,2477,1082,13474,3412,252,252,4991,690,,
Rockwall,2/3,18655,28374,18140,10392,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,4100,3085,1991,1098,8184,2153,405,312,2979,430,,
Rusk,4/5N,4900,8135,5053,3110,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,2100,3115,2014,1106,8871,3267,572,186,3077,0,,
San Augustine,4/5N,1900,2379,1634,747,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,2600,4557,2827,1760,23444,6488,132,190,9275,40,,
San Patricio,11,8900,16573,10908,5785,51116,10209,975,347,19063,2379,,
San Saba,7,900,677,497,185,5000,1465,33,72,1828,197,,
Schleicher,9/10,1000,800,572,228,2218,559,65,34,793,0,,
Scurry,2/3,5695,4360,2695,1678,13000,2566,399,128,5165,0,,
Shackelford,2/3,1000,786,603,188,2612,691,52,0,937,119,,
Shelby,4/5N,3570,3833,2701,1136,19449,4532,540,369,7876,948,,
Sherman,1,1400,1048,631,417,2294,462,24,42,868,0,,
Smith,4/5N,110020,57221,34571,22725,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,2100,2692,1796,952,7386,1770,457,220,2741,479,,
Starr,11,17300,21628,16517,6105,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,1700,1683,1223,566,7542,1890,168,92,2928,22,,
Sterling,9/10,300,230,154,76,975,186,10,44,375,0,,
Stonewall,2/3,1200,450,307,143,1095,361,63,53,369,0,,
Sutton,9/10,1000,1018,692,326,2992,723,91,0,1051,0,,
Swisher,1,1200,2149,1304,906,5764,1305,114,61,2381,323,,
Tarrant,2/3,665690,475747,294228,184226,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,50645,40999,26072,15108,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,413,239,174,639,255,10,0,207,0,,
Terry,1,4750,4040,2353,1709,9307,1858,345,178,3985,416,,
Throckmorton,2/3,1200,785,444,341,1247,445,64,0,399,0,,
Titus,4/5N,7600,4815,3272,1544,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,47450,37224,22981,14293,93752,18625,6702,1601,33131,3815,,
Travis,7,455450,288817,197776,93510,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,3350,3717,2117,1620,12104,3956,347,241,4400,427,,
Tyler,4/5N,5700,4950,3130,1833,17963,4895,476,238,6926,722,,
Upshur,4/5N,3100,6595,4270,2350,33011,7825,714,567,12366,1404,,
Upton,9/10,2100,1642,942,700,2730,537,170,30,1105,0,,
Uvalde,8,16545,9926,6473,3495,20379,4508,1498,515,8253,985,,
Val Verde,8,11770,11813,7934,3990,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,6300,9839,6618,3325,45216,11495,1280,711,16861,1783,,
Victoria,8,30250,22001,13112,8941,71388,15242,5624,1030,27119,241,,
Walker,6/5S,15700,10300,7049,3294,63471,10049,1526,400,24628,1438,,
Waller,6/5S,6200,8037,5042,3044,43350,6546,1182,466,16819,1813,,
Ward,9/10,2370,3980,2787,1193,8921,1629,137,92,3551,0,,
Washington,7,37000,9759,6582,3252,29086,7889,2581,1018,10662,72,,
Webb,11,85300,86080,57376,29813,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,6100,6881,4465,2486,32110,7239,1438,615,12933,1328,,
Wheeler,1,1800,1564,987,590,3915,1002,200,114,1459,243,,
Wichita,2/3,39990,34998,20995,14213,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,7800,5629,3484,2422,10361,2421,457,304,4240,27,,
Willacy,11,1700,4998,3247,1766,16897,3057,325,557,7612,775,,
Williamson,7,163050,123529,87668,37021,458433,73202,14404,4639,146388,19090,,
Wilson,8,6700,11109,7214,3919,40488,8411,1224,615,13986,1510,,
Winkler,9/10,1000,2265,1469,798,5954,964,102,0,2445,0,,
Wise,2/3,12790,13149,8986,4260,54722,10598,3589,552,22459,1533,,
Wood,4/5N,4500,9702,6166,3598,38005,12527,1046,880,13019,1130,,
Yoakum,1,1700,1975,1375,615,6135,1033,225,60,2367,0,,
Young,2/3,5200,4250,2766,1527,14219,3774,862,431,5296,626,,
Zapata,11,3000,4118,3125,1004,9981,1866,195,202,4642,0,,
Zavala,8,600,4752,2842,1913,8840,1723,25,60,4035,458,,
Other,,0,377832,322650,67091,,,,,,,,
,,,,,,,,,,,,,
