County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Madison,7,3300,4749,3188,1965,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,4128,2485,1935,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2200,2308,1383,1027,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,2756,1531,1310,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,15550,17555,11179,7113,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,42500,37338,27344,12235,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4300,3453,2050,1549,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,134560,121352,76014,52651,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1100,394,231,193,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,16400,25623,16133,11432,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1409,816,722,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,131525,82817,47800,36493,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,9400,11691,6876,5142,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2500,2573,1494,1170,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,3800,2538,1537,1059,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4350,8455,4974,3880,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,360910,284940,184654,109493,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,6940,11803,6941,5089,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2000,4967,3136,2247,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,548,351,207,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,28400,29670,19110,14139,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,32800,25676,14993,11197,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4065,2279,1879,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,8200,6648,4360,3382,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,248045,215322,130241,91433,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4600,4557,2515,2248,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1500,788,458,356,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,4300,28348,17089,12068,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,5100,11632,6901,5276,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,6861,4481,3159,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,66410,68404,41098,29637,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2400,4903,2727,2436,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6000,9327,5184,4420,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,9600,20749,12462,9264,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,178495,51768,31140,21653,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,7917,4475,3625,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,1900,4483,2654,1948,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,15670,72294,42013,32525,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1662,987,878,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,1800,2231,1231,1035,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3400,5188,3090,2504,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,28205,8556,4657,3995,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2700,4449,2506,2034,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,321,177,156,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,3700,7636,4765,3616,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,55395,66704,43868,25582,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,6900,5533,3120,2700,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,10870,18072,11300,8033,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3700,5083,2893,2426,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,4214,2491,1830,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4000,9486,5684,4503,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,19370,34910,21340,15233,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2000,1956,1284,748,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1520,851,718,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,6895,7599,4470,3608,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1546,880,702,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,8107,4988,3705,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1347,809,608,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,195410,110380,66225,46323,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,4400,4486,2682,2095,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,35100,52481,32329,25475,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,3453,2132,1702,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,576,337,242,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,758,436,376,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2200,2064,1172,918,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2300,3039,1822,1558,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1293630,1114853,692965,450888,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,91035,72837,41292,33435,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,640,379,278,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8490,6246,3628,2992,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2000,945,519,440,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,17950,11425,7329,4527,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,90060,64474,36367,29135,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,1447990,861138,561407,337541,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,4850,6526,3856,2954,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,8500,7740,4410,3515,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5200,14024,8250,6385,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2124,1160,971,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,29475,16098,9352,7238,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,39790,25552,17725,9815,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,11900,20649,12742,9051,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,54350,45273,27964,18410,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,33170,27073,17836,11258,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,13270,19732,12647,8094,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4840,6180,3499,2953,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,60000,20300,12297,8462,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,175240,199306,129352,80213,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,17120,18139,11992,7576,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,2900,2253,1319,1118,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,67040,60383,36334,27966,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10200,7620,4529,3879,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,5800,13894,8050,6100,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,356690,377954,246754,148221,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,18800,22479,14254,9599,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,3461,2064,1632,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,26140,27129,16776,11900,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6500,20994,12802,9626,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3200,3625,2343,1713,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8200,8498,4958,4227,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8000,10140,6108,4777,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,1800,7317,4197,3174,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,164562,114445,58306,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
