County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Mitchell,2/3,4000,4329,2336,2128,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,10000,5699,4925,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,468491,266036,220556,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,13990,7924,6326,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6784,3936,3376,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,584,372,224,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,38132,22894,19186,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,32183,17816,15241,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4663,2564,2259,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8169,4923,4517,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,290588,162007,138217,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5600,3062,2768,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1040,575,499,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,38828,22056,18351,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15334,8559,7518,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9086,5365,4601,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,90663,49818,44616,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5553,3113,2750,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,12756,7263,6280,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,30565,17181,14922,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,71030,40024,32971,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9730,5435,4549,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6183,3435,3007,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,89038,49362,42776,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1906,1117,1006,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2547,1366,1253,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6219,3540,3238,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,10606,5858,4863,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5396,2916,2616,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,362,197,181,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10148,5920,5135,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,87118,49235,41336,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6248,3464,3185,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,26404,15221,13118,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5766,3169,2902,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5070,2807,2429,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13199,7604,6627,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,50110,28645,23949,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3044,1704,1452,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1769,953,877,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,9875,5739,4972,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1810,991,867,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10518,6146,5213,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1547,915,710,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,150578,82222,72243,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5574,3122,2834,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,69113,39720,35328,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4434,2591,2333,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,691,382,315,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,831,467,426,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2547,1362,1221,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3774,2267,2034,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1686789,927117,807979,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,87885,48717,42701,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,656,363,309,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7201,4116,3620,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1022,545,498,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,17440,10021,8032,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,78700,42599,38216,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1341323,751386,642023,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8684,4955,4248,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,11014,6011,5388,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,18364,10310,9054,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2282,1246,1047,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,19591,10956,9372,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,40558,24312,18758,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,28269,15904,14175,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,63090,34354,30476,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,48561,28262,23140,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,31763,18076,15187,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6917,3851,3374,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,27131,14899,12983,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,310089,177622,147385,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,28242,16204,13803,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2685,1533,1367,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,82585,46428,41752,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8696,4977,4602,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,19428,10821,9118,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,583479,327729,278925,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,35844,20500,17743,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4188,2355,2081,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,37696,20982,18870,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,27679,15594,14074,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4769,2817,2452,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9784,5549,5079,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12538,7179,6192,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,8907,4906,4105,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,321612,207414,137212,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
