County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Delta,4/5N,1700,2499,1377,1216,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,781263,436084,368074,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1024,571,526,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,9310,5381,3984,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1885,1049,892,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,9419,5422,4429,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,8820,5197,4323,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,91602,51085,43086,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1066,588,501,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,881380,498481,407928,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,127310,72208,59876,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,20925,11730,10102,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,10073,5727,4615,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,18655,10735,9358,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,17226,10181,8383,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1915,1081,972,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3551,1944,1761,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,726,418,338,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,822468,462927,385485,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,5232,3047,2548,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,9334,5577,4391,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,11670,6956,5524,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5806,3325,2949,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,291294,158273,140232,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4119,2753,2358,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,21809,12058,10489,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,887,491,425,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4501,2492,2242,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,12821,7418,6680,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,11220,6394,5492,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,77487,45364,39172,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,74487,41441,35269,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,19854,11551,9415,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,116761,68262,57919,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,17183,9912,8593,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1889,1077,948,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5519,3231,2795,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3053,1801,1644,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2473,1401,1288,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,27927,15673,13154,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,3850802,2214834,1802149,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,31624,18417,15633,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,3933,2224,1732,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3357,1932,1577,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,199428,114874,94087,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2233,1310,1217,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,44126,25078,21463,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,845479,478882,396186,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,19838,11629,9988,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13116,7446,6492,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,44629,24155,21817,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,19088,10691,9256,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,12403,7418,5838,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,15299,9400,6943,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4516,2655,2287,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,52013,29589,25069,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,10219,5727,4762,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,907,500,427,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4606,2654,2214,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9168,5085,4443,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,17016,9443,8354,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2074,1134,1007,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,157125,88217,71455,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4695,2632,2100,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,31082,17449,14490,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,105554,58549,50266,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,10603,6279,5428,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,10839,6225,5463,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,89430,51315,41746,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,40681,23135,19557,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,341,184,162,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,416,237,208,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,34818,19765,16669,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2813,1596,1350,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,70,44,32,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2307,1302,1051,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,28084,15425,13134,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2116,1159,1078,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6200,3470,3011,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,26362,14580,12956,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7522,4252,3707,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,12144,7129,5915,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12206,7078,6269,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,10808,6162,5193,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,8924,5330,4505,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,44228,25891,20406,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,11429,6790,5638,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1482,810,741,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5748,3170,2733,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,16975,9606,8419,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,61,34,27,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,211445,117486,101403,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3375,1870,1618,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,7841,4598,3815,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5233,3005,2609,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2544,1489,1170,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3110,1690,1522,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,23663,13551,11017,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,53548,34306,22407,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,3998,2297,1903,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,164658,94748,79806,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,466,264,239,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,36420,20923,17988,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1536,865,805,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,104238,57398,49195,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,15071,8299,7271,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,2969,1674,1412,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4251,2300,2075,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,9849,5616,4831,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,449199,258699,207517,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,13752,7823,6185,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6614,3850,3275,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,574,363,222,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,37198,22456,18605,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,31285,17450,14666,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4587,2515,2212,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,7991,4859,4390,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,281693,158117,132636,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5529,3036,2718,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1019,566,486,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,37575,21525,17573,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,14970,8391,7305,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,8804,5263,4408,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,88375,48759,43157,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5495,3081,2717,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,12266,7070,5942,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,29529,16738,14228,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,68569,39109,31270,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9389,5295,4340,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6037,3367,2920,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,86719,48481,41214,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1869,1097,988,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2504,1350,1221,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6117,3496,3166,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,9963,5317,4759,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5296,2874,2549,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,357,194,179,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,9902,5829,4965,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,84035,48165,39196,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6138,3411,3101,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,25681,14888,12670,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5689,3122,2864,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,4991,2770,2385,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,12820,7440,6379,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,48272,27813,22819,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,2905,1668,1342,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1738,942,854,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,9712,5657,4868,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1779,977,849,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10158,5999,4980,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1516,895,699,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,145740,80035,69175,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5471,3074,2771,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,67343,39003,34171,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4357,2552,2281,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,672,381,297,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,823,464,421,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2465,1325,1175,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3697,2238,1983,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1620884,901322,765323,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,85598,47773,41182,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,647,363,300,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7103,4063,3555,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1021,544,497,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,16844,9726,7685,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,76870,41684,37023,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1297697,735055,612820,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8489,4856,4128,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,10739,5875,5232,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,17901,10105,8765,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2255,1230,1036,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,19158,10709,9141,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,38313,23755,16980,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,27556,15645,13655,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,60877,33317,29094,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,46773,27640,21927,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,30450,17528,14314,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6856,3827,3336,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,26474,14651,12544,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,295987,171497,138530,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,27394,15906,13213,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2620,1511,1321,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,80554,45622,40407,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8584,4922,4531,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,18191,10339,8352,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,560517,319171,263876,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,33766,19540,16483,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4133,2331,2050,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,36800,20602,18299,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,27084,15347,13661,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4693,2789,2403,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9587,5488,4917,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12148,7061,5910,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,8599,4757,3936,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,294474,191735,123081,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
