County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Brown,2/3,14800,23832,14700,12744,32897,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4700,14798,8460,7253,15888,14869,3867,143,218,5600,518,,,,,,,,,,,,,
Burnet,7,38215,42194,24253,20485,41525,39239,10999,1823,595,13132,94,,,,,,,,,,,,,
Caldwell,7,15100,40226,23354,19010,37400,34853,6512,1286,524,14114,1294,,,,,,,,,,,,,
Calhoun,8,7300,19354,11278,9597,17988,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3500,8805,5099,4329,11949,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,377955,553318,309422,261255,339698,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,9350,5385,4271,10774,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1800,3533,1967,1672,5073,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,17221,10102,8419,25670,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,3100,5528,3217,2484,6026,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,37400,36238,20616,16582,35653,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,18070,33697,19731,16142,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,5832,3487,3116,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,7706,4257,3775,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1810,1068,936,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,2237,1253,1061,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,5330,3010,2582,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,1229312,670615,591114,865275,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1564,927,775,2432,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,18956,11167,9432,18273,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,163805,92329,79917,133278,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,10351,5938,5094,11640,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,2362,1384,1110,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,27877,15940,13188,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,49694,28101,23560,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,909,525,458,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,3167,1929,1267,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2673,1474,1236,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,4579,2508,2183,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,2168,1169,1016,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,5591,3266,2427,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2716471,1522943,1280777,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,7153,4208,3480,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,15474,8753,7490,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,13296,7611,6403,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,3152,1777,1482,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,965338,524991,467835,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1228,704,617,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,13468,8123,5450,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,2178,1234,1012,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,12539,7192,5837,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,11043,6501,5302,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,121350,68593,55852,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1291,712,606,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,1080660,598649,513847,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,164823,92917,77677,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,25775,14642,12298,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,13200,7500,6063,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,23838,13853,11668,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,22354,13177,10671,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,2361,1399,1164,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,4366,2441,2125,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,850,489,397,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,1012232,556425,486335,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,6641,3906,3183,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,12625,7334,6110,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,16189,10152,8554,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,7552,4473,3589,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,363012,197440,175558,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4766,3031,2813,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,25884,14381,12424,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,1043,585,494,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,5692,3200,2758,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,16623,9838,8259,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,14436,8264,7030,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,97221,57176,48238,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,100232,56130,46838,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,26015,14887,12391,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,152761,87316,76082,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,22544,13058,11224,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2204,1254,1100,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,6837,3984,3391,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3660,2180,1926,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2958,1720,1498,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,37825,21527,17519,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,5070042,2874812,2411146,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,43329,25154,20812,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4806,2765,2229,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3801,2180,1799,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,247785,140349,118538,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2599,1556,1349,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,56693,32462,27215,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1092095,614023,513479,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,24415,14594,11996,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,16737,9655,8098,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,52574,28965,25246,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,25083,14305,11843,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,16173,9331,7832,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,20987,12434,10309,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5441,3174,2826,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,69818,39755,33232,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,12623,7048,5961,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1112,618,525,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5820,3312,2823,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,10988,6203,5223,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,22335,12856,10654,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2210,1212,1067,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,214756,120565,98766,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5617,3179,2486,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,40795,23013,18830,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,137193,76731,64849,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,14056,8647,7276,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,13699,7847,6877,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,119425,67558,56137,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,50974,28609,24850,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,424,230,199,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,510,294,249,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,44002,24985,21288,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3313,1896,1565,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,82,52,37,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2882,1657,1303,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,35147,19324,16414,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2430,1362,1206,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,8226,4792,4125,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,33011,18698,15868,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,9277,5301,4501,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,15765,9241,7649,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,14884,8619,7554,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,13962,7976,6721,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,11155,6751,5479,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,65243,37470,30305,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,14783,8825,7322,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1701,941,845,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,7140,4035,3312,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,19599,11164,9658,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,67,38,30,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,260169,146008,124177,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,4132,2319,1951,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,10027,5888,4783,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,6836,3926,3376,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,3173,1886,1421,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3635,2009,1771,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,30287,17343,14022,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,78263,48559,35143,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,5188,2978,2460,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,211630,123008,101298,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,572,330,284,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,47116,26781,23230,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1823,1057,908,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,132283,74065,61240,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,19482,10884,9204,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3599,2030,1704,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,5244,2995,2612,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,12134,7048,5780,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,583841,330707,275772,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,16359,9366,7272,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,8911,5228,4275,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,657,411,262,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,48023,29030,23338,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,40022,22526,18594,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,5879,3340,2773,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,10168,6193,5327,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,361990,203895,170259,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,6548,3700,3117,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1258,708,586,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,52680,30141,24319,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,19082,10786,9171,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,13476,8014,6461,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,111427,62029,53954,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,6531,3721,3179,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,15902,9200,7634,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,37603,21360,18014,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,89188,50859,40900,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,11081,6158,5198,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,7791,4393,3705,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,107963,60667,51170,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,2518,1527,1215,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2937,1632,1391,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,7824,4572,3886,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,17562,11673,6023,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,6744,3683,3221,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,459,256,223,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,12541,7423,6158,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,106844,60369,50476,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,7728,4418,3804,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,34978,20448,16785,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,6732,3827,3272,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,6267,3567,2895,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,16561,9622,8061,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,65307,37589,30621,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3820,2186,1799,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,2246,1257,1076,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,13045,7915,6144,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,2099,1166,991,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,15184,9194,6903,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1768,1057,794,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,186645,103919,87861,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,6584,3794,3207,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,83444,48103,41766,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,5365,3227,2751,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,875,488,396,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,954,559,462,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2940,1607,1383,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,4542,2798,2425,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,2063109,1134800,984110,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,107872,60849,51518,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,740,417,344,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,8763,5158,4339,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1164,639,548,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,22830,13309,10285,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,96650,53374,46051,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1560795,868782,751982,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,10616,6161,5087,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,13829,7723,6588,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,23923,13784,11290,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2620,1462,1176,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,24580,13939,11523,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,54847,32524,25270,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,35197,20276,17093,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,79385,43944,37471,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,60905,34878,29158,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,40731,23261,19210,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7847,4462,3760,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,32386,17972,15399,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,387225,223962,183217,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,35081,20315,16736,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,3345,1960,1661,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,99724,56751,49379,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,10700,6240,5418,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,23734,13415,11376,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,686781,381311,332507,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,43140,24655,21217,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,5134,2970,2465,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,45955,26002,22471,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,33350,19093,16480,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,5773,3490,2820,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,12086,7083,5924,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,15356,8736,7463,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,10939,6005,5063,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,501483,339682,231516,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
