County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Caldwell,7,6900,6690,4624,2074,34853,6512,1286,524,14114,1294,,
Calhoun,8,2200,3631,2546,1086,16817,3981,470,384,6161,53,,
Callahan,2/3,1900,2851,1878,973,11263,2958,146,122,4094,442,,
Cameron,11,143015,120596,76963,43891,311689,58607,29737,6315,127806,17059,,
Camp,4/5N,1000,2085,1373,715,10031,2494,207,152,3927,0,,
Carson,1,700,1657,995,662,4718,1250,60,0,1547,240,,
Cass,4/5N,1900,2683,1862,847,24182,6856,1216,550,9010,1125,,
Castro,1,1700,2138,1309,829,5607,1236,121,174,2168,341,,
Chambers,6/5S,19900,7374,4743,2632,33062,5259,958,244,12484,1539,,
Cherokee,4/5N,9800,8478,5170,3313,40876,9444,1500,738,16376,1511,,
Childress,1,2800,2052,1368,684,6094,1165,251,136,2395,0,,
Clay,2/3,8045,4705,2569,2136,8666,2484,136,60,3011,384,,
Cochran,1,1000,878,613,268,2188,468,57,0,956,0,,
Coke,9/10,0,874,570,304,2756,947,47,130,899,0,,
Coleman,2/3,1400,1582,1052,530,6721,2119,342,162,2379,289,,
Collin,2/3,309090,271841,169456,103098,801716,116575,38139,7817,236374,34589,,
Collingsworth,1,1300,881,567,314,2263,555,80,92,847,0,,
Colorado,6/5S,5800,5819,3673,2149,17107,4850,853,477,5957,613,,
Comal,8,37700,38522,24454,14104,125307,28528,5457,1845,38712,4242,,
Comanche,2/3,4620,4093,2726,1367,10944,3330,330,292,3738,455,,
Concho,9/10,1100,914,621,294,2288,689,76,66,815,0,,
Cooke,2/3,9800,7835,5572,2273,32675,7804,948,552,11640,1051,,
Coryell,7,16545,9945,6130,3817,60428,8040,1178,610,22789,2014,,
Cottle,2/3,0,322,218,104,1123,339,5,0,446,0,,
Crane,9/10,2650,1514,944,570,3554,594,71,110,1353,0,,
Crockett,9/10,0,1121,644,477,2694,612,31,56,1031,0,,
Crosby,1,3050,2430,1416,1014,4421,1085,98,115,1771,284,,
Culberson,9/10,1100,762,483,279,1746,480,67,0,722,0,,
Dallam,1,13970,3092,1826,1267,5217,857,40,0,2067,0,,
Dallas,2/3,860935,582988,376242,211516,2028105,292117,142713,21399,730851,83452,,
Dawson,9/10,1800,1852,1168,684,9789,1898,304,112,4206,475,,
Deaf Smith,1,3000,3739,2516,1233,13439,2423,238,147,5332,0,,
Delta,4/5N,800,1021,665,358,4222,1118,379,100,1580,0,,
Denton,2/3,270790,204013,119555,84823,697330,93499,23806,5913,257836,22330,,
DeWitt,8,0,3501,2512,990,16110,4035,319,438,6110,1055,,
Dickens,1,0,584,385,199,1858,525,21,0,689,0,,
Dimmit,8,14375,5059,3185,1874,7539,1749,238,175,3179,48,,
Donley,1,700,996,710,286,2716,804,27,65,918,0,,
Duval,11,1700,4095,2620,1475,8600,2031,69,150,3541,482,,
Eastland,2/3,3000,3746,2711,1045,14970,4054,860,389,5393,591,,
Ector,9/10,74390,41706,27406,14341,120896,15970,5303,1016,50679,428,,
Edwards,8,0,318,239,79,1555,561,24,0,528,0,,
El Paso,9/10,301620,250324,157195,93234,640180,105175,35065,8383,245567,27330,,
Ellis,2/3,42040,42765,27494,15403,141665,24288,3985,1994,54463,6578,,
Erath,2/3,8800,8088,5932,2156,34875,6256,1250,481,12564,1079,,
Falls,7,14945,3701,2174,1536,14049,3226,328,187,5671,486,,
Fannin,2/3,18845,7595,4752,2876,28874,6588,962,614,10987,1108,,
Fayette,7,2900,5519,3958,1566,20879,6679,998,647,6844,671,,
Fisher,2/3,1300,870,553,317,3088,961,101,28,1061,0,,
Floyd,1,1300,1807,1202,605,4371,1070,132,68,1723,0,,
Foard,2/3,1200,559,405,154,962,315,7,80,332,0,,
Fort Bend,6/5S,235360,240468,144456,96416,616413,93851,24721,4977,175581,19047,,
Franklin,4/5N,1800,1855,1230,627,8554,2367,169,163,2871,0,,
Freestone,7,1900,2633,1809,866,15808,3996,553,261,6319,689,,
Frio,8,7050,3875,2220,1655,16121,2499,186,166,6797,28,,
Gaines,9/10,2400,2517,1752,772,14548,1907,323,95,6156,717,,
Galveston,6/5S,118240,102881,63067,39922,269280,50987,11784,2830,96486,10219,,
Garza,1,1500,1090,815,275,5325,719,33,75,2197,0,,
Gillespie,8,16700,8679,5300,3382,22307,8110,1175,706,6815,681,,
Glasscock,9/10,0,544,296,248,1099,210,23,0,426,0,,
Goliad,8,900,2318,1377,941,6281,1832,39,135,2282,0,,
Gonzales,8,3700,4937,3304,1639,15937,3572,550,256,6356,693,,
Gray,1,2800,3792,2460,1333,16924,3531,689,315,6978,42,,
Grayson,2/3,33470,24408,15586,8920,107521,24182,9338,2131,40586,4254,,
Gregg,4/5N,51335,24423,16235,8190,95544,19451,7025,2324,37362,3988,,
Grimes,7,2600,5048,3557,1493,23245,5134,234,311,9653,771,,
Guadalupe,8,39775,32631,20880,11775,130517,23614,3801,1225,49282,3850,,
Hale,1,5500,6446,4350,2097,25476,4604,873,399,10561,1177,,
Hall,1,0,1188,708,480,2406,711,27,72,978,0,,
Hamilton,7,3200,2106,1423,692,6832,2146,481,296,2427,10,,
Hansford,1,1800,1537,1037,500,3987,812,139,84,1616,295,,
Hardeman,2/3,2100,1651,968,684,3190,912,102,16,1146,0,,
Hardin,6/5S,8200,12074,8483,3591,45112,9762,1003,527,16190,1814,,
Harris,6/5S,1423180,1030016,681720,351039,3601939,514167,225769,27623,1408024,148273,,
Harrison,4/5N,8900,9641,6504,3141,51900,11607,3063,608,20509,2169,,
Hartley,1,1475,2183,1269,914,4561,861,196,94,1669,253,,
Haskell,2/3,1600,1709,1124,587,4831,1266,123,68,1872,187,,
Hays,7,71180,48892,32207,16793,183380,26187,5488,1907,61462,6431,,
Hemphill,1,2200,1402,816,587,2827,606,104,98,1066,0,,
Henderson,4/5N,11600,13696,8710,4994,67238,18534,2043,998,26544,1787,,
Hidalgo,11,288950,203385,128980,75454,620824,98328,54962,17074,286328,36161,,
Hill,7,4400,7443,4662,2794,29198,7684,862,523,11381,1209,,
Hockley,1,2700,6393,4060,2337,17799,3453,483,263,6829,887,,
Hood,2/3,12200,16380,11239,5145,50193,15416,1720,867,16867,147,,
Hopkins,4/5N,4800,6063,3686,2387,29175,6887,1192,620,11166,1299,,
Houston,4/5N,3800,3454,2325,1135,18929,5176,634,538,7399,631,,
Howard,9/10,4700,5415,3267,2163,29544,4813,1456,454,12143,858,,
Hudspeth,9/10,900,1122,725,397,3979,775,33,0,1778,145,,
Hunt,2/3,18970,16333,10543,5837,77878,15810,4112,947,31096,2723,,
Hutchinson,1,2100,4701,3249,1452,16258,3581,504,246,6098,741,,
Irion,9/10,0,394,240,154,1234,328,15,0,429,0,,
Jack,2/3,2400,2137,1365,773,7230,1515,198,149,2732,284,,
Jackson,8,4850,4279,2413,1905,11425,2720,380,237,4205,674,,
Jasper,4/5N,12900,9479,5936,3544,28056,7187,1597,374,11687,1173,,
Jeff Davis,9/10,700,1342,762,584,2180,812,28,0,685,0,,
Jefferson,6/5S,106290,49534,35600,13953,197382,37595,13127,2431,90120,6898,,
Jim Hogg,11,1000,2340,1663,677,3791,890,14,60,1572,0,,
Jim Wells,11,16645,16248,9789,6467,30579,6358,3897,985,12474,1370,,
Johnson,2/3,32850,28977,19409,9610,135345,25151,3559,1471,53224,5814,,
Jones,2/3,1500,3073,1936,1137,17011,3188,337,254,6981,525,,
Karnes,8,5000,3399,2184,1221,12669,2211,370,244,5177,505,,
Kaufman,2/3,20750,24164,15522,8689,102341,16113,2857,1189,40613,4498,,
Kendall,8,6900,14249,9235,5021,37890,9152,1091,801,12702,160,,
Kenedy,11,0,209,118,91,321,68,1,0,139,0,,
Kent,2/3,0,241,164,77,615,201,13,60,198,0,,
Kerr,8,9600,10918,7128,3794,43793,14769,2805,1022,13990,1087,,
Kimble,9/10,1400,1454,943,511,3651,1288,90,0,1243,0,,
King,1,0,48,31,17,205,51,7,0,69,0,,
Kinney,8,1100,759,487,272,3050,910,11,0,1171,0,,
Kleberg,11,27845,15778,9574,6208,24188,4046,1401,341,9265,870,,
Knox,2/3,1400,1447,822,625,2808,736,95,127,976,182,,
La Salle,8,14945,3517,1931,1587,6212,1018,22,60,2410,0,,
Lamar,4/5N,14400,12530,8470,4061,39402,9726,3115,745,14986,1612,,
Lamb,1,1300,3733,2417,1319,9740,2240,454,226,3968,536,,
Lampasas,7,2100,3223,2069,1164,17366,4322,348,284,6457,0,,
Lavaca,8,4500,4694,3126,1572,16004,4775,820,612,5435,476,,
Lee,7,1700,2838,1968,880,13993,3219,334,226,5333,494,,
Leon,7,1900,2659,1888,773,13946,4334,155,74,4662,603,,
Liberty,6/5S,19845,9653,6007,3653,66868,11399,1398,614,28567,2987,,
Limestone,7,3500,4170,2961,1211,18871,4670,2332,1060,7512,702,,
Lipscomb,1,700,806,509,297,2520,617,24,61,919,190,,
Live Oak,11,1300,2910,1799,1111,10055,2533,35,100,3769,300,,
Llano,7,3200,5573,4005,1591,18908,8119,277,358,5362,15,,
Loving,9/10,0,33,24,9,129,23,0,0,50,0,,
Lubbock,1,145340,105378,66245,39169,244992,39476,20974,4093,83028,9242,,
Lynn,1,700,1580,1049,532,4496,974,191,40,1838,328,,
Madison,7,1700,1576,1112,468,11595,2264,299,258,4451,17,,
Marion,4/5N,400,1533,1104,429,8277,2697,351,158,3058,0,,
Martin,9/10,1300,1331,971,363,4136,659,165,0,1624,0,,
Mason,9/10,1000,1336,960,377,3521,1250,104,0,1147,0,,
Matagorda,6/5S,4900,4873,3231,1645,28247,6391,1113,369,11409,1164,,
Maverick,8,21800,9107,7325,1807,42606,7003,2970,1198,18727,152,,
McCulloch,9/10,0,1564,1075,489,6435,1792,212,122,2275,260,,
McLennan,7,0,53449,33818,19680,200781,37728,11153,3621,71906,8718,,
McMullen,11,0,194,122,72,616,189,10,0,202,0,,
Medina,8,6300,11133,7397,3761,41263,8757,899,536,16090,1720,,
Menard,9/10,700,796,541,255,1790,699,9,40,550,0,,
Midland,9/10,78825,40461,27499,12992,131025,18438,5950,1288,49538,4151,,
Milam,7,4400,4993,3279,1720,19689,5245,532,297,7641,827,,
Mills,7,900,1313,885,428,4006,1416,149,152,1305,265,,
Mitchell,2/3,2100,1349,966,384,6958,1259,265,96,2753,254,,
Montague,2/3,2850,5028,2873,2165,15872,4444,560,383,5668,702,,
Montgomery,6/5S,172660,116870,72339,44757,467232,81457,20255,3836,157396,17330,,
Moore,1,2400,8338,4606,3747,14986,2372,448,176,6143,27,,
Morris,4/5N,1200,1702,1199,506,9830,2730,77,179,3692,0,,
Motley,1,0,286,164,122,994,368,22,50,319,0,,
Nacogdoches,4/5N,16400,15391,9908,5511,51773,9953,2530,755,19948,1728,,
Navarro,2/3,18600,14211,9443,4775,38360,8651,1720,869,15775,1772,,
Newton,4/5N,1700,2657,1694,966,11298,2878,55,113,4648,354,,
Nolan,2/3,4800,3742,2212,1534,11321,2737,519,251,4249,719,,
Nueces,11,129195,98550,59619,39046,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,2200,1730,1087,643,7106,1148,200,114,2812,0,,
Oldham,1,1000,538,318,220,1728,316,18,0,654,227,,
Orange,6/5S,2600,12594,9298,3315,65087,13729,1456,548,26244,2692,,
Palo Pinto,2/3,3100,4806,3550,1264,23207,5893,864,283,8796,816,,
Panola,4/5N,2300,2838,1873,974,18462,4589,473,377,7117,661,,
Parker,2/3,35060,30588,18564,12043,111686,22331,2890,1301,40567,3773,,
Parmer,1,1400,3015,1756,1259,7222,1366,161,174,2910,525,,
Pecos,9/10,3600,6320,4125,2199,12317,2141,400,120,5047,517,,
Polk,4/5N,6700,9571,6439,3137,42276,9733,1184,574,17118,1025,,
Potter,1,121695,34883,20841,14051,88673,15203,10224,1770,35559,518,,
Presidio,9/10,2900,3918,2515,1403,5069,1601,27,0,2039,0,,
Rains,4/5N,1100,1815,1198,621,10277,3123,163,68,3649,0,,
Randall,1,9700,51820,30117,21721,108431,21424,2812,869,34803,519,,
Reagan,9/10,800,948,588,360,2841,427,52,42,1173,0,,
Real,8,900,1170,810,360,2943,1053,25,86,1051,0,,
Red River,4/5N,1800,3081,1931,1151,9965,3044,420,252,3717,477,,
Reeves,9/10,14945,6573,3646,2930,12781,1878,281,89,5277,0,,
Refugio,11,1500,2170,1392,781,5583,1617,228,154,2031,313,,
Roberts,1,0,225,143,82,672,193,16,0,227,0,,
Robertson,7,2000,3312,2296,1018,13474,3412,252,252,4991,690,,
Rockwall,2/3,18655,26431,16946,9542,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,4100,2870,1794,1076,8184,2153,405,312,2979,430,,
Rusk,4/5N,4900,6877,4598,2290,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,2100,2999,1939,1060,8871,3267,572,186,3077,0,,
San Augustine,4/5N,1900,2098,1493,605,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,2600,4361,2692,1674,23444,6488,132,190,9275,40,,
San Patricio,11,8900,15786,10268,5553,51116,10209,975,347,19063,2379,,
San Saba,7,900,593,437,160,5000,1465,33,72,1828,197,,
Schleicher,9/10,1000,780,557,223,2218,559,65,34,793,0,,
Scurry,2/3,5695,4311,2663,1649,13000,2566,399,128,5165,0,,
Shackelford,2/3,1000,731,555,176,2612,691,52,0,937,119,,
Shelby,4/5N,3570,3592,2636,958,19449,4532,540,369,7876,948,,
Sherman,1,1400,999,604,395,2294,462,24,42,868,0,,
Smith,4/5N,110020,54441,32614,21847,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,2100,2562,1687,890,7386,1770,457,220,2741,479,,
Starr,11,17300,18864,14091,4974,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,1700,1454,1109,357,7542,1890,168,92,2928,22,,
Sterling,9/10,300,223,148,75,975,186,10,44,375,0,,
Stonewall,2/3,1200,458,315,143,1095,361,63,53,369,0,,
Sutton,9/10,1000,917,595,322,2992,723,91,0,1051,0,,
Swisher,1,1200,2021,1188,861,5764,1305,114,61,2381,323,,
Tarrant,2/3,665690,445859,269904,176540,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,50645,39475,24902,14584,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,411,239,172,639,255,10,0,207,0,,
Terry,1,4750,3868,2239,1630,9307,1858,345,178,3985,416,,
Throckmorton,2/3,1200,783,443,340,1247,445,64,0,399,0,,
Titus,4/5N,7600,4555,3140,1416,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,47450,35424,21438,14007,93752,18625,6702,1601,33131,3815,,
Travis,7,455450,270969,183272,88671,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,3350,3612,2056,1556,12104,3956,347,241,4400,427,,
Tyler,4/5N,5700,4741,2968,1776,17963,4895,476,238,6926,722,,
Upshur,4/5N,3100,5358,3531,1837,33011,7825,714,567,12366,1404,,
Upton,9/10,2100,1604,937,667,2730,537,170,30,1105,0,,
Uvalde,8,16545,9399,5984,3430,20379,4508,1498,515,8253,985,,
Val Verde,8,11770,11337,7490,3853,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,6300,8634,5605,3049,45216,11495,1280,711,16861,1783,,
Victoria,8,30250,20310,12896,7449,71388,15242,5624,1030,27119,241,,
Walker,6/5S,15700,9853,6738,3135,63471,10049,1526,400,24628,1438,,
Waller,6/5S,6200,7715,4824,2901,43350,6546,1182,466,16819,1813,,
Ward,9/10,2370,3636,2671,965,8921,1629,137,92,3551,0,,
Washington,7,37000,9497,6439,3097,29086,7889,2581,1018,10662,72,,
Webb,11,85300,79552,54763,25415,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,6100,6494,4139,2385,32110,7239,1438,615,12933,1328,,
Wheeler,1,1800,1462,970,493,3915,1002,200,114,1459,243,,
Wichita,2/3,39990,34164,20314,13886,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,7800,5071,3110,1965,10361,2421,457,304,4240,27,,
Willacy,11,1700,4602,2973,1633,16897,3057,325,557,7612,775,,
Williamson,7,163050,114458,79839,35135,458433,73202,14404,4639,146388,19090,,
Wilson,8,6700,10602,6811,3797,40488,8411,1224,615,13986,1510,,
Winkler,9/10,1000,2211,1451,760,5954,964,102,0,2445,0,,
Wise,2/3,12790,12550,8475,4100,54722,10598,3589,552,22459,1533,,
Wood,4/5N,4500,8822,5629,3214,38005,12527,1046,880,13019,1130,,
Yoakum,1,1700,1910,1328,582,6135,1033,225,60,2367,0,,
Young,2/3,5200,4096,2763,1349,14219,3774,862,431,5296,626,,
Zapata,11,3000,4094,3115,985,9981,1866,195,202,4642,0,,
Zavala,8,600,4155,2731,1424,8840,1723,25,60,4035,458,,
Other,,0,333852,282618,55936,,,,,,,,
,,,,,,,,,,,,,
