County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Grimes,7,4700,26169,14964,12472,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,153250,87518,76372,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,22838,13207,11372,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2213,1258,1105,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,6962,4044,3456,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3702,2191,1958,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2994,1726,1530,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,38081,21626,17677,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,5087248,2881966,2421602,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,43741,25314,21065,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4826,2777,2237,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3808,2186,1800,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,248612,140691,119040,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2606,1560,1352,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,57082,32641,27429,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1096183,615661,515938,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,24571,14671,12082,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,16802,9681,8138,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,52723,29023,25343,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,25224,14365,11925,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,16248,9382,7857,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,21057,12469,10344,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5456,3180,2835,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,70252,39949,33476,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,12679,7075,5990,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1119,621,529,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5856,3331,2843,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,11027,6224,5241,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,22451,12887,10739,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2214,1213,1070,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,216025,121090,99512,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5629,3185,2492,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,40980,23080,18949,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,137845,77018,65233,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,14106,8666,7310,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,13766,7879,6921,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,120041,67846,56472,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,51096,28648,24937,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,425,231,199,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,513,295,251,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,44138,25062,21361,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3320,1898,1571,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,83,53,37,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2887,1659,1306,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,35243,19364,16470,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2459,1380,1217,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,8254,4809,4136,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,33273,18830,16000,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,9334,5327,4533,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,15859,9283,7706,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,14956,8650,7595,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,14040,8009,6766,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,11227,6784,5521,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,65609,37615,30532,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,14822,8840,7348,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1703,942,846,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,7184,4044,3347,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,19655,11182,9696,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,67,38,30,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,261364,146497,124908,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,4167,2333,1973,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,10065,5908,4802,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,6889,3947,3410,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,3198,1903,1431,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3642,2011,1776,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,30345,17367,14056,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,79479,49575,35344,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,5208,2990,2469,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,212778,123552,101944,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,572,330,284,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,47251,26826,23323,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1834,1061,915,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,133530,74582,61978,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,19561,10912,9255,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3623,2037,1721,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,5272,3007,2628,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,12268,7113,5851,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,586099,331479,277286,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,16442,9407,7320,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,9009,5259,4341,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,664,413,267,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,48360,29166,23538,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,40270,22646,18722,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,5929,3357,2806,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,10262,6232,5383,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,363124,204286,171007,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,6573,3709,3133,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1266,715,587,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,52994,30250,24524,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,19187,10834,9229,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,13612,8066,6549,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,111948,62240,54270,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,6548,3726,3191,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,16118,9294,7758,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,37792,21441,18126,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,89787,51116,41249,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,11097,6163,5208,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,7860,4420,3746,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,108557,60920,51532,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,2538,1539,1223,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2955,1641,1402,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,7903,4607,3931,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,17897,11914,6117,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,6757,3686,3231,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,459,256,223,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,12648,7469,6222,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,107246,60550,50714,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,7775,4435,3835,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,35303,20549,17010,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,6758,3842,3283,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,6294,3575,2914,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,16668,9671,8122,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,65619,37697,30825,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3836,2192,1809,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,2257,1259,1084,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,13177,7961,6230,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,2105,1170,993,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,15357,9253,7017,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1776,1060,799,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,187893,104455,88586,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,6633,3807,3243,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,83672,48179,41922,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,5397,3243,2767,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,880,490,399,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,962,562,467,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2956,1613,1393,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,4583,2822,2442,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,2072003,1138924,989007,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,108465,61117,51845,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,751,426,346,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,8830,5187,4377,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1168,642,549,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,23028,13379,10413,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,97275,53632,46418,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1564739,870397,754409,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,10657,6184,5106,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,13879,7744,6617,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,24121,13858,11415,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2668,1486,1200,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,24668,13975,11577,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,55182,32670,25460,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,35460,20396,17237,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,79734,44061,37704,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,61175,34995,29319,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,40936,23331,19345,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7974,4528,3821,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,32517,18025,15480,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,389802,225289,184474,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,35196,20362,16804,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,3356,1963,1670,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,100303,57039,49687,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,10860,6295,5527,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,23837,13483,11450,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,688692,382016,333762,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,43237,24693,21276,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,5149,2973,2477,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,46214,26121,22619,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,33533,19175,16582,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,5827,3510,2854,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,12410,7223,6111,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,15444,8775,7512,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,10986,6017,5098,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,506264,342985,234278,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
