County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Franklin,4/5N,3200,4455,2689,2032,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4000,7635,4867,3303,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13250,8982,5646,4057,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5188,3076,2470,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,292670,241155,137254,108338,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,3600,2506,1601,1322,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31200,18757,10827,8476,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,907,544,455,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4071,2284,1989,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11200,11120,6639,5578,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5200,9638,5708,4330,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,63500,64705,39625,31002,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,120045,64028,36304,29386,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4300,15487,9556,6687,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91095,88834,55805,40936,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,12800,14727,8652,6946,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1756,1011,864,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5115,3044,2544,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,2854,1691,1536,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2334,1332,1188,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,24539,14126,10974,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3156680,2938121,1815472,1235576,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,26955,16094,12883,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,3395,2000,1406,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3000,3165,1846,1461,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,164160,156860,96088,68141,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3000,2151,1288,1147,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,22370,37292,21961,17168,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,603890,658268,397544,282602,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10200,17242,10345,8274,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,11970,6866,5825,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31470,40232,22353,18762,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,16035,9405,7293,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6400,10844,6874,4681,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,12497,7277,5909,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,3233,1873,1482,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,36870,41056,24350,18355,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,9294,5266,4241,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,831,462,383,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3800,3862,2275,1826,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,7928,4616,3575,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15170,15414,8670,7345,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,1939,1070,924,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,229800,128302,75746,53835,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4223,2384,1867,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,34255,27845,15722,12835,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,100900,88437,50595,39940,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,7838,5185,3148,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,8298,5550,3554,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,62350,71088,43151,30545,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,17900,34382,20773,15207,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,330,177,156,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,393,224,193,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,28765,16890,12912,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2520,1440,1193,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,89,57,36,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,1904,1156,781,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,57555,25145,13956,11570,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,1984,1092,1001,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24435,5514,3111,2569,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,27900,23901,13326,11466,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,6656,3923,3108,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,10016,6217,4434,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8600,11010,6604,5432,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5500,9207,5397,4210,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,7979,4888,3909,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,39725,33426,21344,13738,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,7700,9710,5788,4560,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1373,759,680,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3300,5114,2874,2365,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6700,15256,8928,7204,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,60,35,25,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,233220,186468,106463,85541,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,2964,1705,1350,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,3700,5990,3984,2419,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,4616,2702,2238,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2349,1391,1059,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,2894,1589,1392,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16450,19915,11924,8728,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,44800,43236,29205,16330,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,3600,2086,1663,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,145680,137282,82610,62476,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,417,241,206,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,16800,28989,17929,13035,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1453,831,753,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135735,89520,50152,40942,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,10400,12877,7287,5933,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2500,2695,1531,1257,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,3441,2130,1373,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4750,8974,5210,4219,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,387390,335672,211021,134714,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7040,12388,7142,5483,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,5502,3413,2544,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,558,356,212,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,32600,32122,19720,15977,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,27589,15664,12500,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4225,2332,1989,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,7109,4455,3771,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,264705,239646,138371,107979,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,4646,2567,2288,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,883,505,407,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,4900,31021,18381,13545,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,12567,7356,5761,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,7596,4596,3714,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,70220,75148,43061,34515,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5056,2827,2490,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,10422,6126,4632,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,23990,14464,10560,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,186995,56936,33893,24123,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,8152,4620,3712,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,5022,2906,2248,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,76518,43659,35199,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1716,1017,907,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,1900,2327,1245,1118,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,5531,3198,2763,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,8964,4845,4213,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,4735,2617,2215,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,328,180,161,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,8351,5092,4016,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,56995,76951,46196,33347,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,5667,3176,2782,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11070,20934,12811,9458,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5303,2968,2581,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,4542,2565,2098,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,10575,6289,5111,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20070,39138,23147,17707,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2000,2516,1543,1057,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1611,883,779,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7095,8246,4953,3779,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1653,915,771,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,8971,5317,4344,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1415,843,644,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,201720,125494,71433,56416,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5000,4848,2807,2337,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,40740,57054,33917,28565,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,3785,2326,1851,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,594,345,253,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,768,444,378,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2275,1252,1050,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2300,3117,1858,1596,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1385220,1291837,757288,566296,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,93635,76742,42516,36149,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,631,368,278,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,6463,3724,3118,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,984,530,469,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,24900,13479,8402,5533,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,94740,69147,37807,32416,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,1585850,1019545,623404,435514,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,7145,4175,3329,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,8900,9003,5334,3853,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,15319,8809,7181,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2152,1171,988,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31045,17251,9631,8121,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,42730,29722,19059,12656,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,12600,22925,13581,10558,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,58590,50345,28928,22553,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,34270,34326,23088,13302,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,14270,23606,14336,10340,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,6411,3608,3093,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,23194,13117,10584,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,190580,232517,142113,101126,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18390,21551,13516,9489,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,2900,2355,1365,1180,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,66216,39037,31221,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8033,4649,4184,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,7900,14892,8752,6397,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,410300,432653,268788,181580,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,25317,16052,10698,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,3678,2125,1790,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29580,30602,18059,14184,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6600,23071,13733,10820,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4082,2496,2034,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8400,8903,5145,4458,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8100,10789,6345,5266,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2000,7671,4325,3409,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,197038,131919,74219,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
