County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Concho,9/10,2000,2098,1213,991,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,23829,13332,11644,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,40763,22673,19749,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,828,470,421,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,2403,1467,962,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2297,1235,1095,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3898,2081,1899,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,1999,1062,952,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,4831,2794,2125,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2318891,1292909,1107564,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,6008,3459,3028,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,13149,7240,6578,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,10488,5954,5197,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,2613,1434,1278,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,844753,461410,408497,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1044,580,541,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,11251,6640,4676,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1937,1072,925,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,10082,5746,4791,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,9264,5364,4619,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,98413,54350,46844,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1143,617,551,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,976392,540276,464988,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,137750,76576,66352,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,22176,12295,10879,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,11027,6085,5255,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,19796,11272,10040,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,18406,10723,9089,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,2007,1134,1028,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3670,2025,1810,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,742,424,350,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,896772,492350,432847,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,5563,3197,2761,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,10381,5921,5147,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,12763,7420,6296,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,6054,3446,3098,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,311203,166888,152573,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4443,2807,2658,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,23040,12597,11236,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,913,507,438,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4701,2596,2354,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,13844,7961,7259,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,11964,6711,6022,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,82601,47842,42330,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,80234,43763,38903,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,21732,12284,10626,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,130474,74412,65988,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,18569,10557,9503,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1969,1108,1003,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5807,3391,2941,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3139,1842,1690,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2535,1437,1325,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,29786,16474,14311,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,4253452,2392111,2052433,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,34195,19472,17244,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4286,2424,1996,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3520,1971,1716,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,216666,122235,104727,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2295,1356,1236,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,46935,26329,23239,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,928024,518639,442518,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,20821,12101,10633,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13802,7774,6914,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,46467,25069,22865,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,20319,11273,9974,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,13669,7786,6793,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,17935,10432,9138,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4840,2788,2490,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,56389,31613,27654,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,10920,5941,5281,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,958,523,459,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4827,2689,2421,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9591,5271,4720,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,17939,9942,8885,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2103,1145,1026,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,171768,94444,80654,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4831,2702,2173,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,33404,18471,15893,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,113829,62328,55327,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,11748,6963,6212,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,11652,6590,5956,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,97271,54478,46705,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,45409,25167,22443,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,356,190,171,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,431,243,217,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,38093,21307,18651,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2930,1649,1419,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,71,42,35,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2415,1359,1108,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,29782,16178,14130,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2180,1191,1118,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6883,3887,3388,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,27739,15244,13820,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7936,4467,3934,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,13101,7572,6529,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12861,7309,6742,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,11717,6556,5758,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,9389,5552,4811,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,50002,28351,23902,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,12288,7145,6183,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1525,831,764,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,6064,3322,2915,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17568,9857,8796,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,62,34,28,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,222687,122587,108334,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3513,1917,1712,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,8388,4862,4145,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5604,3159,2843,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2629,1527,1220,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3226,1735,1606,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,25406,14256,12132,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,58902,37023,25751,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4348,2425,2155,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,176489,100194,87071,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,485,269,254,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,40188,22688,20171,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1576,886,826,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,110625,60259,52962,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,16103,8732,7905,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3080,1720,1481,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4496,2460,2260,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,10208,5806,5059,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,493682,276835,236518,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,14393,8122,6533,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,7058,4069,3542,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,604,378,238,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,39990,23786,20292,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,33527,18474,16009,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4783,2624,2332,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8430,5062,4679,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,301896,167188,144949,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5695,3105,2831,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1074,594,514,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,40849,22861,19611,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15936,8860,7875,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9833,5699,5075,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,95054,52079,46941,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5741,3213,2863,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,13093,7455,6511,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,31889,17902,15607,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,73827,41330,34646,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9984,5534,4711,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6417,3541,3147,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,91719,50590,44413,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1953,1137,1035,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2593,1394,1275,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6351,3614,3320,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,12342,7439,5022,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5549,2979,2710,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,366,199,183,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10496,6104,5331,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,90486,50819,43258,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6400,3556,3264,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,27630,15763,13872,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5887,3234,2973,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5209,2887,2501,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13680,7826,6911,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,52324,29632,25246,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3191,1799,1523,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1811,982,895,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,10154,5919,5126,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1857,1016,891,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,11031,6430,5462,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1584,927,737,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,155540,84452,75267,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5719,3211,2907,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,71382,40916,36493,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4591,2710,2459,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,710,386,330,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,842,472,434,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2577,1376,1239,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3902,2357,2124,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1766079,962882,853983,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,90576,50031,44297,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,668,370,314,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7423,4272,3779,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1030,551,502,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,18216,10426,8446,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,80953,43773,39455,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1392135,772798,673690,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8985,5097,4441,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,11364,6214,5555,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,19072,10611,9506,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2327,1267,1074,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,20627,11532,9902,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,42416,25427,19727,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,29167,16340,14694,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,65668,35526,31986,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,52096,29861,25203,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,33298,18782,16097,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7159,4001,3522,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,27975,15289,13475,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,328013,187687,156561,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,29456,16807,14478,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2758,1575,1401,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,85364,47728,43440,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8874,5084,4704,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,20234,11358,9564,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,609305,338454,295071,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,37614,21292,18799,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4317,2428,2150,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,39001,21666,19617,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,28484,16001,14560,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4863,2863,2503,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9946,5664,5137,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12942,7376,6399,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,9363,5092,4381,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,359461,233180,158566,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
