County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Comal,8,40100,52720,34938,19139,125307,28528,5457,1845,38712,4242,,
Comanche,2/3,4720,4603,3175,1651,10944,3330,330,292,3738,455,,
Concho,9/10,1200,1156,746,425,2288,689,76,66,815,0,,
Cooke,2/3,11400,10047,6501,3678,32675,7804,948,552,11640,1051,,
Coryell,7,18985,12055,7757,4493,60428,8040,1178,610,22789,2014,,
Cottle,2/3,0,440,327,117,1123,339,5,0,446,0,,
Crane,9/10,2750,1640,1003,643,3554,594,71,110,1353,0,,
Crockett,9/10,0,1341,820,522,2694,612,31,56,1031,0,,
Crosby,1,3150,2686,1567,1133,4421,1085,98,115,1771,284,,
Culberson,9/10,1200,923,623,303,1746,480,67,0,722,0,,
Dallam,1,16310,3243,1959,1291,5217,857,40,0,2067,0,,
Dallas,2/3,973925,725337,492999,249485,2028105,292117,142713,21399,730851,83452,,
Dawson,9/10,2100,2601,1744,928,9789,1898,304,112,4206,475,,
Deaf Smith,1,3200,4791,3224,1667,13439,2423,238,147,5332,0,,
Delta,4/5N,900,1281,847,467,4222,1118,379,100,1580,0,,
Denton,2/3,315750,255305,161211,97652,697330,93499,23806,5913,257836,22330,,
DeWitt,8,3000,5011,3701,1354,16110,4035,319,438,6110,1055,,
Dickens,1,0,682,444,253,1858,525,21,0,689,0,,
Dimmit,8,15745,5873,3342,2534,7539,1749,238,175,3179,48,,
Donley,1,800,1154,856,302,2716,804,27,65,918,0,,
Duval,11,2300,5230,3319,2062,8600,2031,69,150,3541,482,,
Eastland,2/3,3400,4726,3609,1492,14970,4054,860,389,5393,591,,
Ector,9/10,82580,46890,31229,16067,120896,15970,5303,1016,50679,428,,
Edwards,8,0,792,632,161,1555,561,24,0,528,0,,
El Paso,9/10,335900,304689,199120,109016,640180,105175,35065,8383,245567,27330,,
Ellis,2/3,54000,54631,36947,19141,141665,24288,3985,1994,54463,6578,,
Erath,2/3,11000,10633,7806,3230,34875,6256,1250,481,12564,1079,,
Falls,7,17385,4382,2809,1714,14049,3226,328,187,5671,486,,
Fannin,2/3,21385,9389,5819,3871,28874,6588,962,614,10987,1108,,
Fayette,7,3300,7400,4799,2807,20879,6679,998,647,6844,671,,
Fisher,2/3,1400,1145,695,482,3088,961,101,28,1061,0,,
Floyd,1,1500,2217,1463,780,4371,1070,132,68,1723,0,,
Foard,2/3,1200,580,346,241,962,315,7,80,332,0,,
Fort Bend,6/5S,260350,300881,194588,111865,616413,93851,24721,4977,175581,19047,,
Franklin,4/5N,2000,2580,1723,890,8554,2367,169,163,2871,0,,
Freestone,7,2200,3500,2581,1093,15808,3996,553,261,6319,689,,
Frio,8,7250,5221,3358,2379,16121,2499,186,166,6797,28,,
Gaines,9/10,2800,2882,2027,992,14548,1907,323,95,6156,717,,
Galveston,6/5S,139180,128589,83071,47650,269280,50987,11784,2830,96486,10219,,
Garza,1,1600,1272,964,371,5325,719,33,75,2197,0,,
Gillespie,8,19100,11010,6940,4148,22307,8110,1175,706,6815,681,,
Glasscock,9/10,0,685,384,302,1099,210,23,0,426,0,,
Goliad,8,1400,2750,1622,1149,6281,1832,39,135,2282,0,,
Gonzales,8,4000,6185,4415,2542,15937,3572,550,256,6356,693,,
Gray,1,3200,4607,3119,1543,16924,3531,689,315,6978,42,,
Grayson,2/3,35340,31153,20824,11912,107521,24182,9338,2131,40586,4254,,
Gregg,4/5N,58455,33663,21700,12197,95544,19451,7025,2324,37362,3988,,
Grimes,7,2900,6866,4945,2169,23245,5134,234,311,9653,771,,
Guadalupe,8,43915,42322,28124,16950,130517,23614,3801,1225,49282,3850,,
Hale,1,6100,8672,5971,2990,25476,4604,873,399,10561,1177,,
Hall,1,0,1276,771,520,2406,711,27,72,978,0,,
Hamilton,7,3200,3143,2238,1146,6832,2146,481,296,2427,10,,
Hansford,1,1800,1802,1200,706,3987,812,139,84,1616,295,,
Hardeman,2/3,2300,1809,1056,798,3190,912,102,16,1146,0,,
Hardin,6/5S,8200,15494,10425,5210,45112,9762,1003,527,16190,1814,,
Harris,6/5S,1626350,1330937,931092,427114,3601939,514167,225769,27623,1408024,148273,,
Harrison,4/5N,9300,13370,8875,5162,51900,11607,3063,608,20509,2169,,
Hartley,1,1475,2735,1810,929,4561,861,196,94,1669,253,,
Haskell,2/3,1600,2160,1489,720,4831,1266,123,68,1872,187,,
Hays,7,83940,66121,45080,23509,183380,26187,5488,1907,61462,6431,,
Hemphill,1,2200,1556,949,728,2827,606,104,98,1066,0,,
Henderson,4/5N,11900,18277,12456,6495,67238,18534,2043,998,26544,1787,,
Hidalgo,11,325870,265751,176462,93949,620824,98328,54962,17074,286328,36161,,
Hill,7,4900,10093,7119,3524,29198,7684,862,523,11381,1209,,
Hockley,1,3200,7327,4588,2944,17799,3453,483,263,6829,887,,
Hood,2/3,14400,22670,16008,6930,50193,15416,1720,867,16867,147,,
Hopkins,4/5N,5100,7812,5176,2730,29175,6887,1192,620,11166,1299,,
Houston,4/5N,4200,5157,3711,1711,18929,5176,634,538,7399,631,,
Howard,9/10,4800,6638,4297,2458,29544,4813,1456,454,12143,858,,
Hudspeth,9/10,900,1469,954,517,3979,775,33,0,1778,145,,
Hunt,2/3,19570,20399,13814,6991,77878,15810,4112,947,31096,2723,,
Hutchinson,1,2300,5486,3732,1820,16258,3581,504,246,6098,741,,
Irion,9/10,0,555,379,178,1234,328,15,0,429,0,,
Jack,2/3,2500,2501,1698,891,7230,1515,198,149,2732,284,,
Jackson,8,5150,4765,2797,2042,11425,2720,380,237,4205,674,,
Jasper,4/5N,12900,11125,6945,4340,28056,7187,1597,374,11687,1173,,
Jeff Davis,9/10,700,1495,904,606,2180,812,28,0,685,0,,
Jefferson,6/5S,128390,63344,46436,17118,197382,37595,13127,2431,90120,6898,,
Jim Hogg,11,1000,2785,1870,921,3791,890,14,60,1572,0,,
Jim Wells,11,18985,18616,11704,7120,30579,6358,3897,985,12474,1370,,
Johnson,2/3,40490,39452,28065,12116,135345,25151,3559,1471,53224,5814,,
Jones,2/3,1700,3928,2632,1552,17011,3188,337,254,6981,525,,
Karnes,8,5200,4329,2970,1751,12669,2211,370,244,5177,505,,
Kaufman,2/3,25650,29302,19742,10244,102341,16113,2857,1189,40613,4498,,
Kendall,8,7200,17964,11564,6647,37890,9152,1091,801,12702,160,,
Kenedy,11,0,278,156,122,321,68,1,0,139,0,,
Kent,2/3,0,299,182,126,615,201,13,60,198,0,,
Kerr,8,9900,14632,9989,4743,43793,14769,2805,1022,13990,1087,,
Kimble,9/10,1400,1719,1134,606,3651,1288,90,0,1243,0,,
King,1,0,49,32,17,205,51,7,0,69,0,,
Kinney,8,1200,1057,743,318,3050,910,11,0,1171,0,,
Kleberg,11,32185,17730,10789,7025,24188,4046,1401,341,9265,870,,
Knox,2/3,1400,1541,895,648,2808,736,95,127,976,182,,
La Salle,8,17285,4143,2456,1830,6212,1018,22,60,2410,0,,
Lamar,4/5N,16500,14914,9797,5310,39402,9726,3115,745,14986,1612,,
Lamb,1,1400,4519,2952,1698,9740,2240,454,226,3968,536,,
Lampasas,7,2400,4360,2939,1518,17366,4322,348,284,6457,0,,
Lavaca,8,4800,6116,4348,2182,16004,4775,820,612,5435,476,,
Lee,7,2000,3994,2920,1159,13993,3219,334,226,5333,494,,
Leon,7,2000,3366,2501,971,13946,4334,155,74,4662,603,,
Liberty,6/5S,22385,13096,8910,4568,66868,11399,1398,614,28567,2987,,
Limestone,7,4500,4768,3468,1497,18871,4670,2332,1060,7512,702,,
Lipscomb,1,700,973,621,361,2520,617,24,61,919,190,,
Live Oak,11,1400,3449,2189,1299,10055,2533,35,100,3769,300,,
Llano,7,3700,6823,4705,2321,18908,8119,277,358,5362,15,,
Loving,9/10,0,38,28,10,129,23,0,0,50,0,,
Lubbock,1,156440,120659,74496,47050,244992,39476,20974,4093,83028,9242,,
Lynn,1,900,1938,1217,737,4496,974,191,40,1838,328,,
Madison,7,1800,2352,1637,795,11595,2264,299,258,4451,17,,
Marion,4/5N,600,2087,1479,647,8277,2697,351,158,3058,0,,
Martin,9/10,1300,1812,1123,701,4136,659,165,0,1624,0,,
Mason,9/10,1200,1735,1139,651,3521,1250,104,0,1147,0,,
Matagorda,6/5S,5200,6897,5047,1949,28247,6391,1113,369,11409,1164,,
Maverick,8,24800,13490,11337,2901,42606,7003,2970,1198,18727,152,,
McCulloch,9/10,2400,2229,1541,770,6435,1792,212,122,2275,260,,
McLennan,7,81370,66943,44649,25329,200781,37728,11153,3621,71906,8718,,
McMullen,11,600,286,177,113,616,189,10,0,202,0,,
Medina,8,7300,15070,10269,5600,41263,8757,899,536,16090,1720,,
Menard,9/10,700,1082,700,499,1790,699,9,40,550,0,,
Midland,9/10,90625,43212,29403,14165,131025,18438,5950,1288,49538,4151,,
Milam,7,5000,6881,4752,2261,19689,5245,532,297,7641,827,,
Mills,7,1100,1767,1199,602,4006,1416,149,152,1305,265,,
Mitchell,2/3,2200,1850,1195,674,6958,1259,265,96,2753,254,,
Montague,2/3,3150,5943,3673,2321,15872,4444,560,383,5668,702,,
Montgomery,6/5S,198380,143088,92017,53542,467232,81457,20255,3836,157396,17330,,
Moore,1,2600,9084,5300,3870,14986,2372,448,176,6143,27,,
Morris,4/5N,1400,2442,1737,792,9830,2730,77,179,3692,0,,
Motley,1,0,466,310,159,994,368,22,50,319,0,,
Nacogdoches,4/5N,17200,19125,13096,7806,51773,9953,2530,755,19948,1728,,
Navarro,2/3,21600,17315,11041,6334,38360,8651,1720,869,15775,1772,,
Newton,4/5N,1700,3137,1987,1186,11298,2878,55,113,4648,354,,
Nolan,2/3,5000,4755,3151,2312,11321,2737,519,251,4249,719,,
Nueces,11,142035,123920,79882,45694,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,2500,2787,2112,682,7106,1148,200,114,2812,0,,
Oldham,1,1000,589,347,246,1728,316,18,0,654,227,,
Orange,6/5S,2600,17168,12011,5549,65087,13729,1456,548,26244,2692,,
Palo Pinto,2/3,3500,6349,4379,2185,23207,5893,864,283,8796,816,,
Panola,4/5N,2600,4141,2834,1581,18462,4589,473,377,7117,661,,
Parker,2/3,40910,38957,24836,14640,111686,22331,2890,1301,40567,3773,,
Parmer,1,1600,3566,2292,1354,7222,1366,161,174,2910,525,,
Pecos,9/10,3800,7510,4353,3273,12317,2141,400,120,5047,517,,
Polk,4/5N,6900,13083,8289,4893,42276,9733,1184,574,17118,1025,,
Potter,1,131695,38814,23722,15333,88673,15203,10224,1770,35559,518,,
Presidio,9/10,3400,5213,3682,1539,5069,1601,27,0,2039,0,,
Rains,4/5N,1300,2376,1655,748,10277,3123,163,68,3649,0,,
Randall,1,10000,56617,33440,23835,108431,21424,2812,869,34803,519,,
Reagan,9/10,800,1016,645,372,2841,427,52,42,1173,0,,
Real,8,900,1651,1026,625,2943,1053,25,86,1051,0,,
Red River,4/5N,1900,3517,2276,1343,9965,3044,420,252,3717,477,,
Reeves,9/10,17285,7127,3955,3187,12781,1878,281,89,5277,0,,
Refugio,11,1500,2955,2019,953,5583,1617,228,154,2031,313,,
Roberts,1,0,239,152,89,672,193,16,0,227,0,,
Robertson,7,2100,4326,3011,1414,13474,3412,252,252,4991,690,,
Rockwall,2/3,20655,33225,22275,12125,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,4300,3482,2364,1178,8184,2153,405,312,2979,430,,
Rusk,4/5N,5700,9714,6323,3653,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,2500,3570,2334,1254,8871,3267,572,186,3077,0,,
San Augustine,4/5N,2000,2926,2000,949,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,2800,6054,4146,2099,23444,6488,132,190,9275,40,,
San Patricio,11,9300,20023,13422,7072,51116,10209,975,347,19063,2379,,
San Saba,7,1000,1039,827,230,5000,1465,33,72,1828,197,,
Schleicher,9/10,1000,1082,675,407,2218,559,65,34,793,0,,
Scurry,2/3,5895,5206,3135,2107,13000,2566,399,128,5165,0,,
Shackelford,2/3,1000,997,722,298,2612,691,52,0,937,119,,
Shelby,4/5N,3770,4311,3087,1323,19449,4532,540,369,7876,948,,
Sherman,1,1400,1074,653,424,2294,462,24,42,868,0,,
Smith,4/5N,127660,64717,41601,23449,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,2300,3081,2161,1112,7386,1770,457,220,2741,479,,
Starr,11,19400,26459,20342,8577,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,1900,2277,1675,847,7542,1890,168,92,2928,22,,
Sterling,9/10,300,371,283,89,975,186,10,44,375,0,,
Stonewall,2/3,1200,588,346,258,1095,361,63,53,369,0,,
Sutton,9/10,1000,1288,945,345,2992,723,91,0,1051,0,,
Swisher,1,1300,2378,1508,1052,5764,1305,114,61,2381,323,,
Tarrant,2/3,754360,564905,372821,200424,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,57965,48375,31429,17639,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,514,298,225,639,255,10,0,207,0,,
Terry,1,4950,4575,2824,1871,9307,1858,345,178,3985,416,,
Throckmorton,2/3,1200,818,469,350,1247,445,64,0,399,0,,
Titus,4/5N,8200,5870,3871,2121,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,54870,42804,27492,15586,93752,18625,6702,1601,33131,3815,,
Travis,7,535930,369389,265101,114020,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,3550,4332,2653,1790,12104,3956,347,241,4400,427,,
Tyler,4/5N,5900,5607,3453,2199,17963,4895,476,238,6926,722,,
Upshur,4/5N,3400,7719,5314,2517,33011,7825,714,567,12366,1404,,
Upton,9/10,2200,1693,981,722,2730,537,170,30,1105,0,,
Uvalde,8,19185,11558,6970,4701,20379,4508,1498,515,8253,985,,
Val Verde,8,12070,13066,8836,4433,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,6700,11584,8001,3874,45216,11495,1280,711,16861,1783,,
Victoria,8,34450,25322,14985,10612,71388,15242,5624,1030,27119,241,,
Walker,6/5S,17300,13417,9624,4073,63471,10049,1526,400,24628,1438,,
Waller,6/5S,7100,9906,6430,3711,43350,6546,1182,466,16819,1813,,
Ward,9/10,2470,4289,2903,1452,8921,1629,137,92,3551,0,,
Washington,7,43000,12169,7184,5181,29086,7889,2581,1018,10662,72,,
Webb,11,98800,104741,72410,36042,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,6600,9335,6650,3082,32110,7239,1438,615,12933,1328,,
Wheeler,1,1900,1741,1069,735,3915,1002,200,114,1459,243,,
Wichita,2/3,41690,40035,24980,15882,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,7800,5953,3729,2694,10361,2421,457,304,4240,27,,
Willacy,11,2000,7238,5204,2127,16897,3057,325,557,7612,775,,
Williamson,7,191450,159076,118174,46201,458433,73202,14404,4639,146388,19090,,
Wilson,8,7100,13441,9054,5165,40488,8411,1224,615,13986,1510,,
Winkler,9/10,1300,2409,1597,919,5954,964,102,0,2445,0,,
Wise,2/3,15960,15654,10454,5688,54722,10598,3589,552,22459,1533,,
Wood,4/5N,4700,11535,7750,4015,38005,12527,1046,880,13019,1130,,
Yoakum,1,1900,2443,1705,1030,6135,1033,225,60,2367,0,,
Young,2/3,5800,5870,3997,2195,14219,3774,862,431,5296,626,,
Zapata,11,3600,5205,3931,1588,9981,1866,195,202,4642,0,,
Zavala,8,700,5053,2927,2137,8840,1723,25,60,4035,458,,
Other,,,400819,343083,81879,,,,,,,,
