County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Freestone,7,3500,5345,3475,2347,15808,3996,553,261,6319,689,,
Frio,8,10850,6903,4286,3194,16121,2499,186,166,6797,28,,
Gaines,9/10,4300,4396,2664,2045,14548,1907,323,95,6156,717,,
Galveston,6/5S,211680,190469,115073,78550,269280,50987,11784,2830,96486,10219,,
Garza,1,3200,2213,1431,1193,5325,719,33,75,2197,0,,
Gillespie,8,26600,15009,9296,5949,22307,8110,1175,706,6815,681,,
Glasscock,9/10,0,791,455,366,1099,210,23,0,426,0,,
Goliad,8,2000,3318,1845,1541,6281,1832,39,135,2282,0,,
Gonzales,8,8000,9248,6016,4235,15937,3572,550,256,6356,693,,
Gray,1,4400,7923,4891,3368,16924,3531,689,315,6978,42,,
Grayson,2/3,53490,48374,31798,21405,107521,24182,9338,2131,40586,4254,,
Gregg,4/5N,92175,48385,28695,20434,95544,19451,7025,2324,37362,3988,,
Grimes,7,4000,10899,6990,4465,23245,5134,234,311,9653,771,,
Guadalupe,8,66275,64373,41169,29841,130517,23614,3801,1225,49282,3850,,
Hale,1,9900,12193,7732,5213,25476,4604,873,399,10561,1177,,
Hall,1,0,1616,953,761,2406,711,27,72,978,0,,
Hamilton,7,5000,4471,2771,2165,6832,2146,481,296,2427,10,,
Hansford,1,2800,2673,1645,1396,3987,812,139,84,1616,295,,
Hardeman,2/3,3200,2259,1295,1145,3190,912,102,16,1146,0,,
Hardin,6/5S,10900,21646,13049,8992,45112,9762,1003,527,16190,1814,,
Harris,6/5S,2392540,2144899,1401313,803778,3601939,514167,225769,27623,1408024,148273,,
Harrison,4/5N,15170,19414,11899,9115,51900,11607,3063,608,20509,2169,,
Hartley,1,1475,2774,1687,1098,4561,861,196,94,1669,253,,
Haskell,2/3,2600,2768,1732,1170,4831,1266,123,68,1872,187,,
Hays,7,126850,103879,67789,41331,183380,26187,5488,1907,61462,6431,,
Hemphill,1,2900,1939,1169,1052,2827,606,104,98,1066,0,,
Henderson,4/5N,19870,26845,17050,11108,67238,18534,2043,998,26544,1787,,
Hidalgo,11,451500,457418,296039,175328,620824,98328,54962,17074,286328,36161,,
Hill,7,8000,14744,8972,6916,29198,7684,862,523,11381,1209,,
Hockley,1,4600,9430,5520,4347,17799,3453,483,263,6829,887,,
Hood,2/3,25370,32637,19535,13768,50193,15416,1720,867,16867,147,,
Hopkins,4/5N,9370,11399,7119,4654,29175,6887,1192,620,11166,1299,,
Houston,4/5N,5800,7987,5122,3570,18929,5176,634,538,7399,631,,
Howard,9/10,7200,9981,5721,4651,29544,4813,1456,454,12143,858,,
Hudspeth,9/10,1700,2048,1188,899,3979,775,33,0,1778,145,,
Hunt,2/3,32530,31261,18734,13647,77878,15810,4112,947,31096,2723,,
Hutchinson,1,4000,7828,4484,3475,16258,3581,504,246,6098,741,,
Irion,9/10,0,764,442,329,1234,328,15,0,429,0,,
Jack,2/3,3600,3355,2007,1474,7230,1515,198,149,2732,284,,
Jackson,8,8990,6393,4035,2542,11425,2720,380,237,4205,674,,
Jasper,4/5N,13900,13631,7891,6251,28056,7187,1597,374,11687,1173,,
Jeff Davis,9/10,1300,1825,1028,843,2180,812,28,0,685,0,,
Jefferson,6/5S,197490,98586,61773,37679,197382,37595,13127,2431,90120,6898,,
Jim Hogg,11,1300,3762,2167,1614,3791,890,14,60,1572,0,,
Jim Wells,11,27405,23842,13536,10805,30579,6358,3897,985,12474,1370,,
Johnson,2/3,77070,63345,38112,26681,135345,25151,3559,1471,53224,5814,,
Jones,2/3,2700,5505,3420,2537,17011,3188,337,254,6981,525,,
Karnes,8,11580,6102,3861,3006,12669,2211,370,244,5177,505,,
Kaufman,2/3,44850,49268,31470,19571,102341,16113,2857,1189,40613,4498,,
Kendall,8,14800,25993,16140,10777,37890,9152,1091,801,12702,160,,
Kenedy,11,0,313,174,143,321,68,1,0,139,0,,
Kent,2/3,0,379,220,181,615,201,13,60,198,0,,
Kerr,8,15500,21930,14186,8373,43793,14769,2805,1022,13990,1087,,
Kimble,9/10,2500,2305,1350,1056,3651,1288,90,0,1243,0,,
King,1,0,90,64,30,205,51,7,0,69,0,,
Kinney,8,1700,1627,1085,570,3050,910,11,0,1171,0,,
Kleberg,11,45705,20716,11427,9492,24188,4046,1401,341,9265,870,,
Knox,2/3,2100,1906,1068,944,2808,736,95,127,976,182,,
La Salle,8,22565,4929,2818,2266,6212,1018,22,60,2410,0,,
Lamar,4/5N,23000,20792,12164,9390,39402,9726,3115,745,14986,1612,,
Lamb,1,2200,5777,3457,2648,9740,2240,454,226,3968,536,,
Lampasas,7,4200,7035,4500,2987,17366,4322,348,284,6457,0,,
Lavaca,8,7400,8705,5295,4182,16004,4775,820,612,5435,476,,
Lee,7,3900,6766,4306,2778,13993,3219,334,226,5333,494,,
Leon,7,3300,6060,3948,2789,13946,4334,155,74,4662,603,,
Liberty,6/5S,31105,22371,14276,9067,66868,11399,1398,614,28567,2987,,
Limestone,7,6500,6951,4397,3132,18871,4670,2332,1060,7512,702,,
Lipscomb,1,1300,1249,739,560,2520,617,24,61,919,190,,
Live Oak,11,2600,4489,2598,1983,10055,2533,35,100,3769,300,,
Llano,7,5400,10121,6352,4268,18908,8119,277,358,5362,15,,
Loving,9/10,0,54,31,23,129,23,0,0,50,0,,
Lubbock,1,196650,157814,94760,65723,244992,39476,20974,4093,83028,9242,,
Lynn,1,1500,2526,1545,1048,4496,974,191,40,1838,328,,
Madison,7,2800,3803,2516,1572,11595,2264,299,258,4451,17,,
Marion,4/5N,1100,3390,2017,1612,8277,2697,351,158,3058,0,,
Martin,9/10,2000,2250,1345,1005,4136,659,165,0,1624,0,,
Mason,9/10,1800,2596,1461,1210,3521,1250,104,0,1147,0,,
Matagorda,6/5S,12210,13656,9321,4856,28247,6391,1113,369,11409,1164,,
Maverick,8,37000,30019,22204,9893,42606,7003,2970,1198,18727,152,,
McCulloch,9/10,3800,3043,1835,1342,6435,1792,212,122,2275,260,,
McLennan,7,112590,96669,60508,41831,200781,37728,11153,3621,71906,8718,,
McMullen,11,1000,379,225,185,616,189,10,0,202,0,,
Medina,8,13000,22151,14346,9541,41263,8757,899,536,16090,1720,,
Menard,9/10,1200,1326,794,660,1790,699,9,40,550,0,,
Midland,9/10,123775,77069,45196,33064,131025,18438,5950,1288,49538,4151,,
Milam,7,7400,10173,5973,4460,19689,5245,532,297,7641,827,,
Mills,7,2200,2392,1412,1056,4006,1416,149,152,1305,265,,
Mitchell,2/3,3500,2313,1451,902,6958,1259,265,96,2753,254,,
Montague,2/3,4250,7749,4598,3461,15872,4444,560,383,5668,702,,
Montgomery,6/5S,312070,212418,134610,83727,467232,81457,20255,3836,157396,17330,,
Moore,1,5270,11361,6568,4988,14986,2372,448,176,6143,27,,
Morris,4/5N,1900,3864,2412,1687,9830,2730,77,179,3692,0,,
Motley,1,0,527,344,193,994,368,22,50,319,0,,
Nacogdoches,4/5N,25500,27594,18087,12862,51773,9953,2530,755,19948,1728,,
Navarro,2/3,29700,22962,13946,9425,38360,8651,1720,869,15775,1772,,
Newton,4/5N,2700,3949,2215,1808,11298,2878,55,113,4648,354,,
Nolan,2/3,7300,6076,3932,3059,11321,2737,519,251,4249,719,,
Nueces,11,204705,174498,100814,77143,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,4000,3709,2470,1423,7106,1148,200,114,2812,0,,
Oldham,1,1500,722,416,318,1728,316,18,0,654,227,,
Orange,6/5S,3800,24881,15333,10246,65087,13729,1456,548,26244,2692,,
Palo Pinto,2/3,4600,10273,6194,4539,23207,5893,864,283,8796,816,,
Panola,4/5N,3500,6124,4032,2736,18462,4589,473,377,7117,661,,
Parker,2/3,56950,56859,34175,24405,111686,22331,2890,1301,40567,3773,,
Parmer,1,2400,4635,2645,2201,7222,1366,161,174,2910,525,,
Pecos,9/10,5600,8799,4977,4033,12317,2141,400,120,5047,517,,
Polk,4/5N,8800,17325,10336,7792,42276,9733,1184,574,17118,1025,,
Potter,1,162395,47747,28758,19760,88673,15203,10224,1770,35559,518,,
Presidio,9/10,5000,6766,4180,2644,5069,1601,27,0,2039,0,,
Rains,4/5N,1900,3778,2313,1559,10277,3123,163,68,3649,0,,
Randall,1,14370,68007,39361,30508,108431,21424,2812,869,34803,519,,
Reagan,9/10,1300,1443,886,728,2841,427,52,42,1173,0,,
Real,8,1700,2143,1183,972,2943,1053,25,86,1051,0,,
Red River,4/5N,3200,4875,2969,2294,9965,3044,420,252,3717,477,,
Reeves,9/10,24265,8227,4480,3813,12781,1878,281,89,5277,0,,
Refugio,11,2600,4065,2368,1765,5583,1617,228,154,2031,313,,
Roberts,1,0,306,168,147,672,193,16,0,227,0,,
Robertson,7,3300,6536,4086,3022,13474,3412,252,252,4991,690,,
Rockwall,2/3,42835,48786,30028,20910,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,6300,4974,2828,2412,8184,2153,405,312,2979,430,,
Rusk,4/5N,9570,14712,9151,6436,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,3300,4643,2709,2145,8871,3267,572,186,3077,0,,
San Augustine,4/5N,3200,3618,2192,1503,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,3700,8536,5145,3951,23444,6488,132,190,9275,40,,
San Patricio,11,16970,29128,17899,12381,51116,10209,975,347,19063,2379,,
San Saba,7,1900,1679,1155,574,5000,1465,33,72,1828,197,,
Schleicher,9/10,1700,1362,757,652,2218,559,65,34,793,0,,
Scurry,2/3,6695,6192,3787,2633,13000,2566,399,128,5165,0,,
Shackelford,2/3,1700,1443,841,637,2612,691,52,0,937,119,,
Shelby,4/5N,8480,6792,4101,3079,19449,4532,540,369,7876,948,,
Sherman,1,1800,1297,793,573,2294,462,24,42,868,0,,
Smith,4/5N,171290,93118,57796,36790,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,3800,4283,2594,1954,7386,1770,457,220,2741,479,,
Starr,11,29500,45006,27754,21191,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,2800,3095,1977,1444,7542,1890,168,92,2928,22,,
Sterling,9/10,700,534,331,205,975,186,10,44,375,0,,
Stonewall,2/3,1600,692,388,341,1095,361,63,53,369,0,,
Sutton,9/10,1900,1852,1128,744,2992,723,91,0,1051,0,,
Swisher,1,2100,2861,1758,1430,5764,1305,114,61,2381,323,,
Tarrant,2/3,1052460,870071,522910,364403,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,80215,64881,38326,27947,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,613,364,267,639,255,10,0,207,0,,
Terry,1,7220,5890,3475,2767,9307,1858,345,178,3985,416,,
Throckmorton,2/3,2000,933,512,431,1247,445,64,0,399,0,,
Titus,4/5N,16750,8558,5415,3480,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,76760,59078,34109,25583,93752,18625,6702,1601,33131,3815,,
Travis,7,1082250,660637,431370,253601,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,4450,5546,3379,2419,12104,3956,347,241,4400,427,,
Tyler,4/5N,8000,7069,4055,3142,17963,4895,476,238,6926,722,,
Upshur,4/5N,4800,11970,7110,5349,33011,7825,714,567,12366,1404,,
Upton,9/10,3100,1950,1059,899,2730,537,170,30,1105,0,,
Uvalde,8,26335,14891,8972,6221,20379,4508,1498,515,8253,985,,
Val Verde,8,32440,19969,13507,7392,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,10900,18203,11446,7772,45216,11495,1280,711,16861,1783,,
Victoria,8,47650,35023,21634,14251,71388,15242,5624,1030,27119,241,,
Walker,6/5S,27770,22225,14986,9159,63471,10049,1526,400,24628,1438,,
Waller,6/5S,10100,15099,9566,6290,43350,6546,1182,466,16819,1813,,
Ward,9/10,4440,5950,3350,2841,8921,1629,137,92,3551,0,,
Washington,7,56300,16030,9331,7096,29086,7889,2581,1018,10662,72,,
Webb,11,144500,165110,107079,65463,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,13580,13944,9589,5556,32110,7239,1438,615,12933,1328,,
Wheeler,1,2800,2160,1264,1076,3915,1002,200,114,1459,243,,
Wichita,2/3,60570,54547,33260,24348,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,9400,7467,4433,3805,10361,2421,457,304,4240,27,,
Willacy,11,5200,11891,7093,4996,16897,3057,325,557,7612,775,,
Williamson,7,294150,284307,185499,110679,458433,73202,14404,4639,146388,19090,,
Wilson,8,16600,19216,12397,8048,40488,8411,1224,615,13986,1510,,
Winkler,9/10,1800,3402,2023,1612,5954,964,102,0,2445,0,,
Wise,2/3,21700,24236,14927,10607,54722,10598,3589,552,22459,1533,,
Wood,4/5N,6100,17922,10914,8175,38005,12527,1046,880,13019,1130,,
Yoakum,1,2800,3267,2218,1454,6135,1033,225,60,2367,0,,
Young,2/3,7700,7584,4591,3555,14219,3774,862,431,5296,626,,
Zapata,11,6600,8501,5541,3469,9981,1866,195,202,4642,0,,
Zavala,8,1600,6984,4029,2978,8840,1723,25,60,4035,458,,
Other, ,,895086,727876,205528,,,,,,,,
