County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Jim Wells,11,21825,20649,12466,8519,30579,6358,3897,985,12474,1370,,
Johnson,44230,54880,45496,31101,15263,135345,25151,3559,1471,53224,5814,,
Jones,44230,2100,4435,2885,1879,17011,3188,337,254,6981,525,,
Karnes,8,5700,4908,3428,2150,12669,2211,370,244,5177,505,,
Kaufman,44230,32750,34247,22504,12688,102341,16113,2857,1189,40613,4498,,
Kendall,8,7800,20913,13517,7798,37890,9152,1091,801,12702,160,,
Kenedy,11,0,285,160,125,321,68,1,0,139,0,,
Kent,44230,0,338,202,152,615,201,13,60,198,0,,
Kerr,8,11900,17322,11811,5740,43793,14769,2805,1022,13990,1087,,
Kimble,44449,1800,1889,1189,720,3651,1288,90,0,1243,0,,
King,1,0,57,40,19,205,51,7,0,69,0,,
Kinney,8,1300,1155,821,342,3050,910,11,0,1171,0,,
Kleberg,11,36525,18833,11235,7686,24188,4046,1401,341,9265,870,,
Knox,44230,1700,1639,988,734,2808,736,95,127,976,182,,
La Salle,8,19725,4297,2553,1899,6212,1018,22,60,2410,0,,
Lamar,4/5N,18500,17187,10742,6724,39402,9726,3115,745,14986,1612,,
Lamb,1,1700,5026,3050,2144,9740,2240,454,226,3968,536,,
Lampasas,7,3200,4981,3356,1761,17366,4322,348,284,6457,0,,
Lavaca,8,5400,6943,4673,2719,16004,4775,820,612,5435,476,,
Lee,7,2700,4877,3409,1577,13993,3219,334,226,5333,494,,
Leon,7,2200,4196,2990,1350,13946,4334,155,74,4662,603,,
Liberty,6/5S,24925,15598,10682,5451,66868,11399,1398,614,28567,2987,,
Limestone,7,4900,5692,3777,2113,18871,4670,2332,1060,7512,702,,
Lipscomb,1,900,1006,634,396,2520,617,24,61,919,190,,
Live Oak,11,1700,3641,2320,1374,10055,2533,35,100,3769,300,,
Llano,7,4400,8022,5331,2928,18908,8119,277,358,5362,15,,
Loving,44449,0,41,29,12,129,23,0,0,50,0,,
Lubbock,1,168240,130470,80329,51447,244992,39476,20974,4093,83028,9242,,
Lynn,1,1000,2094,1324,797,4496,974,191,40,1838,328,,
Madison,7,2100,2652,1824,987,11595,2264,299,258,4451,17,,
Marion,4/5N,700,2345,1622,778,8277,2697,351,158,3058,0,,
Martin,44449,1600,1979,1216,846,4136,659,165,0,1624,0,,
Mason,44449,1400,2002,1256,801,3521,1250,104,0,1147,0,,
Matagorda,6/5S,7370,9037,6673,2501,28247,6391,1113,369,11409,1164,,
Maverick,8,28200,15581,12946,3530,42606,7003,2970,1198,18727,152,,
McCulloch,44449,2900,2545,1676,957,6435,1792,212,122,2275,260,,
McLennan,7,89150,76863,50856,30114,200781,37728,11153,3621,71906,8718,,
McMullen,11,800,331,211,140,616,189,10,0,202,0,,
Medina,8,8900,16990,11390,6537,41263,8757,899,536,16090,1720,,
Menard,44449,900,1202,722,599,1790,699,9,40,550,0,,
Midland,44449,102725,44488,30331,14759,131025,18438,5950,1288,49538,4151,,
Milam,7,5800,7942,5362,2744,19689,5245,532,297,7641,827,,
Mills,7,1400,2001,1335,723,4006,1416,149,152,1305,265,,
Mitchell,44230,2700,2099,1385,742,6958,1259,265,96,2753,254,,
Montague,44230,3250,6375,3932,2533,15872,4444,560,383,5668,702,,
Montgomery,6/5S,238800,163724,107040,60168,467232,81457,20255,3836,157396,17330,,
Moore,1,4170,9321,5472,3946,14986,2372,448,176,6143,27,,
Morris,4/5N,1600,2865,2022,1004,9830,2730,77,179,3692,0,,
Motley,1,0,489,326,169,994,368,22,50,319,0,,
Nacogdoches,4/5N,18500,20551,14315,8396,51773,9953,2530,755,19948,1728,,
Navarro,44230,24700,19680,12391,7461,38360,8651,1720,869,15775,1772,,
Newton,4/5N,2200,3372,2060,1360,11298,2878,55,113,4648,354,,
Nolan,44230,6000,5254,3491,2562,11321,2737,519,251,4249,719,,
Nueces,11,156175,141392,87797,55840,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,3100,2822,2168,768,7106,1148,200,114,2812,0,,
Oldham,1,1200,616,369,256,1728,316,18,0,654,227,,
Orange,6/5S,2600,19744,13146,7068,65087,13729,1456,548,26244,2692,,
Palo Pinto,44230,3800,7883,4948,3250,23207,5893,864,283,8796,816,,
Panola,4/5N,2900,4887,3362,1888,18462,4589,473,377,7117,661,,
Parker,44230,45590,44730,28376,17138,111686,22331,2890,1301,40567,3773,,
Parmer,1,1800,3706,2403,1394,7222,1366,161,174,2910,525,,
Pecos,44449,4400,8127,4745,3534,12317,2141,400,120,5047,517,,
Polk,4/5N,7300,14284,9057,5488,42276,9733,1184,574,17118,1025,,
Potter,1,141795,40299,24770,15928,88673,15203,10224,1770,35559,518,,
Presidio,44449,4200,5844,3814,2046,5069,1601,27,0,2039,0,,
Rains,4/5N,1600,2947,1992,1004,10277,3123,163,68,3649,0,,
Randall,1,11200,57414,34014,24458,108431,21424,2812,869,34803,519,,
Reagan,44449,1000,1301,820,632,2841,427,52,42,1173,0,,
Real,8,1200,1865,1093,772,2943,1053,25,86,1051,0,,
Red River,4/5N,2200,4041,2609,1666,9965,3044,420,252,3717,477,,
Reeves,44449,19625,7671,4243,3460,12781,1878,281,89,5277,0,,
Refugio,11,1800,3107,2133,996,5583,1617,228,154,2031,313,,
Roberts,1,0,281,159,129,672,193,16,0,227,0,,
Robertson,7,2200,4997,3369,1825,13474,3412,252,252,4991,690,,
Rockwall,44230,33015,37795,24766,14328,80325,13395,3750,1347,27575,3321,,
Runnels,44230,5100,3793,2547,1417,8184,2153,405,312,2979,430,,
Rusk,4/5N,6300,11346,7453,4529,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,2900,3850,2520,1478,8871,3267,572,186,3077,0,,
San Augustine,4/5N,2600,3148,2196,995,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,2900,6779,4645,2530,23444,6488,132,190,9275,40,,
San Patricio,11,11700,23112,15060,8826,51116,10209,975,347,19063,2379,,
San Saba,7,1400,1219,881,363,5000,1465,33,72,1828,197,,
Schleicher,44449,1300,1174,685,489,2218,559,65,34,793,0,,
Scurry,44230,6095,5361,3179,2257,13000,2566,399,128,5165,0,,
Shackelford,44230,1200,1143,791,382,2612,691,52,0,937,119,,
Shelby,4/5N,5340,4993,3363,1762,19449,4532,540,369,7876,948,,
Sherman,1,1600,1122,672,453,2294,462,24,42,868,0,,
Smith,4/5N,142490,73900,47605,26879,182283,39337,19690,3030,62467,7172,,
Somervell,44230,2900,3281,2254,1230,7386,1770,457,220,2741,479,,
Starr,11,23100,34052,22787,13930,45765,7370,4479,1999,21117,3311,,
Stephens,44230,2500,2461,1798,916,7542,1890,168,92,2928,22,,
Sterling,44449,400,474,300,175,975,186,10,44,375,0,,
Stonewall,44230,1400,614,361,285,1095,361,63,53,369,0,,
Sutton,44449,1300,1511,1066,451,2992,723,91,0,1051,0,,
Swisher,1,1500,2518,1573,1169,5764,1305,114,61,2381,323,,
Tarrant,44230,831190,630495,409201,231094,1617160,244511,86106,18386,590239,56668,,
Taylor,44230,66185,53771,32998,21688,107257,20131,11065,2465,36680,4185,,
Terrell,44449,0,548,315,242,639,255,10,0,207,0,,
Terry,1,6320,4887,3100,2012,9307,1858,345,178,3985,416,,
Throckmorton,44230,1500,846,487,363,1247,445,64,0,399,0,,
Titus,4/5N,9100,6554,4310,2429,24323,4845,1811,633,9797,1297,,
Tom Green,44449,62190,47563,30093,17842,93752,18625,6702,1601,33131,3815,,
Travis,7,635080,442290,316766,137376,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,3750,4601,2856,1909,12104,3956,347,241,4400,427,,
Tyler,4/5N,6600,6087,3703,2467,17963,4895,476,238,6926,722,,
Upshur,4/5N,3700,9031,5994,3325,33011,7825,714,567,12366,1404,,
Upton,44449,2500,1718,995,728,2730,537,170,30,1105,0,,
Uvalde,8,21825,13223,8005,5387,20379,4508,1498,515,8253,985,,
Val Verde,8,15040,15408,10954,4752,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,7500,13370,9092,4818,45216,11495,1280,711,16861,1783,,
Victoria,8,38450,27843,17187,11047,71388,15242,5624,1030,27119,241,,
Walker,6/5S,19500,15576,11033,5292,63471,10049,1526,400,24628,1438,,
Waller,6/5S,8300,11318,7317,4457,43350,6546,1182,466,16819,1813,,
Ward,44449,4040,5197,3011,2289,8921,1629,137,92,3551,0,,
Washington,7,49600,13302,7639,5911,29086,7889,2581,1018,10662,72,,
Webb,11,110400,124858,84548,44616,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,8470,10835,7730,3961,32110,7239,1438,615,12933,1328,,
Wheeler,1,2300,1888,1166,848,3915,1002,200,114,1459,243,,
Wichita,44230,44190,42281,26878,17167,105631,19854,8664,2030,42031,3508,,
Wilbarger,44230,8600,6299,3902,3018,10361,2421,457,304,4240,27,,
Willacy,11,2300,8339,5967,2475,16897,3057,325,557,7612,775,,
Williamson,7,223150,188125,137396,56944,458433,73202,14404,4639,146388,19090,,
Wilson,8,8200,15569,10442,6030,40488,8411,1224,615,13986,1510,,
Winkler,44449,1500,2952,1748,1338,5954,964,102,0,2445,0,,
Wise,44230,18130,18647,11948,7309,54722,10598,3589,552,22459,1533,,
Wood,4/5N,5100,13409,8780,5103,38005,12527,1046,880,13019,1130,,
Yoakum,1,2200,2678,1877,1130,6135,1033,225,60,2367,0,,
Young,44230,6600,6134,4051,2422,14219,3774,862,431,5296,626,,
Zapata,11,4900,6185,4816,1773,9981,1866,195,202,4642,0,,
Zavala,8,900,5389,3093,2309,8840,1723,25,60,4035,458,,
Other,N/A,0,492448,426372,85476,,,,,,,,
