County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,
Comal,8,60930,63485,40861,24904,125307,28528,5457,1845,38712,4242,,
Comanche,2/3,6490,5627,3684,2342,10944,3330,330,292,3738,455,,
Concho,9/10,1800,1270,788,510,2288,689,76,66,815,0,,
Cooke,2/3,15000,12183,7817,4584,32675,7804,948,552,11640,1051,,
Coryell,7,25465,14530,9064,5851,60428,8040,1178,610,22789,2014,,
Cottle,2/3,0,551,343,217,1123,339,5,0,446,0,,
Crane,9/10,3150,1826,1148,690,3554,594,71,110,1353,0,,
Crockett,9/10,0,1577,908,681,2694,612,31,56,1031,0,,
Crosby,1,3650,2981,1670,1329,4421,1085,98,115,1771,284,,
Culberson,9/10,1600,1030,695,338,1746,480,67,0,722,0,,
Dallam,1,20990,3642,2145,1506,5217,857,40,0,2067,0,,
Dallas,2/3,1197645,963366,637678,348149,2028105,292117,142713,21399,730851,83452,,
Dawson,9/10,3100,2938,1908,1077,9789,1898,304,112,4206,475,,
Deaf Smith,1,3700,5546,3616,2130,13439,2423,238,147,5332,0,,
Delta,4/5N,1300,1608,1011,639,4222,1118,379,100,1580,0,,
Denton,2/3,404090,346858,214932,137917,697330,93499,23806,5913,257836,22330,,
DeWitt,8,4500,6335,4260,2208,16110,4035,319,438,6110,1055,,
Dickens,1,0,854,482,392,1858,525,21,0,689,0,,
Dimmit,8,20525,6542,3714,2832,7539,1749,238,175,3179,48,,
Donley,1,1200,1243,877,374,2716,804,27,65,918,0,,
Duval,11,2600,6196,3743,2755,8600,2031,69,150,3541,482,,
Eastland,2/3,4000,6510,4226,2771,14970,4054,860,389,5393,591,,
Ector,9/10,98960,56999,35451,22477,120896,15970,5303,1016,50679,428,,
Edwards,8,0,667,463,209,1555,561,24,0,528,0,,
El Paso,9/10,412370,391752,252388,145146,640180,105175,35065,8383,245567,27330,,
Ellis,2/3,78860,69972,45276,26960,141665,24288,3985,1994,54463,6578,,
Erath,2/3,15500,11619,8204,3906,34875,6256,1250,481,12564,1079,,
Falls,7,22165,5176,3303,2099,14049,3226,328,187,5671,486,,
Fannin,2/3,26365,11406,6914,4997,28874,6588,962,614,10987,1108,,
Fayette,7,5800,9343,6043,3775,20879,6679,998,647,6844,671,,
Fisher,2/3,1900,1290,775,562,3088,961,101,28,1061,0,,
Floyd,1,1900,2620,1608,1070,4371,1070,132,68,1723,0,,
Foard,2/3,1600,669,401,293,962,315,7,80,332,0,,
Fort Bend,6/5S,355990,376643,239399,145473,616413,93851,24721,4977,175581,19047,,
Franklin,4/5N,2600,2943,1887,1129,8554,2367,169,163,2871,0,,
Freestone,7,3100,4499,3130,1646,15808,3996,553,261,6319,689,,
Frio,8,9750,5997,3812,2744,16121,2499,186,166,6797,28,,
Gaines,9/10,3800,3709,2422,1497,14548,1907,323,95,6156,717,,
Galveston,6/5S,181900,162923,102437,63092,269280,50987,11784,2830,96486,10219,,
Garza,1,2400,1598,1067,611,5325,719,33,75,2197,0,,
Gillespie,8,24000,12551,8147,4561,22307,8110,1175,706,6815,681,,
Glasscock,9/10,0,735,421,320,1099,210,23,0,426,0,,
Goliad,8,1700,2973,1753,1246,6281,1832,39,135,2282,0,,
Gonzales,8,6900,7972,5616,3287,15937,3572,550,256,6356,693,,
Gray,1,4000,6665,4474,2420,16924,3531,689,315,6978,42,,
Grayson,2/3,47020,40364,26838,16915,107521,24182,9338,2131,40586,4254,,
Gregg,4/5N,81915,43301,26745,17101,95544,19451,7025,2324,37362,3988,,
Grimes,7,3600,9392,6294,3516,23245,5134,234,311,9653,771,,
Guadalupe,8,59805,55304,35467,24013,130517,23614,3801,1225,49282,3850,,
Hale,1,7700,10673,7136,4104,25476,4604,873,399,10561,1177,,
Hall,1,0,1446,860,612,2406,711,27,72,978,0,,
Hamilton,7,4500,3754,2628,1511,6832,2146,481,296,2427,10,,
Hansford,1,2300,2411,1571,1151,3987,812,139,84,1616,295,,
Hardeman,2/3,3100,2135,1216,1074,3190,912,102,16,1146,0,,
Hardin,6/5S,9100,19174,11958,7476,45112,9762,1003,527,16190,1814,,
Harris,6/5S,2130230,1750630,1180071,615194,3601939,514167,225769,27623,1408024,148273,,
Harrison,4/5N,14170,17238,10631,7690,51900,11607,3063,608,20509,2169,,
Hartley,1,1475,2664,1609,1061,4561,861,196,94,1669,253,,
Haskell,2/3,2300,2461,1630,946,4831,1266,123,68,1872,187,,
Hays,7,108820,85089,57291,31252,183380,26187,5488,1907,61462,6431,,
Hemphill,1,2800,1766,1072,905,2827,606,104,98,1066,0,,
Henderson,4/5N,18270,23072,15249,8765,67238,18534,2043,998,26544,1787,,
Hidalgo,11,406770,365487,242658,130215,620824,98328,54962,17074,286328,36161,,
Hill,7,7800,12195,8282,4754,29198,7684,862,523,11381,1209,,
Hockley,1,4000,8873,5272,3935,17799,3453,483,263,6829,887,,
Hood,2/3,21870,28221,18453,10247,50193,15416,1720,867,16867,147,,
Hopkins,4/5N,8870,10149,6648,3736,29175,6887,1192,620,11166,1299,,
Houston,4/5N,4900,7007,4793,2764,18929,5176,634,538,7399,631,,
Howard,9/10,6100,8899,5315,3809,29544,4813,1456,454,12143,858,,
Hudspeth,9/10,1300,1826,1116,747,3979,775,33,0,1778,145,,
Hunt,2/3,31930,25918,16150,10500,77878,15810,4112,947,31096,2723,,
Hutchinson,1,3500,7220,4233,3089,16258,3581,504,246,6098,741,,
Irion,9/10,0,640,424,221,1234,328,15,0,429,0,,
Jack,2/3,3000,3007,1799,1315,7230,1515,198,149,2732,284,,
Jackson,8,8590,5586,3424,2262,11425,2720,380,237,4205,674,,
Jasper,4/5N,13300,12647,7596,5385,28056,7187,1597,374,11687,1173,,
Jeff Davis,9/10,1100,1676,972,720,2180,812,28,0,685,0,,
Jefferson,6/5S,173490,81867,56098,26213,197382,37595,13127,2431,90120,6898,,
Jim Hogg,11,1300,3193,2016,1190,3791,890,14,60,1572,0,,
Jim Wells,11,24665,21452,12770,9051,30579,6358,3897,985,12474,1370,,
Johnson,2/3,65990,50189,33028,18122,135345,25151,3559,1471,53224,5814,,
Jones,2/3,2500,4794,3050,2080,17011,3188,337,254,6981,525,,
Karnes,8,11380,5448,3585,2572,12669,2211,370,244,5177,505,,
Kaufman,2/3,39750,38729,25142,14704,102341,16113,2857,1189,40613,4498,,
Kendall,8,10500,22152,14128,8469,37890,9152,1091,801,12702,160,,
Kenedy,11,0,292,165,128,321,68,1,0,139,0,,
Kent,2/3,0,354,210,160,615,201,13,60,198,0,,
Kerr,8,13700,18567,12709,6094,43793,14769,2805,1022,13990,1087,,
Kimble,9/10,2100,2150,1320,915,3651,1288,90,0,1243,0,,
King,1,0,63,43,23,205,51,7,0,69,0,,
Kinney,8,1500,1337,989,357,3050,910,11,0,1171,0,,
Kleberg,11,40865,19695,11453,8358,24188,4046,1401,341,9265,870,,
Knox,2/3,1800,1687,1009,763,2808,736,95,127,976,182,,
La Salle,8,21295,4716,2746,2125,6212,1018,22,60,2410,0,,
Lamar,4/5N,20500,18363,11239,7478,39402,9726,3115,745,14986,1612,,
Lamb,1,2000,5315,3228,2321,9740,2240,454,226,3968,536,,
Lampasas,7,3600,5500,3637,2032,17366,4322,348,284,6457,0,,
Lavaca,8,6400,7729,4834,3394,16004,4775,820,612,5435,476,,
Lee,7,3200,5519,3705,1980,13993,3219,334,226,5333,494,,
Leon,7,2800,4844,3290,1814,13946,4334,155,74,4662,603,,
Liberty,6/5S,27765,18229,12532,6287,66868,11399,1398,614,28567,2987,,
Limestone,7,5800,6210,4023,2524,18871,4670,2332,1060,7512,702,,
Lipscomb,1,1000,1142,706,474,2520,617,24,61,919,190,,
Live Oak,11,2100,3951,2372,1637,10055,2533,35,100,3769,300,,
Llano,7,4900,8835,5773,3319,18908,8119,277,358,5362,15,,
Loving,9/10,0,45,31,14,129,23,0,0,50,0,,
Lubbock,1,181680,144201,87106,58544,244992,39476,20974,4093,83028,9242,,
Lynn,1,1200,2265,1390,917,4496,974,191,40,1838,328,,
Madison,7,2400,3156,2158,1192,11595,2264,299,258,4451,17,,
Marion,4/5N,900,2543,1687,935,8277,2697,351,158,3058,0,,
Martin,9/10,1800,1995,1224,854,4136,659,165,0,1624,0,,
Mason,9/10,1500,2257,1395,922,3521,1250,104,0,1147,0,,
Matagorda,6/5S,10040,10207,7153,3246,28247,6391,1113,369,11409,1164,,
Maverick,8,32400,19990,15860,5083,42606,7003,2970,1198,18727,152,,
McCulloch,9/10,3100,2664,1732,1021,6435,1792,212,122,2275,260,,
McLennan,7,103010,82279,53375,33503,200781,37728,11153,3621,71906,8718,,
McMullen,11,1000,357,220,164,616,189,10,0,202,0,,
Medina,8,10800,18929,12313,7872,41263,8757,899,536,16090,1720,,
Menard,9/10,1000,1281,773,629,1790,699,9,40,550,0,,
Midland,9/10,116325,47016,31418,16271,131025,18438,5950,1288,49538,4151,,
Milam,7,6500,8496,5532,3147,19689,5245,532,297,7641,827,,
Mills,7,1700,2127,1342,844,4006,1416,149,152,1305,265,,
Mitchell,2/3,3100,2120,1392,758,6958,1259,265,96,2753,254,,
Montague,2/3,3650,6859,4270,2700,15872,4444,560,383,5668,702,,
Montgomery,6/5S,277610,180807,117447,67536,467232,81457,20255,3836,157396,17330,,
Moore,1,4770,10266,6239,4136,14986,2372,448,176,6143,27,,
Morris,4/5N,1800,3190,2149,1233,9830,2730,77,179,3692,0,,
Motley,1,0,495,330,171,994,368,22,50,319,0,,
Nacogdoches,4/5N,23800,23508,15916,9883,51773,9953,2530,755,19948,1728,,
Navarro,2/3,26400,20655,12590,8260,38360,8651,1720,869,15775,1772,,
Newton,4/5N,2400,3520,2077,1493,11298,2878,55,113,4648,354,,
Nolan,2/3,7000,5469,3549,2725,11321,2737,519,251,4249,719,,
Nueces,11,176295,155850,91836,66664,284366,54069,25582,4100,113767,9771,,
Ochiltree,1,3700,3323,2422,1057,7106,1148,200,114,2812,0,,
Oldham,1,1300,655,389,276,1728,316,18,0,654,227,,
Orange,6/5S,3100,21868,13958,8425,65087,13729,1456,548,26244,2692,,
Palo Pinto,2/3,4200,8775,5470,3653,23207,5893,864,283,8796,816,,
Panola,4/5N,3300,5453,3674,2329,18462,4589,473,377,7117,661,,
Parker,2/3,51370,48465,30234,19233,111686,22331,2890,1301,40567,3773,,
Parmer,1,2100,3865,2515,1499,7222,1366,161,174,2910,525,,
Pecos,9/10,5100,8492,4855,3796,12317,2141,400,120,5047,517,,
Polk,4/5N,7900,15294,9441,6213,42276,9733,1184,574,17118,1025,,
Potter,1,152695,43578,26468,17594,88673,15203,10224,1770,35559,518,,
Presidio,9/10,4900,6228,4033,2234,5069,1601,27,0,2039,0,,
Rains,4/5N,1800,3213,2097,1177,10277,3123,163,68,3649,0,,
Randall,1,11700,62575,36704,27181,108431,21424,2812,869,34803,519,,
Reagan,9/10,1200,1349,855,664,2841,427,52,42,1173,0,,
Real,8,1400,1944,1138,806,2943,1053,25,86,1051,0,,
Red River,4/5N,2700,4225,2699,1775,9965,3044,420,252,3717,477,,
Reeves,9/10,21895,7844,4309,3583,12781,1878,281,89,5277,0,,
Refugio,11,2100,3226,2183,1068,5583,1617,228,154,2031,313,,
Roberts,1,0,292,162,137,672,193,16,0,227,0,,
Robertson,7,2800,5545,3601,2237,13474,3412,252,252,4991,690,,
Rockwall,2/3,40035,40755,26028,16098,80325,13395,3750,1347,27575,3321,,
Runnels,2/3,5900,4292,2628,1861,8184,2153,405,312,2979,430,,
Rusk,4/5N,8870,12672,8294,5139,43777,9197,1501,759,17428,1859,,
Sabine,4/5N,3200,3966,2556,1580,8871,3267,572,186,3077,0,,
San Augustine,4/5N,3000,3339,2193,1206,6811,2227,415,337,2590,0,,
San Jacinto,4/5N,3600,7139,4664,2899,23444,6488,132,190,9275,40,,
San Patricio,11,15370,25820,16380,10275,51116,10209,975,347,19063,2379,,
San Saba,7,1800,1314,936,404,5000,1465,33,72,1828,197,,
Schleicher,9/10,1400,1213,700,514,2218,559,65,34,793,0,,
Scurry,2/3,6395,5634,3299,2433,13000,2566,399,128,5165,0,,
Shackelford,2/3,1400,1213,808,438,2612,691,52,0,937,119,,
Shelby,4/5N,8080,6104,3836,2579,19449,4532,540,369,7876,948,,
Sherman,1,1800,1192,711,488,2294,462,24,42,868,0,,
Smith,4/5N,157060,81408,52185,30046,182283,39337,19690,3030,62467,7172,,
Somervell,2/3,3400,3700,2384,1526,7386,1770,457,220,2741,479,,
Starr,11,25700,38379,25327,16058,45765,7370,4479,1999,21117,3311,,
Stephens,2/3,2700,2716,1835,1148,7542,1890,168,92,2928,22,,
Sterling,9/10,500,500,313,188,975,186,10,44,375,0,,
Stonewall,2/3,1600,640,365,299,1095,361,63,53,369,0,,
Sutton,9/10,1600,1557,1092,476,2992,723,91,0,1051,0,,
Swisher,1,1700,2659,1659,1268,5764,1305,114,61,2381,323,,
Tarrant,2/3,943240,698464,445383,264383,1617160,244511,86106,18386,590239,56668,,
Taylor,2/3,73805,58385,35857,23496,107257,20131,11065,2465,36680,4185,,
Terrell,9/10,0,569,330,251,639,255,10,0,207,0,,
Terry,1,6720,5478,3283,2456,9307,1858,345,178,3985,416,,
Throckmorton,2/3,1700,892,500,398,1247,445,64,0,399,0,,
Titus,4/5N,10500,7387,4813,2823,24323,4845,1811,633,9797,1297,,
Tom Green,9/10,69410,52202,31778,20817,93752,18625,6702,1601,33131,3815,,
Travis,7,847580,505453,350444,168537,1032386,129553,51820,8264,311477,32884,,
Trinity,4/5N,4150,4859,2944,2093,12104,3956,347,241,4400,427,,
Tyler,4/5N,7300,6441,3859,2678,17963,4895,476,238,6926,722,,
Upshur,4/5N,3900,10444,6336,4464,33011,7825,714,567,12366,1404,,
Upton,9/10,2800,1754,1013,749,2730,537,170,30,1105,0,,
Uvalde,8,24865,13912,8195,5899,20379,4508,1498,515,8253,985,,
Val Verde,8,27300,18186,12255,6461,36546,7003,2610,490,14417,104,,
Van Zandt,4/5N,10100,14784,9904,5548,45216,11495,1280,711,16861,1783,,
Victoria,8,42750,30656,18656,12491,71388,15242,5624,1030,27119,241,,
Walker,6/5S,24770,17796,12538,6364,63471,10049,1526,400,24628,1438,,
Waller,6/5S,9400,12414,8053,4901,43350,6546,1182,466,16819,1813,,
Ward,9/10,4240,5528,3096,2534,8921,1629,137,92,3551,0,,
Washington,7,53000,13807,7964,6110,29086,7889,2581,1018,10662,72,,
Webb,11,122400,137109,92281,49536,196916,26921,12073,1646,88397,11668,,
Wharton,6/5S,11710,11936,8452,4420,32110,7239,1438,615,12933,1328,,
Wheeler,1,2600,2003,1206,948,3915,1002,200,114,1459,243,,
Wichita,2/3,52130,46873,29520,19446,105631,19854,8664,2030,42031,3508,,
Wilbarger,2/3,9000,6996,4270,3431,10361,2421,457,304,4240,27,,
Willacy,11,4800,8845,6281,2691,16897,3057,325,557,7612,775,,
Williamson,7,253550,213532,149449,70840,458433,73202,14404,4639,146388,19090,,
Wilson,8,13300,16917,11227,6708,40488,8411,1224,615,13986,1510,,
Winkler,9/10,1700,3081,1830,1412,5954,964,102,0,2445,0,,
Wise,2/3,19130,20510,12517,8676,54722,10598,3589,552,22459,1533,,
Wood,4/5N,5600,15163,9685,6142,38005,12527,1046,880,13019,1130,,
Yoakum,1,2600,2971,2049,1290,6135,1033,225,60,2367,0,,
Young,2/3,7600,6818,4384,2888,14219,3774,862,431,5296,626,,
Zapata,11,6000,6898,5101,2269,9981,1866,195,202,4642,0,,
Zavala,8,1200,5975,3592,2396,8840,1723,25,60,4035,458,,
Other, ,,607479,519905,108474,,,,,,,,
