County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Bexar,8,1502800,1878432,1044463,891900,1661614,1552823,247843,100704,17248,614646,61232,,,,,,,,,,,,,
Blanco,7,5600,10088,5522,4943,10598,10092,3004,90,102,3388,303,,,,,,,,,,,,,
Borden,9/10,0,291,165,150,569,543,174,9,0,163,0,,,,,,,,,,,,,
Bosque,7,11100,12233,6900,6086,16110,15224,4741,624,407,5126,579,,,,,,,,,,,,,
Bowie,4/5N,67090,43846,25265,21449,78795,73689,15832,6332,1467,29102,3303,,,,,,,,,,,,,
Brazoria,6/5S,224000,315349,173511,154803,310503,287683,45752,9762,2648,105966,12034,,,,,,,,,,,,,
Brazos,7,176390,180634,100244,86422,198148,186843,21693,7514,1414,59619,6083,,,,,,,,,,,,,
Brewster,9/10,5100,8245,4698,4008,8071,7706,2231,303,0,2579,255,,,,,,,,,,,,,
Briscoe,1,1200,926,493,457,1352,1272,404,19,0,452,0,,,,,,,,,,,,,
Brooks,11,3400,6464,3622,3124,5714,5317,1308,323,246,2253,22,,,,,,,,,,,,,
Brown,2/3,14800,19189,11796,10815,32897,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4700,12426,6991,6274,15888,14869,3867,143,218,5600,518,,,,,,,,,,,,,
Burnet,7,38215,35466,20150,17567,41525,39239,10999,1823,595,13132,94,,,,,,,,,,,,,
Caldwell,7,15100,31889,18356,15377,37400,34853,6512,1286,524,14114,1294,,,,,,,,,,,,,
Calhoun,8,7300,15260,8743,7848,17988,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3500,7106,4035,3606,11949,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,377955,463379,258224,220114,339698,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,7575,4241,3603,10774,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1800,2960,1608,1433,5073,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,13479,7875,6710,25670,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,3100,4287,2437,1997,6026,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,37400,28694,15936,13502,35653,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,18070,26378,15013,13203,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,5131,2999,2791,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,6842,3678,3445,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1516,887,816,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,1985,1093,953,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,4455,2464,2223,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,1068890,582053,515401,865275,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1445,835,730,2432,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,15919,9284,8222,18273,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,140683,78897,69189,133278,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,8567,4824,4345,11640,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,2046,1189,960,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,23537,13148,11505,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,39547,22014,19131,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,815,462,415,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,2359,1440,945,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2279,1222,1088,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3866,2062,1880,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,1974,1050,937,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,4784,2758,2112,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2268350,1266999,1080904,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,5875,3352,2922,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,12861,7104,6414,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,10285,5848,5086,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,2582,1420,1261,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,835442,454177,405800,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1039,576,538,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,10737,6318,4480,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1917,1063,913,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,9908,5644,4718,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,9066,5300,4485,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,96434,53260,45904,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1129,607,546,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,950031,526047,451762,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,135117,75190,64997,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,21803,12121,10665,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,10731,5926,5103,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,19477,11045,9924,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,17901,10471,8818,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1964,1108,1002,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3625,1985,1797,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,736,422,346,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,877536,484016,421274,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,5467,3151,2704,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,10072,5806,4937,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,12387,7186,6061,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5973,3404,3057,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,305640,163920,149567,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4420,2794,2643,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,22714,12434,11048,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,906,503,434,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4649,2560,2336,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,13480,7762,7056,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,11644,6591,5765,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,81267,47081,41610,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,78228,42973,37621,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,21137,11957,10329,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,127730,72965,64512,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,18177,10315,9299,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1945,1097,988,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5715,3328,2905,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3126,1831,1688,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2510,1426,1305,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,29226,16199,13990,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,4145337,2338514,1990951,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,33207,19085,16607,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4209,2378,1962,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3488,1961,1692,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,212710,120244,102555,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2271,1339,1226,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,46053,25931,22712,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,905298,506283,431373,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,20507,11920,10448,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,13578,7661,6787,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,45939,24761,22592,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,19950,11075,9789,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,13261,7610,6539,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,17112,10136,8443,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,4759,2748,2444,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,55228,31020,27024,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,10609,5851,5051,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,943,516,450,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,4785,2668,2389,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,9474,5209,4658,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,17638,9768,8722,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2088,1136,1019,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,167114,92189,78010,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,4813,2697,2159,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,32832,18156,15622,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,111497,61139,54094,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,11280,6705,5839,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,11504,6510,5880,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,95046,53445,45434,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,44706,24807,22024,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,352,189,168,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,429,241,217,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,37152,20884,18063,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,2866,1617,1385,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,70,42,34,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2379,1339,1091,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,29287,15958,13839,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2165,1180,1114,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,6554,3689,3200,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,27282,15010,13549,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,7834,4409,3883,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,12760,7427,6299,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,12716,7239,6663,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,11411,6429,5568,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
Leon,7,3800,9250,5475,4731,14753,13946,4334,155,74,4662,603,,,,,,,,,,,,,
Liberty,6/5S,42565,48184,27460,22910,71663,66868,11399,1398,614,28567,2987,,,,,,,,,,,,,
Limestone,7,8100,12011,6995,6043,20032,18871,4670,2332,1060,7512,702,,,,,,,,,,,,,
Lipscomb,1,1300,1515,824,760,2698,2520,617,24,61,919,190,,,,,,,,,,,,,
Live Oak,11,3400,5971,3272,2864,10565,10055,2533,35,100,3769,300,,,,,,,,,,,,,
Llano,7,6800,17410,9779,8708,19603,18908,8119,277,358,5362,15,,,,,,,,,,,,,
Loving,9/10,0,62,34,28,130,129,23,0,0,50,0,,,,,,,,,,,,,
Lubbock,1,239890,219790,121082,106751,261427,244992,39476,20974,4093,83028,9242,,,,,,,,,,,,,
Lynn,1,1800,3481,1900,1697,4851,4496,974,191,40,1838,328,,,,,,,,,,,,,
Madison,7,4100,8173,4699,4070,12264,11595,2264,299,258,4451,17,,,,,,,,,,,,,
Marion,4/5N,1300,5476,3099,2772,8663,8277,2697,351,158,3058,0,,,,,,,,,,,,,
Martin,9/10,2400,2603,1511,1209,4473,4136,659,165,0,1624,0,,,,,,,,,,,,,
Mason,9/10,2000,3188,1718,1579,3712,3521,1250,104,0,1147,0,,,,,,,,,,,,,
Matagorda,6/5S,16950,24814,14017,11752,30169,28247,6391,1113,369,11409,1164,,,,,,,,,,,,,
Maverick,8,46700,57460,36053,25082,46417,42606,7003,2970,1198,18727,152,,,,,,,,,,,,,
McCulloch,9/10,4400,4172,2385,2013,6865,6435,1792,212,122,2275,260,,,,,,,,,,,,,
McLennan,7,153530,173205,98528,85192,215130,200781,37728,11153,3621,71906,8718,,,,,,,,,,,,,
McMullen,11,1200,479,268,249,640,616,189,10,0,202,0,,,,,,,,,,,,,
Medina,8,18100,39410,22254,19757,44092,41263,8757,899,536,16090,1720,,,,,,,,,,,,,
Menard,9/10,1400,1567,884,818,1888,1790,699,9,40,550,0,,,,,,,,,,,,,
Midland,9/10,135835,108827,59265,52067,141259,131025,18438,5950,1288,49538,4151,,,,,,,,,,,,,
Milam,7,11200,15797,8600,7728,21093,19689,5245,532,297,7641,827,,,,,,,,,,,,,
Mills,7,2600,3052,1703,1467,4242,4006,1416,149,152,1305,265,,,,,,,,,,,,,
Mitchell,2/3,4000,4414,2408,2202,7286,6958,1259,265,96,2753,254,,,,,,,,,,,,,
Montague,2/3,4950,10089,5742,4987,16816,15872,4444,560,383,5668,702,,,,,,,,,,,,,
Montgomery,6/5S,404890,483283,271446,230695,503062,467232,81457,20255,3836,157396,17330,,,,,,,,,,,,,
Moore,1,7240,14211,8031,6443,16411,14986,2372,448,176,6143,27,,,,,,,,,,,,,
Morris,4/5N,2100,6933,4018,3459,10449,9830,2730,77,179,3692,0,,,,,,,,,,,,,
Motley,1,0,592,375,229,1051,994,368,22,50,319,0,,,,,,,,,,,,,
Nacogdoches,4/5N,33100,39240,23404,19860,54401,51773,9953,2530,755,19948,1728,,,,,,,,,,,,,
Navarro,2/3,33100,32825,18115,15611,41283,38360,8651,1720,869,15775,1772,,,,,,,,,,,,,
Newton,4/5N,2900,4717,2585,2298,11888,11298,2878,55,113,4648,354,,,,,,,,,,,,,
Nolan,2/3,9000,8302,4994,4598,12204,11321,2737,519,251,4249,719,,,,,,,,,,,,,
Nueces,11,289725,296453,164497,141949,303484,284366,54069,25582,4100,113767,9771,,,,,,,,,,,,,
Ochiltree,1,4700,5674,3089,2821,7814,7106,1148,200,114,2812,0,,,,,,,,,,,,,
Oldham,1,1600,1053,581,506,1894,1728,316,18,0,654,227,,,,,,,,,,,,,
Orange,6/5S,5300,39850,22435,19018,69350,65087,13729,1456,548,26244,2692,,,,,,,,,,,,,
Palo Pinto,2/3,6500,15669,8716,7728,24719,23207,5893,864,283,8796,816,,,,,,,,,,,,,
Panola,4/5N,3900,9462,5550,4833,19777,18462,4589,473,377,7117,661,,,,,,,,,,,,,
Parker,2/3,73730,93596,51234,46240,119419,111686,22331,2890,1301,40567,3773,,,,,,,,,,,,,
Parmer,1,2600,5616,3159,2782,7816,7222,1366,161,174,2910,525,,,,,,,,,,,,,
Pecos,9/10,6700,12973,7382,6449,13080,12317,2141,400,120,5047,517,,,,,,,,,,,,,
Polk,4/5N,10200,31209,17523,15272,44390,42276,9733,1184,574,17118,1025,,,,,,,,,,,,,
Potter,1,194195,72502,40653,33905,95273,88673,15203,10224,1770,35559,518,,,,,,,,,,,,,
Presidio,9/10,5300,9863,5492,4626,5392,5069,1601,27,0,2039,0,,,,,,,,,,,,,
Rains,4/5N,2000,6283,3479,3068,10798,10277,3123,163,68,3649,0,,,,,,,,,,,,,
Randall,1,16170,90438,49937,43698,116059,108431,21424,2812,869,34803,519,,,,,,,,,,,,,
Reagan,9/10,1400,1921,1124,1015,3078,2841,427,52,42,1173,0,,,,,,,,,,,,,
Real,8,2000,2575,1385,1266,3070,2943,1053,25,86,1051,0,,,,,,,,,,,,,
Red River,4/5N,3500,6278,3572,3271,10450,9965,3044,420,252,3717,477,,,,,,,,,,,,,
Reeves,9/10,31075,11168,6332,4953,13495,12781,1878,281,89,5277,0,,,,,,,,,,,,,
Refugio,11,2900,5483,2952,2667,5921,5583,1617,228,154,2031,313,,,,,,,,,,,,,
Roberts,1,0,363,198,181,730,672,193,16,0,227,0,,,,,,,,,,,,,
Robertson,7,4200,10318,6002,5232,14349,13474,3412,252,252,4991,690,,,,,,,,,,,,,
Rockwall,2/3,59095,88908,49947,42477,86906,80325,13395,3750,1347,27575,3321,,,,,,,,,,,,,
Runnels,2/3,7600,6313,3501,3226,8726,8184,2153,405,312,2979,430,,,,,,,,,,,,,
Rusk,4/5N,11670,27017,15508,13480,46536,43777,9197,1501,759,17428,1859,,,,,,,,,,,,,
Sabine,4/5N,3900,5832,3212,2934,9359,8871,3267,572,186,3077,0,,,,,,,,,,,,,
San Augustine,4/5N,3700,5140,2846,2468,7135,6811,2227,415,337,2590,0,,,,,,,,,,,,,
San Jacinto,4/5N,4500,13460,7709,6795,24882,23444,6488,132,190,9275,40,,,,,,,,,,,,,
San Patricio,11,20170,51281,29112,24694,54942,51116,10209,975,347,19063,2379,,,,,,,,,,,,,
San Saba,7,2100,3125,1752,1497,5279,5000,1465,33,72,1828,197,,,,,,,,,,,,,
Schleicher,9/10,1800,1786,964,884,2399,2218,559,65,34,793,0,,,,,,,,,,,,,
Scurry,2/3,7395,10005,5827,5047,14012,13000,2566,399,128,5165,0,,,,,,,,,,,,,
Shackelford,2/3,1700,1831,1005,876,2804,2612,691,52,0,937,119,,,,,,,,,,,,,
Shelby,4/5N,10050,10739,6274,5324,20862,19449,4532,540,369,7876,948,,,,,,,,,,,,,
Sherman,1,1800,1562,921,720,2478,2294,462,24,42,868,0,,,,,,,,,,,,,
Smith,4/5N,209370,152819,83159,73681,194878,182283,39337,19690,3030,62467,7172,,,,,,,,,,,,,
Somervell,2/3,5100,5637,3159,2870,7823,7386,1770,457,220,2741,479,,,,,,,,,,,,,
Starr,11,43780,70256,40282,35942,49864,45765,7370,4479,1999,21117,3311,,,,,,,,,,,,,
Stephens,2/3,3400,4514,2649,2398,8039,7542,1890,168,92,2928,22,,,,,,,,,,,,,
Sterling,9/10,700,701,383,324,1042,975,186,10,44,375,0,,,,,,,,,,,,,
Stonewall,2/3,1700,840,470,433,1164,1095,361,63,53,369,0,,,,,,,,,,,,,
Sutton,9/10,2400,2559,1367,1229,3139,2992,723,91,0,1051,0,,,,,,,,,,,,,
Swisher,1,2600,3816,2295,2061,6211,5764,1305,114,61,2381,323,,,,,,,,,,,,,
Tarrant,2/3,1449310,1729855,944493,835000,1738948,1617160,244511,86106,18386,590239,56668,,,,,,,,,,,,,
Taylor,2/3,94735,89225,49314,43543,115070,107257,20131,11065,2465,36680,4185,,,,,,,,,,,,,
Terrell,9/10,0,662,366,312,678,639,255,10,0,207,0,,,,,,,,,,,,,
Terry,1,8590,7357,4229,3738,10047,9307,1858,345,178,3985,416,,,,,,,,,,,,,
Throckmorton,2/3,2100,1028,550,501,1314,1247,445,64,0,399,0,,,,,,,,,,,,,
Titus,4/5N,25200,17834,10228,8240,26439,24323,4845,1811,633,9797,1297,,,,,,,,,,,,,
Tom Green,9/10,95140,79741,43157,38792,99574,93752,18625,6702,1601,33131,3815,,,,,,,,,,,,,
Travis,7,2165090,1369780,761937,660957,1092827,1032386,129553,51820,8264,311477,32884,,,,,,,,,,,,,
Trinity,4/5N,5050,8841,5032,4345,12733,12104,3956,347,241,4400,427,,,,,,,,,,,,,
Tyler,4/5N,9300,11184,6123,5458,18949,17963,4895,476,238,6926,722,,,,,,,,,,,,,
Upshur,4/5N,5300,18662,10434,9257,35243,33011,7825,714,567,12366,1404,,,,,,,,,,,,,
Upton,9/10,3200,2310,1258,1064,2953,2730,537,170,30,1105,0,,,,,,,,,,,,,
Uvalde,8,31145,20177,11276,9687,21980,20379,4508,1498,515,8253,985,,,,,,,,,,,,,
Val Verde,8,43030,41395,24808,19290,39580,36546,7003,2610,490,14417,104,,,,,,,,,,,,,
Van Zandt,4/5N,13100,28677,16084,14418,48037,45216,11495,1280,711,16861,1783,,,,,,,,,,,,,
Victoria,8,60590,64464,34937,31328,76348,71388,15242,5624,1030,27119,241,,,,,,,,,,,,,
Walker,6/5S,36770,50826,29143,24559,66420,63471,10049,1526,400,24628,1438,,,,,,,,,,,,,
Waller,6/5S,15640,32593,18427,15705,46544,43350,6546,1182,466,16819,1813,,,,,,,,,,,,,
Ward,9/10,4940,7102,3975,3488,9651,8921,1629,137,92,3551,0,,,,,,,,,,,,,
Washington,7,63100,27558,15056,13262,30940,29086,7889,2581,1018,10662,72,,,,,,,,,,,,,
Webb,11,206550,318934,182195,152397,215919,196916,26921,12073,1646,88397,11668,,,,,,,,,,,,,
Wharton,6/5S,18490,28768,16432,14131,34591,32110,7239,1438,615,12933,1328,,,,,,,,,,,,,
Wheeler,1,3000,2713,1554,1373,4211,3915,1002,200,114,1459,243,,,,,,,,,,,,,
Wichita,2/3,76520,83919,47038,42564,111604,105631,19854,8664,2030,42031,3508,,,,,,,,,,,,,
Wilbarger,2/3,10600,8770,5018,4652,10971,10361,2421,457,304,4240,27,,,,,,,,,,,,,
Willacy,11,8300,19732,10980,9265,18065,16897,3057,325,557,7612,775,,,,,,,,,,,,,
Williamson,7,449190,597762,333217,288192,493204,458433,73202,14404,4639,146388,19090,,,,,,,,,,,,,
Wilson,8,23300,37020,20971,18488,43258,40488,8411,1224,615,13986,1510,,,,,,,,,,,,,
Winkler,9/10,2000,4272,2403,2124,6466,5954,964,102,0,2445,0,,,,,,,,,,,,,
Wise,2/3,29680,38528,21349,19410,58448,54722,10598,3589,552,22459,1533,,,,,,,,,,,,,
Wood,4/5N,6700,28028,15793,14272,39990,38005,12527,1046,880,13019,1130,,,,,,,,,,,,,
Yoakum,1,3400,4816,2840,2477,6743,6135,1033,225,60,2367,0,,,,,,,,,,,,,
Young,2/3,8500,9843,5585,5108,15127,14219,3774,862,431,5296,626,,,,,,,,,,,,,
Zapata,11,8400,12760,7269,6325,10966,9981,1866,195,202,4642,0,,,,,,,,,,,,,
Zavala,8,2200,9162,5008,4262,9644,8840,1723,25,60,4035,458,,,,,,,,,,,,,
Other, ,,337664,217147,145383,,,,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
